Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit

Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit

Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-12-20,open,67,short,196.47333333333336,36,7073.040000000001,,147390.81309999994
2017-12-21,open,68,short,196.46333333333334,38,7465.606666666667,,154856.4197666666
2017-12-22,close,66,short,194.0566666666667,47,,103.86999999999898,145735.75643333327
2017-12-22,close,68,short,194.0566666666667,38,,91.45333333333201,138361.60309999995
2017-12-22,open,69,short,194.0566666666667,61,11837.456666666669,,150199.0597666666
2017-12-26,open,70,short,195.67,46,9000.82,,159199.87976666662
2017-12-27,open,71,short,197.8166666666667,42,8308.300000000001,,167508.1797666666
2017-12-28,close,65,short,197.9771333333333,61,,-122.23179999999775,155431.57463333328
2017-12-28,open,72,short,197.9771333333333,30,5939.313999999999,,161370.8886333333
2017-12-29,close,71,short,195.15333333333334,42,,111.86000000000058,153174.44863333332
2017-12-29,open,73,short,195.15333333333334,36,7025.52,,160199.9686333333
2018-01-02,open,74,short,197.78333333333333,45,8900.25,,169100.2186333333
2018-01-03,open,75,short,209.97333333333333,110,23097.066666666666,,192197.2853
2018-01-04,open,76,short,214.77666666666664,69,14819.589999999998,,207016.87529999999
2018-01-05,close,70,short,214.46333333333334,46,,-864.4933333333338,197151.56196666663
2018-01-05,open,77,short,214.46333333333334,65,13940.116666666667,,211091.6786333333
2018-01-08,close,73,short,221.86,36,,-961.4400000000005,203104.7186333333
2018-01-08,open,78,short,221.86,91,20189.260000000002,,223293.97863333332
2018-01-09,open,79,short,221.46666666666667,52,11516.266666666666,,234810.24529999998
2018-01-10,open,80,short,221.16666666666666,61,13491.166666666666,,248301.41196666664
2018-01-11,open,81,short,224.52,41,9205.32,,257506.73196666664
2018-01-12,close,74,short,223.10333333333335,45,,-1139.4000000000015,247467.08196666665
2018-01-12,open,82,short,223.10333333333335,35,7808.616666666668,,255275.69863333332
2018-01-16,close,81,short,221.43666666666664,41,,126.41666666666788,246196.79529999997
2018-01-16,open,83,short,221.43666666666664,69,15279.129999999997,,261475.92529999997
2018-01-17,open,84,short,222.24666666666667,53,11779.073333333334,,273254.9986333333
2018-01-18,close,78,short,224.58666666666667,91,,-248.126666666667,252817.61196666665
2018-01-18,open,85,short,224.58666666666667,39,8758.880000000001,,261576.49196666665
2018-01-19,close,79,short,229.4,52,,-412.53333333333467,249647.69196666667
2018-01-19,open,86,short,229.4,56,12846.4,,262494.0919666667
2018-01-22,close,82,short,231.85,35,,-306.1333333333323,254379.34196666666
2018-01-22,open,87,short,231.85,49,11360.65,,265739.99196666665
2018-01-23,open,88,short,237.947,41,9755.827,,275495.81896666664
2018-01-24,open,89,short,236.6145333333333,51,12067.341199999999,,287563.16016666667
2018-01-25,open,90,short,237.28333333333333,35,8304.916666666666,,295868.07683333335
2018-01-26,close,83,short,241.42333333333332,69,,-1379.0800000000017,279209.86683333333
2018-01-26,open,91,short,241.42333333333332,40,9656.933333333332,,288866.8001666667
2018-01-29,close,86,short,245.19000000000003,56,,-884.2400000000016,275136.16016666667
2018-01-29,open,92,short,245.19000000000003,33,8091.27,,283227.4301666667
2018-01-30,close,92,short,242.51666666666665,33,,88.22000000000116,275224.3801666667
2018-01-30,open,93,short,242.51666666666665,43,10428.216666666665,,285652.5968333334
2018-01-31,open,94,short,246.50666666666666,35,8627.733333333334,,294280.3301666667
2018-02-01,close,87,short,241.82000000000002,49,,-488.53000000000065,282431.15016666666
2018-02-01,close,94,short,241.82000000000002,35,,164.03333333333285,273967.45016666665
2018-02-01,open,95,short,241.82000000000002,38,9189.160000000002,,283156.6101666666
2018-02-02,close,88,short,234.22,41,,152.80699999999888,273553.5901666666
2018-02-02,close,90,short,234.22,35,,107.21666666666533,265355.8901666666
2018-02-02,close,93,short,234.22,43,,356.7566666666662,255284.43016666657
2018-02-02,open,96,short,234.22,56,13116.32,,268400.7501666666
