Date,Open/Close,PositionNum,Type,Price,Shares,Investment,Profit,CurrentCapital
2017-12-22,close,69,short,294.87666666666667,12,,38.840000000000146,181882.39130000008
2017-12-22,open,71,short,294.87666666666667,10,2948.7666666666664,,184831.15796666674
2017-12-26,open,72,short,295.81666666666666,6,1774.9,,186606.05796666673
2017-12-27,open,73,short,295.74,6,1774.44,,188380.49796666674
2017-12-28,close,67,short,296.0266666666667,14,,-1.3066666666672972,184236.12463333338
2017-12-28,open,74,short,296.0266666666667,6,1776.1600000000003,,186012.2846333334
2017-12-29,close,68,short,295.68,13,,8.540566666666564,182168.4446333334
2017-12-29,open,75,short,295.68,8,2365.44,,184533.8846333334
2018-01-02,open,76,short,296.40866666666665,14,4149.721333333333,,188683.6059666667
2018-01-03,open,77,short,297.25666666666666,15,4458.85,,193142.45596666672
2018-01-04,open,78,short,296.85333333333335,19,5640.213333333334,,198782.66930000007
2018-01-05,close,72,short,304.81666666666666,6,,-54.0,196953.76930000007
2018-01-05,open,79,short,304.81666666666666,28,8534.866666666667,,205488.63596666674
2018-01-08,close,75,short,308.92,8,,-105.92000000000007,203017.27596666673
2018-01-08,open,80,short,308.92,18,5560.56,,208577.83596666672
2018-01-09,open,81,short,316.2766666666667,25,7906.916666666668,,216484.75263333338
2018-01-10,open,82,short,319.30333333333334,19,6066.763333333333,,222551.51596666672
2018-01-11,open,83,short,325.90333333333336,19,6192.163333333334,,228743.67930000005
2018-01-12,close,76,short,334.48999999999995,14,,-533.1386666666667,224060.81930000006
2018-01-12,open,84,short,334.48999999999995,25,8362.249999999998,,232423.06930000006
2018-01-16,open,85,short,338.0733333333333,48,16227.52,,248650.58930000005
2018-01-17,open,86,short,346.55,37,12822.35,,261472.93930000006
2018-01-18,close,80,short,343.37999999999994,18,,-620.2799999999988,255292.09930000006
2018-01-18,open,87,short,343.37999999999994,34,11674.919999999998,,266967.01930000004
2018-01-19,close,81,short,339.16,25,,-572.0833333333321,258488.01930000007
2018-01-19,close,86,short,339.16,37,,273.4300000000003,245939.09930000006
2018-01-19,open,88,short,339.16,26,8818.16,,254757.25930000006
2018-01-22,close,84,short,337.1404,25,,-66.26000000000204,246328.74930000005
2018-01-22,close,87,short,337.1404,34,,212.1463999999978,234865.97570000007
2018-01-22,open,89,short,337.1404,24,8091.3696,,242957.34530000007
2018-01-23,open,90,short,336.44666666666666,16,5383.1466666666665,,248340.49196666674
2018-01-24,open,91,short,335.94,15,5039.1,,253379.59196666675
2018-01-25,open,92,short,340.675,17,5791.475,,259171.06696666675
2018-01-26,close,85,short,343.48333333333335,48,,-259.6800000000003,242683.86696666677
2018-01-26,open,93,short,343.48333333333335,18,6182.700000000001,,248866.56696666678
2018-01-29,close,88,short,341.8,26,,-68.64000000000124,239979.76696666676
2018-01-29,open,94,short,341.8,11,3759.8,,243739.56696666675
2018-01-30,close,93,short,337.28333333333336,18,,111.60000000000036,237668.46696666675
2018-01-30,open,95,short,337.28333333333336,17,5733.8166666666675,,243402.28363333343
2018-01-31,open,96,short,355.65333333333336,38,13514.826666666668,,256917.1103000001
2018-02-01,close,89,short,356.81,24,,-472.0704000000005,248353.67030000009
2018-02-01,open,97,short,356.81,19,6779.39,,255133.0603000001
2018-02-02,close,90,short,350.9363333333333,16,,-231.83466666666664,249518.07896666677
2018-02-02,close,96,short,350.9363333333333,38,,179.246000000001,236182.49830000012
2018-02-02,open,98,short,350.9363333333333,17,5965.917666666666,,242148.4159666668
