,ABT,ABBV,AET,A,ALXN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,CAH,CELG,CNC,CERN,CI,DVA,XRAY,EW,ESRX,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PKI,PRGO,PFE,DGX,REGN,SYK,COO,TMO,UNH,UHS,VAR,VRTX,WAT,ZBH,ZTS
889,44.6696,66.7568,120.0576,48.3662,133.5176,252.4473,88.7391,173.5207,129.3043,47.87,172.709,313.224,23.8719,82.6052,112.3315,68.3011,65.2852,132.1675,67.4415,59.7659,112.3968,76.6075,80.4054,74.0512,80.752,38.1013,178.9409,110.8225,168.692,76.9269,227.4338,120.6351,138.6254,79.8911,194.9759,86.8413,63.0535,400.8292,48.7719,45.1733,54.8571,88.9973,35.009,84.6593,411.7775,113.0466,179.8491,154.3803,141.3478,120.7733,93.4354,99.7124,158.4958,127.8136,52.0998
890,44.3724,66.8948,121.0854,46.6244,132.6568,253.4709,88.7288,175.1747,129.8304,48.0205,173.3584,313.0403,23.9994,82.5918,112.2524,68.9798,65.1277,133.1299,67.7205,59.9111,114.9265,76.72,80.6508,74.6978,80.7168,38.2577,179.3708,110.7131,175.5358,76.4996,228.3894,120.4699,138.6938,79.7765,194.7237,86.8617,63.4508,404.5927,49.2334,45.3617,54.8397,90.1363,35.1159,85.1448,411.2943,113.5012,180.8031,153.4066,142.2637,120.9635,93.7045,99.2427,159.0018,127.851,52.2439
891,44.057,66.9172,120.0811,47.4317,132.4441,252.6981,88.7188,173.5698,129.2126,47.8725,173.4707,316.5586,24.0829,81.7414,112.1827,69.6611,64.6806,132.5211,64.2345,60.4877,117.1977,76.0596,80.8567,74.405,80.4027,38.2925,178.354,111.0823,171.9851,76.4048,229.0824,119.7439,138.002,79.1459,193.7381,86.8437,63.2182,408.2194,48.5301,46.276,55.1738,91.111,34.9649,84.7887,406.4904,113.4416,183.3564,153.1961,141.8804,120.7667,94.4032,98.0353,159.9701,127.5795,52.4533
892,44.1224,67.2109,120.3349,47.5837,135.6629,253.7897,88.7597,174.2085,129.8631,47.9571,174.3542,317.2399,24.1014,82.0718,113.9014,70.6392,64.5927,133.1772,65.1717,60.4186,117.0827,76.4853,81.0373,74.7404,81.0621,38.4148,180.0455,110.6498,173.5503,81.3914,230.2969,119.2497,138.3334,79.3813,193.5527,87.3783,63.4639,408.1048,48.2032,46.7477,55.0975,91.9085,34.9404,85.1346,417.5414,114.1075,183.9735,153.8361,142.2914,121.4238,95.0596,100.5453,160.284,128.1778,51.5958
893,44.0666,66.4579,119.9442,47.8706,137.1937,253.7567,89.0013,174.5458,129.2923,48.0703,175.1023,318.5509,24.1859,82.138,114.5489,70.1041,64.8431,133.3071,65.4657,60.4026,117.2168,77.2168,81.3616,75.019,80.4826,38.8118,180.1357,110.775,173.4333,81.4251,232.2646,119.5726,138.3988,79.6902,193.4383,88.038,63.6389,411.8314,46.0399,47.1063,55.9023,91.5038,35.1306,84.6589,421.4695,113.8592,186.1337,155.0724,142.091,121.9943,95.2479,101.2493,162.0696,129.5433,51.3514
894,43.5302,65.5736,119.183,47.0557,134.9055,246.9005,88.6242,172.1764,128.3886,47.5142,173.8486,312.8714,23.8174,81.4831,112.3952,69.2348,64.589,132.361,64.8373,60.0953,115.6798,76.8595,81.2589,74.325,79.849,38.6662,179.6074,110.1348,170.8767,85.0758,230.0035,118.9023,136.8295,78.8481,191.1162,87.1015,63.0346,405.7319,44.1992,45.906,54.5323,89.012,35.0713,83.8269,411.9936,112.9357,186.499,152.1157,140.49,120.8128,94.9894,98.3418,158.6848,128.6806,50.991
895,43.1437,64.9409,117.9391,47.1756,130.0474,237.6456,86.4783,170.2808,127.4565,47.2447,174.4478,306.4012,23.82,79.8161,108.8188,68.0156,64.5202,130.1296,64.2932,60.583,114.7451,72.767,80.2236,75.0305,80.4005,38.5281,177.6776,109.9726,170.5324,81.8436,228.8559,118.6522,135.8109,78.3585,184.3448,85.4322,62.616,405.8784,43.604,45.7368,54.1769,88.5772,34.8859,83.3577,402.2361,113.2337,184.0613,151.6387,137.9997,120.2556,94.7323,96.8065,158.213,128.2205,50.6682
896,42.8375,64.5985,117.318,47.3473,129.6372,237.3926,85.7413,171.6943,125.5103,47.1779,175.3254,307.5666,23.9037,79.2304,108.8398,67.7349,64.5239,127.8882,63.8114,61.1719,115.0802,72.2888,79.7462,74.3218,81.5192,38.7905,176.9684,110.1162,172.2337,80.8274,228.6729,119.0697,136.2485,78.2881,182.6878,86.3135,62.6731,410.5269,43.2563,46.0657,54.1456,88.3251,34.8386,83.2177,401.3474,114.3166,183.7804,152.212,136.916,119.577,95.0842,96.9509,158.4687,129.0475,50.7709
897,43.3375,64.5072,117.1738,47.6794,128.3644,236.5075,86.0456,171.8296,124.4711,47.3881,177.0641,306.8707,24.2717,79.7232,108.2079,67.7145,65.0147,128.3934,64.3477,61.8102,116.074,73.0843,78.1814,74.9146,82.0775,38.7945,177.7044,112.1039,170.8568,81.1786,229.0574,119.7345,137.7233,78.5165,183.696,87.3693,62.9992,409.2032,43.2188,46.4599,54.434,88.6788,35.0545,84.2515,400.2516,116.0223,185.9672,153.5557,137.3621,120.968,96.1667,96.8241,158.8965,130.5017,50.7753
898,42.8733,64.3597,116.9616,47.2332,128.0304,237.2549,86.0632,170.7603,125.0941,46.9359,177.3568,307.4269,24.1865,79.6243,107.3297,68.1813,64.7375,128.2393,64.6156,61.4845,115.554,73.1949,77.9679,75.7493,82.0385,38.5043,178.0201,112.9632,169.0313,81.197,228.6577,119.4641,137.5025,77.888,182.7658,86.8975,62.7401,404.0435,42.9682,46.1108,53.8494,90.6317,34.9321,83.6377,397.1025,115.8503,186.3901,152.9072,136.7123,120.9309,96.3448,96.0677,157.6966,129.7714,50.6833
899,42.155,63.967,116.8748,46.9949,126.2559,233.9161,86.7806,170.41,124.9109,46.6718,177.3983,306.1253,23.9234,79.6112,106.9263,68.2483,64.5322,127.9791,64.4577,61.4406,115.0862,72.653,78.1688,75.4949,81.8339,38.4191,178.3647,112.4295,168.5775,81.2302,228.9596,119.2842,136.6257,77.7564,184.0182,86.8995,62.8151,403.8119,42.2848,45.9682,53.2584,90.7426,34.7637,82.495,392.4913,115.6088,186.3782,152.229,136.0861,120.2505,96.108,94.6746,156.83,129.4676,50.8788
900,42.0763,63.8598,116.253,46.9977,124.984,236.6039,87.1656,169.6179,123.6956,46.1593,176.7175,306.5354,24.1707,79.6816,106.1674,67.5327,64.7633,127.7086,64.1076,61.5578,115.3285,72.1499,77.4452,75.045,81.4984,38.4095,177.0614,113.2332,167.9784,80.7389,229.4198,118.9338,136.018,77.1735,183.0648,86.7611,62.7119,404.4326,41.8768,46.0157,53.1917,91.1792,34.6872,82.3927,392.4737,115.1064,185.5651,150.9612,135.7665,118.902,95.8374,94.4338,156.4383,128.4607,50.9265
901,42.065,64.1164,116.5715,47.0393,124.4678,236.4032,87.4834,169.8623,124.0072,46.239,177.2972,314.6276,24.2402,79.7806,105.7339,68.2315,64.7324,128.0726,64.7506,61.6249,115.7817,72.4395,77.1399,76.2774,82.1585,38.4921,177.1735,113.8937,168.4189,81.9549,229.7586,119.2657,137.4091,76.747,183.1573,87.4314,62.9346,401.9646,40.457,46.8216,53.4575,90.74,34.7235,82.6919,389.73,115.5791,184.4188,151.0331,136.419,120.2253,96.0365,94.7604,156.159,129.1921,51.2418
902,42.1107,64.5788,116.517,46.9254,125.1655,239.614,87.5184,170.7863,124.1491,45.8443,177.5109,311.8905,24.298,80.3955,106.4878,64.5378,64.7747,127.5389,63.9986,61.1159,116.8585,72.5721,77.8684,75.7085,82.0548,38.518,177.2051,113.9961,169.854,83.2713,229.6421,119.6967,137.9141,78.3373,184.2892,87.0642,63.217,402.7792,40.3562,46.9073,53.6728,92.9921,34.855,83.229,397.7699,116.4064,187.4235,150.9513,136.0468,118.9773,96.2181,95.5739,156.5374,129.6836,51.3361
903,41.9234,64.8648,116.3075,47.0703,125.1823,238.1824,87.8647,170.5205,125.3763,45.9131,177.2896,311.8438,24.375,81.0481,107.1185,66.4845,64.9408,127.116,64.372,61.0762,116.4316,72.6911,78.2397,78.1929,82.2671,38.6087,176.2525,114.5061,169.8096,83.4124,230.6945,119.619,140.1571,78.5507,185.1147,86.3924,62.972,405.0511,40.3979,47.1384,54.2289,90.8008,34.7777,84.0722,398.5533,115.3647,188.4019,150.7323,135.0115,121.8324,97.0855,95.7689,158.8169,129.9533,51.922
904,41.8377,63.8193,116.357,47.0485,129.1427,240.542,87.3168,170.7649,127.1758,46.1504,176.7782,309.1599,24.4312,80.791,107.4315,67.3874,64.0709,127.0199,64.421,60.5628,117.1009,72.2763,78.7047,77.8842,82.0352,38.5149,176.0201,114.2692,170.7632,81.8115,230.2483,119.4601,139.2812,79.847,183.8756,86.2469,63.0788,403.829,40.5287,46.8365,54.8126,90.6598,34.7061,84.1038,402.0544,114.9154,187.6881,150.8107,135.261,121.4928,97.0854,96.6969,159.5444,129.7044,51.5663
905,41.2702,63.5286,115.8837,45.4183,126.6971,239.0403,85.6543,167.7948,127.3053,45.5708,172.5172,299.5968,23.7669,79.3242,105.5,67.1466,62.847,128.496,63.7409,59.3777,115.7356,71.3393,78.4934,76.4894,80.2976,37.6348,177.0221,110.9323,166.4051,80.5093,226.8161,118.6607,136.0274,78.7955,178.0301,85.4267,62.5299,392.6078,40.0264,45.4482,53.1989,89.5592,34.2964,81.5419,390.3693,111.3498,185.6213,145.09,134.2356,120.6521,94.5156,94.5766,153.8062,126.7262,50.6938
906,41.1874,63.832,115.9314,45.4661,127.9325,239.2546,86.4005,171.0221,127.7404,45.3496,172.6561,300.2987,23.6313,79.5255,106.0076,67.6452,62.437,128.8199,64.3433,60.3662,115.7026,71.5189,78.593,76.7783,80.6289,37.5275,176.289,110.6847,169.604,80.6137,226.9583,118.4116,136.4919,78.672,179.1076,85.7778,62.918,392.3548,40.9565,45.611,52.8199,93.7151,34.4189,81.9861,395.3125,112.0267,185.9075,145.6446,134.7339,121.4955,94.9819,96.6954,152.6673,125.9767,50.9293
907,40.7313,63.3517,114.4149,44.9018,127.0713,238.548,85.3692,169.3205,124.9656,45.5208,171.5478,296.9228,23.3677,78.1884,104.5951,66.7446,61.8706,127.6427,64.1184,59.6683,114.3571,70.8816,77.9443,76.1041,80.1609,37.402,175.7193,108.9304,169.5066,78.7803,224.861,117.8079,133.2517,78.3788,176.1291,85.1729,61.8642,392.5418,40.8348,45.3691,51.9401,93.2055,34.0642,82.1561,391.7191,110.9444,185.7307,144.583,133.9846,121.3426,94.829,95.1808,151.9975,123.854,50.3957
908,40.7869,63.4087,113.044,44.839,129.1095,245.2434,83.8342,170.4701,123.2321,45.4859,172.5286,300.9739,23.1226,75.8093,105.9754,66.4144,62.1493,126.2715,63.5707,59.1921,114.8979,70.2,77.9155,74.8526,79.6769,37.3842,175.2134,108.4553,171.4391,80.3108,224.623,117.8092,133.0582,78.4882,169.0798,84.7767,61.6601,395.3356,41.0061,45.3246,51.9094,93.8575,34.0532,81.9618,396.7873,110.7159,185.6669,146.7905,133.5437,120.384,94.5379,90.6367,152.7489,123.4516,50.5501
909,41.0334,63.3137,113.7698,45.3313,129.2427,246.2102,83.9862,172.1507,124.2464,46.7779,175.468,301.6617,23.4856,75.9465,106.8255,66.9238,62.691,128.0029,63.822,59.8953,116.6238,70.3691,78.5336,75.3768,81.0672,37.7139,175.117,109.3824,173.5503,79.8281,226.8592,118.2272,134.1741,78.6141,167.4288,85.3816,62.0525,398.9322,41.29,45.8713,52.9554,93.2067,33.9921,82.9089,401.7896,113.0674,189.2736,149.7269,134.9685,121.5191,95.8343,92.6727,154.6776,124.6894,50.6165
910,41.4869,63.3873,114.8953,44.9121,130.9837,244.942,83.9357,172.6618,125.3513,47.2292,175.2638,304.0395,23.4999,76.575,108.0091,67.384,62.1493,131.2601,64.2652,59.7244,116.6525,70.2574,78.7903,75.2981,81.8366,37.6219,174.8374,109.1477,173.2227,81.678,228.6591,118.5048,135.1647,78.6451,165.9375,85.8783,62.3266,398.9154,41.5968,46.0876,53.2538,93.3618,34.013,83.088,407.2583,113.8147,188.9538,149.7872,137.4096,123.1369,95.8875,92.3176,154.2525,124.2759,50.5163
911,41.9345,63.118,115.0426,45.0678,131.7856,245.5254,83.711,172.2156,126.3073,47.3908,176.0364,305.1452,23.5686,76.9181,108.2647,67.614,61.7645,132.1034,63.9379,59.8268,117.0953,69.9988,79.1521,76.0982,81.474,38.0128,174.6938,110.7193,173.7101,83.3646,231.0934,118.083,135.2422,79.0058,165.4074,86.2179,61.604,400.4511,41.5975,46.1347,53.8287,93.8576,33.7838,83.537,405.4768,114.7173,188.9967,150.3751,138.2525,123.5496,96.254,91.9917,154.7388,125.2733,50.521
912,41.7535,63.2893,114.88,45.6448,131.6449,239.5067,82.4286,173.5892,125.8291,47.5121,176.3417,307.169,23.3752,76.2306,108.6506,67.14,62.0169,131.7185,65.1283,59.6339,117.2042,69.5301,81.3617,75.0594,81.4697,38.1928,174.8168,111.8417,175.6648,84.767,232.927,118.0209,134.9248,80.0406,165.2498,86.4753,62.0965,401.6241,41.5556,46.2063,53.4571,93.2668,33.8208,83.2926,405.0867,114.8225,187.8497,151.8583,137.5605,123.2933,96.0526,91.7682,155.5067,125.1121,50.6316
913,41.7081,63.7578,116.1143,45.8177,129.9566,236.8342,82.3298,173.1659,127.854,47.6828,178.1217,308.8268,23.5189,76.3426,109.0292,67.8756,62.0761,131.8545,65.368,59.7659,118.2278,69.4106,81.4535,75.3853,81.9977,38.3357,175.231,111.5022,177.3834,86.0568,233.194,118.1979,135.861,80.3211,165.6627,86.7258,62.3938,400.658,41.6579,46.597,53.9332,93.2636,34.0271,84.1692,404.5807,115.6772,185.959,154.2364,138.934,122.643,97.2139,91.049,155.6661,126.2695,50.879
914,42.2158,64.8435,116.9482,46.5561,132.5631,242.8527,83.5994,174.9837,128.6044,48.1505,181.1183,313.8964,23.654,77.5649,110.1431,68.8769,62.8772,131.7428,66.6383,59.5979,120.8675,71.0658,81.4021,76.3749,83.4067,38.7211,176.2518,113.048,179.6014,88.2051,238.26,119.415,137.7739,81.1936,168.2625,87.774,63.1434,409.8278,42.8717,47.1967,55.3486,96.7254,34.2026,85.5333,406.164,118.2727,184.5898,157.3735,140.9415,123.9021,98.2959,91.6091,157.7973,128.7605,51.6163
915,42.1851,65.1095,116.0411,46.6524,128.4645,245.0296,83.3866,175.1896,126.8452,47.5757,179.3199,313.7562,23.673,77.6905,109.8889,68.865,62.8825,131.0387,66.5051,59.5126,119.7681,71.4886,81.5573,76.3319,82.7055,38.579,175.9246,111.4473,180.0129,89.6061,237.0983,118.9148,137.2349,81.1752,167.0032,87.7039,63.0208,409.3811,42.1317,46.7883,55.5259,97.8982,34.238,85.3622,410.6934,117.7562,181.8683,157.5274,140.7226,123.2701,98.2015,91.0895,157.5736,128.3604,51.5272
916,41.7238,64.2634,114.9546,46.5649,124.9426,239.4346,83.0715,173.5214,125.1883,47.176,177.0586,309.9422,23.7099,77.0079,106.8495,68.169,61.9812,130.3929,66.129,58.8217,119.1242,70.7879,80.4778,74.8798,81.4094,38.0361,175.7205,111.1857,178.7424,88.0562,235.5419,117.8049,136.8616,79.9893,165.6912,86.6606,62.0999,409.1862,41.5171,45.9486,55.382,95.7134,33.6682,84.8532,404.143,116.4005,178.5856,156.1905,139.6198,121.0605,97.6668,88.7918,156.9052,127.1564,51.2225
917,42.0637,64.4183,115.3773,46.5582,125.2573,239.5686,83.2524,171.1233,125.7295,47.2256,178.2996,312.892,23.6237,77.7752,107.1109,68.6162,62.1676,130.8893,66.2176,59.3249,120.7624,70.7495,79.1506,75.0102,81.827,38.653,177.1888,112.9701,179.8505,88.319,238.6961,118.7832,137.5035,80.4064,166.0497,86.4781,62.4763,412.1263,41.2137,45.8882,55.7483,95.8373,33.7437,84.6757,415.0154,117.4558,178.2091,157.9774,140.1724,121.4451,98.5279,88.4179,158.9635,127.7149,51.622
918,42.1964,64.2203,116.0318,46.9828,123.9729,237.8644,82.9796,169.8419,127.1229,47.5287,178.9761,311.1949,23.6874,78.0139,106.0236,68.9474,62.3434,131.3949,65.9963,59.3881,120.2934,70.7757,78.9068,75.137,81.6728,38.6313,176.38,113.0,180.2817,93.2428,239.3404,119.229,136.6474,80.5904,166.4579,86.5999,63.1244,411.8978,40.5073,45.9063,56.0096,97.0738,33.8717,84.6319,421.043,117.0602,178.4455,158.1626,140.3049,122.5228,99.327,88.3506,157.7255,128.0555,51.5574
919,41.6785,63.2941,115.2693,46.6527,121.3297,232.292,81.866,166.7429,125.7037,47.1169,177.0042,307.725,23.4347,77.146,103.7369,67.9255,61.8207,131.4895,65.7476,59.1456,119.3611,70.2599,78.3408,75.3865,80.7678,38.154,176.1165,112.0456,177.8699,93.1944,239.2449,117.7372,135.764,79.8126,165.0539,85.6643,62.0708,408.8059,38.4124,45.6173,55.3427,94.3889,33.5491,83.9071,410.2397,116.0083,176.2349,156.9183,138.8154,122.4557,98.5894,86.8223,156.2749,127.8525,51.3986
920,42.196,62.9235,115.4534,46.9926,122.1348,230.7079,80.5281,166.7707,125.1747,47.5294,179.0672,312.2631,23.6676,77.5251,104.3852,67.123,61.6564,130.3261,65.4846,59.3746,120.3775,70.1103,79.086,75.575,81.3958,38.7056,176.8158,112.6553,180.4439,93.6621,241.1779,118.255,137.2103,80.3439,165.9988,86.2756,62.4618,418.0938,38.2874,45.9311,55.9677,92.3734,33.8727,84.3562,399.1707,116.4307,179.2188,158.5282,139.7123,122.58,99.5584,86.8225,158.3987,129.8973,51.7804
921,42.3697,62.8036,114.7345,47.0424,121.6294,230.5533,80.2727,166.246,123.5187,47.4927,178.1343,310.7208,23.4834,76.2182,103.77,64.2919,61.2751,128.6036,64.1811,58.8098,119.35,69.7354,77.7392,74.4838,80.4921,38.759,176.606,112.8064,181.1659,94.4785,239.4049,118.413,136.5756,80.6362,165.4574,86.1556,62.3302,418.6787,37.8369,45.3906,55.4876,92.7678,33.5859,83.9902,402.4794,116.0682,177.6071,158.7546,138.5136,120.9467,99.0061,86.2555,158.8522,129.5375,52.0504
922,42.2188,63.0286,114.559,46.9144,123.2744,235.5275,80.7411,167.8474,122.4537,47.2816,176.3035,311.3844,23.3194,75.736,104.7732,62.8012,61.0147,127.9992,64.2264,58.8848,119.0818,69.9683,77.5223,74.5945,80.1437,39.3054,176.9735,112.7804,182.7732,94.5617,238.7316,118.6545,135.8087,80.9893,165.7458,86.1486,62.3912,416.3943,37.8726,44.8069,55.7997,94.1264,33.7088,83.6252,398.6038,116.1876,176.8986,157.6675,138.0174,120.8355,99.2775,86.4766,158.5505,129.366,52.134
923,42.6427,63.4184,114.8724,47.1559,125.577,236.0035,80.1682,167.5643,121.9421,47.8137,176.459,310.4002,23.4051,75.9112,105.4095,62.1487,61.2508,127.3315,64.2383,58.9546,120.0564,70.3607,77.5529,74.8134,80.6663,39.5427,177.7315,113.061,185.2085,95.504,239.1664,118.9597,136.5301,81.6013,165.4165,86.2856,62.8114,416.6085,38.0049,45.0899,56.3897,96.2288,33.8795,84.0353,395.5067,116.5901,176.9961,158.1824,137.6808,120.5281,99.2726,87.5096,158.4443,130.4481,52.153
924,42.8017,62.8773,114.0357,47.1503,123.6141,236.775,79.9421,166.8688,122.4107,48.0938,176.7525,306.1486,23.4479,76.3562,104.1898,62.0543,60.8828,127.0301,64.0167,58.7551,119.646,70.3889,76.4693,74.5814,81.2959,39.3522,177.2619,113.4205,185.1261,93.8203,238.631,118.4495,136.9637,81.1739,164.3236,85.8744,62.3522,417.6028,36.9182,45.0842,56.1438,94.9562,33.6033,83.9425,389.0222,116.6046,178.3277,157.9415,136.3605,119.6724,98.7562,85.5229,157.7775,130.319,51.5663
925,42.8583,62.8735,113.7391,47.2947,124.2688,237.6529,79.3041,167.1969,121.8775,48.3679,177.1695,304.5467,23.4882,76.2221,103.9003,61.9665,60.9527,127.4624,63.4405,59.3405,119.8073,70.0099,75.3908,74.4224,80.954,39.6036,177.3224,114.5695,184.4749,96.8802,239.0252,119.0942,138.5397,81.8538,165.5979,85.9426,62.5041,417.0078,35.9109,45.2744,55.7401,91.3718,33.5558,84.5595,388.8185,116.279,179.8954,157.9578,136.6327,120.0128,98.8007,85.2113,158.6111,130.7976,51.8308
926,43.5355,63.3462,114.6875,47.8613,126.1403,242.9021,79.689,168.3037,124.1954,48.4067,179.2894,306.0287,23.7796,76.5395,104.5422,62.9849,61.7492,127.5204,63.8938,59.8495,121.1978,70.6058,75.664,75.7679,81.5955,40.0382,178.1242,117.133,185.2184,96.8907,241.6344,119.9007,139.3938,82.9404,165.3246,86.3875,63.9721,423.2498,39.25,45.9503,55.6259,92.1886,33.6941,84.979,393.2536,117.8021,181.93,159.5296,137.9488,122.046,99.3858,86.2615,159.1729,132.6839,52.733
927,41.5781,62.5378,112.5686,46.0453,122.8025,239.1811,79.6134,164.9693,122.791,47.1717,174.7555,298.97,23.2694,75.5091,101.9813,61.8745,60.7725,125.7063,62.4835,58.2979,118.6957,69.3432,74.1736,75.5335,80.2316,39.0073,177.6283,113.5256,138.2053,92.9319,237.6206,117.8669,136.7925,81.773,164.6059,83.594,62.3653,413.1236,38.5078,45.5963,53.8545,89.7815,33.1782,83.5682,387.0799,114.3283,179.4947,154.8591,135.3683,121.0041,97.3692,82.1302,156.8509,127.3507,50.8173
928,41.0194,61.3952,110.9006,45.5826,119.7466,232.8368,80.5384,164.363,121.1085,47.1045,173.7887,293.9335,23.2502,75.8741,100.6872,61.1314,61.1393,122.7017,62.6218,57.8211,118.2981,69.0898,73.4051,76.5644,79.4066,38.8268,168.7657,112.181,137.481,90.9967,237.0593,118.0588,136.6584,80.9578,163.1352,83.704,61.8943,410.4713,37.3934,45.3916,53.0665,88.0145,33.092,83.2582,376.4204,114.003,179.4518,154.0883,134.7809,121.9816,97.3128,81.2267,156.3315,126.6145,51.3856
929,40.8677,61.1735,109.7665,45.0892,119.3652,231.3274,80.5208,164.2721,120.6943,47.5671,172.312,294.3201,23.0806,75.2743,100.5751,60.2492,60.9751,121.1868,62.7042,57.4649,118.332,68.8642,73.1653,79.2858,78.3664,38.2459,168.7962,110.797,136.7566,89.5696,237.7651,118.0183,136.3023,80.0741,162.0022,83.2865,62.4089,405.1482,37.7991,45.3239,52.1635,87.9995,32.7485,83.2585,376.1851,113.3527,178.4777,152.1997,134.2227,123.9399,96.3035,80.722,154.8131,126.4757,50.9603
930,41.0228,60.6736,110.0895,45.2591,119.3217,229.5975,80.1496,163.0611,121.201,47.7421,172.6544,291.6703,23.0388,75.359,99.2775,60.3242,61.0966,121.2967,63.023,58.486,116.9726,69.8787,73.0213,80.375,76.3579,38.5083,171.6677,111.1702,137.8007,87.9501,238.2022,117.9808,136.22,79.6539,161.9003,83.0687,62.4243,407.8271,36.9049,44.7073,52.0593,86.6529,32.7453,83.4761,373.2818,114.0217,178.1625,152.0146,134.5582,124.1937,96.0503,80.3988,155.2378,127.3805,50.4768
931,40.6828,60.1978,108.9293,45.2237,118.6977,224.3445,79.7029,162.53,118.3262,47.4082,171.4938,291.3248,22.8375,75.0914,99.4086,59.901,60.8204,117.7404,62.3333,58.5885,115.5094,69.2605,72.8427,80.2931,76.6817,38.5414,170.1339,111.2256,140.3117,86.2729,237.6272,118.2442,135.9831,78.4573,160.4459,82.5715,61.464,406.8841,36.3909,44.2396,51.8316,86.4913,32.5588,83.1953,367.1299,113.5568,177.7445,150.8342,133.9157,123.2877,95.7235,80.2065,155.2584,126.8143,50.041
932,41.0505,61.2599,111.3074,45.4303,121.7829,227.4385,80.9218,163.1688,122.5818,47.8918,172.7815,295.2535,23.0637,75.6231,100.3866,61.3422,61.3299,123.1338,62.578,59.1038,117.6416,70.3072,73.5301,81.8741,76.8118,38.8459,173.1672,112.5498,146.5056,88.771,239.632,115.9244,138.3275,78.8248,162.3308,83.4725,62.2199,410.6832,37.1748,44.5826,52.4074,88.0087,32.7552,83.9322,370.8318,114.6174,180.1984,151.816,142.6108,125.4346,96.6217,82.6308,156.6551,128.8221,50.9335
933,40.2397,61.4693,111.2654,45.9127,120.8914,229.4656,80.5831,161.7436,123.6424,47.8101,172.3985,294.7537,23.0004,75.293,100.2044,62.0435,60.8133,123.427,62.5782,59.2338,118.0293,70.347,73.4949,81.8993,77.1229,38.3843,174.2082,112.7034,146.8197,87.939,229.5002,114.7956,137.9636,78.8821,161.7596,83.7715,61.9577,410.1599,37.4494,44.4473,52.7297,88.2289,32.6174,83.0942,370.8331,114.4684,179.4736,151.7361,144.9331,123.2424,96.7382,81.9168,157.1108,128.2335,51.1255
934,40.5991,61.7549,111.0066,45.9668,122.0403,232.8542,80.9333,161.9112,124.3152,48.1342,172.6754,298.2347,22.9051,75.5248,100.2303,62.1439,60.9257,123.8681,61.481,59.1546,117.8671,71.1232,74.1591,81.8988,76.2111,38.4286,174.1935,112.2365,143.9134,88.4566,227.5857,114.9693,139.2526,78.801,161.8264,83.9467,61.9357,410.8026,37.5793,44.0343,52.874,88.3478,32.6209,84.2057,371.1032,114.4594,178.9191,151.6639,145.1915,124.3023,102.1191,82.5719,157.3822,128.1033,51.2483
935,40.4086,61.0008,110.9653,45.4993,120.4238,230.679,80.0558,159.1406,122.9757,47.9358,172.0764,292.1334,22.7908,74.9896,98.8655,62.0542,58.9891,123.7411,60.6773,58.2415,117.4414,69.8446,74.2761,81.7471,76.0832,38.0758,175.5958,110.5858,140.3807,87.8471,226.3392,113.5732,138.7662,78.4413,161.3267,83.638,61.254,406.4702,37.1599,43.8316,52.4518,90.1621,32.282,83.7922,364.6339,113.6812,178.1803,150.2882,144.6862,123.1959,97.5517,81.3279,155.8145,127.1263,50.9489
936,40.4979,61.248,111.8477,45.7964,121.5955,227.7004,80.279,158.8013,124.4628,48.5435,172.6407,291.5591,22.9502,75.8943,98.4759,62.9714,59.4374,123.987,58.7183,58.0871,117.296,69.8191,74.2968,81.8688,76.6619,38.2267,175.8425,112.8497,142.9459,88.0533,228.3296,113.6664,139.7193,77.8593,161.4298,83.6842,60.9103,414.1133,37.6036,43.9003,53.0205,90.505,32.1772,83.7611,363.151,114.8074,179.7415,152.5505,144.7979,124.312,97.7339,78.8696,157.6378,128.0499,51.0178
937,40.3016,61.3285,111.6104,43.7177,121.5995,225.6341,80.1534,158.2012,124.493,49.4216,171.3722,287.334,22.58,74.7215,97.6238,65.1529,59.0227,124.2574,58.4739,57.0481,114.8789,69.9802,74.411,80.929,75.4783,37.818,174.9138,111.6628,139.1143,87.1283,226.8372,113.8286,138.7222,77.4187,159.1391,82.5634,61.5781,405.0001,38.7285,44.1765,51.321,90.2404,32.2422,83.0992,365.5999,113.6498,181.2629,148.7832,144.1629,122.6241,95.9039,78.5679,141.5076,126.1611,49.9617
938,40.0197,61.1154,111.3505,43.4655,120.9817,223.3297,79.6072,159.0642,124.1806,47.9738,167.8731,296.7874,22.1945,74.2959,98.2597,64.7773,58.2769,123.9686,57.1788,56.0592,97.4964,70.1449,75.3738,79.2852,74.7624,36.7001,174.6485,107.3355,139.8691,87.7982,223.201,114.625,126.8776,76.8394,157.7345,81.2218,60.9625,400.305,38.1701,43.2322,50.8325,90.6372,32.3959,80.5614,363.8524,110.4523,177.2418,147.2892,142.6268,119.2027,93.9785,79.4124,137.4102,121.7553,49.0289
