,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,KMX,CCL,CBS,CHTR,CMG,CMCSA,DHI,DRI,DLPH,DISCA,DISCK,DG,DLTR,EXPE,FL,F,GPS,GRMN,GM,GPC,GT,HBI,HOG,HAS,HD,IPG,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,KORS,MHK,NWL,NKE,JWN,ORLY,OMC,RL,PCLN,PHM,PVH,ROST,RCL,SNI,SIG,SNA,SWK,SBUX,TGT,TGNA,DIS,TIF,TWX,TJX,TSCO,TRIP,ULTA,UAA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
472,160.1161,299.0042,58.684,616.1101,73.5238,38.7248,54.7002,66.3813,44.7238,55.0851,162.9404,652.8339,28.3651,24.7074,57.4768,73.4487,35.33,34.4719,69.2701,68.67,88.0664,54.1037,14.9304,40.9284,53.4938,32.4981,106.1219,28.0769,28.0166,64.7717,55.4342,101.3447,20.064,59.4178,83.7515,42.2161,42.728,27.6876,66.8262,62.6114,77.3867,29.6899,93.5187,74.1652,155.1336,37.2162,47.283,76.8828,193.0189,76.7153,178.7325,1108.37,20.9145,123.3024,45.7536,80.3782,78.2029,128.9241,137.1934,96.6715,39.8625,74.1408,31.7416,92.6061,103.6472,84.6468,66.3529,76.8418,75.5151,128.749,34.8092,33.9368,73.7459,75.8282,189.8306,84.7464,149.4266,71.3328
473,159.6109,305.7602,58.5069,615.2429,74.6219,39.0484,54.8564,67.994,44.8075,54.8305,165.209,664.0784,28.6674,24.8397,58.3554,73.7459,34.582,33.9087,68.2224,68.8656,89.4136,54.6425,15.133,41.0275,53.078,33.1517,106.2924,28.1724,27.7728,65.018,54.2845,103.1278,20.1293,60.0643,84.2978,41.2829,42.8202,27.7894,67.616,63.1691,78.1227,29.4079,93.7609,74.2013,154.3885,37.5875,47.779,77.2417,194.3206,76.8386,179.8374,1137.73,20.9038,123.5895,46.3085,81.577,77.2627,129.2287,137.5375,96.8913,40.0777,74.3184,31.6679,93.9907,103.6126,85.4909,67.0561,77.0468,76.4813,129.24,34.2056,34.3234,73.7952,76.0241,189.4524,84.7312,147.7925,72.2021
474,161.2312,305.7193,59.5523,623.216,75.6238,39.6126,56.332,67.8037,45.1817,55.8373,167.4446,668.8232,28.9801,24.8813,58.5968,74.2101,35.2203,34.3843,69.5643,70.138,89.2742,55.1058,15.368,41.5261,53.1747,33.582,107.7155,28.4613,27.7935,65.7876,55.4263,103.8244,20.5267,61.6202,84.9744,42.1212,42.6462,27.9929,67.9103,64.1768,78.5928,30.3548,94.2689,75.3557,155.2223,38.0425,48.0395,78.6863,195.4457,77.4959,183.4087,1149.11,20.9446,126.3016,46.8109,81.9147,77.6958,130.5889,139.1253,97.3943,40.845,74.7584,31.9236,94.7708,106.7158,85.8454,68.109,78.6563,75.9958,128.6092,33.9989,34.6406,74.6795,77.4282,191.2268,85.0591,151.8103,72.7373
475,160.7975,304.4526,59.8951,619.3005,75.6996,39.1039,55.8662,67.822,45.6709,55.7888,167.7045,673.5029,29.0055,24.8213,58.5635,73.6302,34.9308,34.0478,69.8704,69.8706,89.2698,55.5527,15.2994,41.6215,53.8729,33.4068,107.7731,28.2662,27.7939,65.7083,55.3834,103.8894,20.5294,60.9343,85.4254,42.4552,42.6592,27.9487,67.6518,64.5236,78.4301,30.3056,94.0921,75.6901,154.834,38.1623,48.3844,78.5707,194.7939,77.5234,184.4133,1149.55,21.0237,125.6626,46.5204,82.5996,78.4854,131.1947,139.2681,97.4133,40.7241,74.8916,31.7008,94.7674,107.6027,85.764,68.1226,77.8232,76.1279,128.3354,34.0752,34.3535,74.6658,77.0755,191.6236,85.7598,151.1799,72.9082
476,160.1808,308.275,60.0555,619.1676,76.4513,39.3094,55.7945,67.6928,45.8331,55.9414,167.7892,676.8215,29.128,24.9386,58.4408,73.5358,34.8528,33.8987,69.5683,69.8717,89.3715,55.4677,15.4254,41.5314,53.9513,33.7149,107.9587,28.4625,27.8993,65.8409,55.4823,103.8355,20.6458,60.4152,85.6595,42.6304,42.9872,28.1603,67.712,64.0257,78.7067,30.4654,94.603,75.3139,155.4872,38.4266,48.3893,78.256,194.2605,77.3991,185.2225,1155.81,21.0569,126.1491,46.7293,82.3843,77.9865,130.8054,139.731,97.3533,40.9769,75.0282,31.8176,95.0343,107.716,86.6087,68.1213,78.156,76.792,128.076,34.1522,34.8668,75.0691,77.015,193.0021,86.4253,150.7265,73.0729
477,160.8563,311.9073,60.7502,622.6532,76.9282,38.9135,56.2714,67.7964,46.0425,56.4534,168.3522,689.6492,29.4052,25.0237,58.7712,73.7398,35.3975,34.3877,70.5468,70.3051,88.4265,56.3358,15.5659,41.8896,53.8738,34.491,108.372,28.6218,28.1178,66.3858,55.9858,104.3227,20.7808,60.7621,86.3645,42.9275,43.4856,28.3044,68.3563,65.1059,78.9797,30.8632,95.0384,75.0051,156.1767,38.4684,48.6108,79.2386,194.752,77.8581,186.4761,1162.17,21.1445,127.9756,47.0461,83.2786,77.4332,131.9523,139.2033,97.0447,41.1191,75.4712,32.3806,95.5155,108.4167,86.5383,68.4005,78.5414,75.8747,128.3836,34.3575,35.2822,75.4696,77.126,192.9781,86.7291,152.8956,73.6249
478,160.3811,310.8534,60.8239,623.2931,76.1469,39.332,55.6509,67.3555,45.6951,55.9507,168.9228,685.3307,29.4553,24.9365,58.9017,73.4965,35.063,34.076,70.9367,70.5876,86.2386,56.4703,15.5138,41.9211,53.4403,34.9406,107.8398,28.5165,28.1342,66.3277,55.2278,104.2974,20.8485,60.6129,86.0802,42.9032,43.4991,28.2016,68.5622,65.4024,78.3454,30.7417,94.4275,75.5097,156.0063,38.4287,48.4829,78.8572,194.5217,77.6599,186.3031,1149.33,21.2581,127.6284,46.9083,82.883,76.8562,131.2571,138.2878,96.6912,41.0546,75.6075,32.3209,94.8208,107.5865,86.0852,68.3174,78.0447,75.5184,128.9267,34.3224,35.1093,75.2494,76.6047,194.0295,86.1393,151.2571,73.4086
479,160.5834,311.478,60.9099,621.4148,76.7303,39.2743,55.2962,67.0766,45.5723,55.7817,167.4505,688.3919,29.1716,25.3981,59.0122,73.1827,34.805,33.9802,71.1208,70.8372,85.8268,56.5356,15.5469,42.313,53.1848,35.1421,107.4243,28.6569,28.1014,66.1944,55.1435,105.4564,20.8885,61.3492,86.9427,42.8368,44.1028,28.2952,69.1242,66.0939,78.6789,31.0049,94.0945,75.3724,156.2883,38.2997,48.2851,79.8983,193.8921,77.9444,186.0721,1144.62,21.56,128.5276,47.5711,82.8963,76.0023,132.3793,137.6091,96.7679,41.3109,76.1305,32.1281,94.6783,107.5097,85.8728,69.0969,78.9657,75.0015,128.8563,34.2134,35.4054,75.3309,75.9423,195.0536,86.3418,149.2396,73.2545
480,159.3831,309.8666,60.0456,617.4403,77.0018,38.6891,54.7839,66.7057,45.6267,54.8033,166.0301,678.2039,28.6856,24.8925,58.6263,72.5478,34.4214,33.4758,70.9136,70.5699,85.3595,55.9813,15.3257,42.2051,52.5924,34.7371,106.4053,28.2031,27.7492,65.5974,55.0266,103.6329,20.2758,59.7275,86.1404,42.0988,43.3989,27.6928,68.1189,65.8377,77.4906,30.5988,93.838,74.8892,154.8317,37.8969,47.6208,78.3997,192.6017,76.2118,183.0874,1140.34,21.131,127.0097,46.9718,82.8127,76.1183,129.2277,136.0007,95.6937,40.8412,75.4005,,93.7675,105.5455,85.063,68.2061,78.0446,74.3016,126.6627,33.4648,35.0507,73.9712,75.2968,193.0953,85.122,145.5025,72.418
481,157.1572,302.9989,59.2782,609.9586,75.9736,38.0875,53.1464,64.7313,45.6089,54.27,162.0345,669.2187,28.0818,24.4957,58.1154,70.0348,33.306,32.3571,70.3864,69.8705,84.6905,55.7233,14.7989,42.26,51.4085,34.3305,106.0153,27.6905,27.063,64.5968,55.0062,101.513,19.8053,59.3081,85.2179,41.741,43.0154,27.4871,66.3287,65.0121,75.96,30.3992,92.6755,73.1788,153.8685,37.4762,46.8471,77.2906,189.5542,74.8582,177.9829,1106.45,20.983,122.2766,46.837,81.8531,74.347,130.9689,134.3171,94.3731,40.0339,74.3185,30.087,92.4437,103.8709,83.5717,67.3605,76.5523,73.0791,127.0359,32.649,34.9719,73.2383,73.5932,189.3132,84.015,143.7937,71.3069
482,156.0435,296.9627,59.1986,606.3548,76.0611,37.35,52.8271,63.8811,45.6963,53.6193,158.2057,663.6375,27.678,24.1472,58.4468,69.069,32.2439,31.3894,70.0009,68.7243,84.3997,54.8414,14.5998,41.8143,50.6924,34.6733,101.755,27.7593,26.5957,63.5807,54.7317,101.2057,19.1585,59.2335,84.3431,41.7244,42.6214,27.0236,66.2338,64.8916,74.822,30.1586,92.6461,67.1337,153.307,36.9102,46.5082,76.9921,188.5041,73.948,175.1195,1083.95,20.7593,117.1574,46.9698,81.6514,73.4318,127.8982,133.3368,93.1345,39.6742,73.9229,29.764,92.1873,102.3087,82.6432,67.1731,75.3885,70.153,126.8427,32.5162,34.5295,72.8149,72.2797,187.7494,83.0939,141.3905,70.2298
483,158.9319,298.6153,59.4335,607.1832,77.4034,38.5236,53.6835,64.4261,46.0138,53.297,156.5174,687.8426,27.5977,25.2301,59.5886,69.426,31.8749,31.0486,70.1401,70.2878,84.3888,56.709,14.961,43.0201,51.5953,35.6786,102.8874,28.1389,27.277,64.421,54.3419,103.7524,19.4636,61.3655,86.3637,42.5404,44.6065,27.1772,67.8899,67.0635,75.9652,29.864,93.5966,68.6514,154.3428,36.9996,47.3153,78.9862,189.6024,74.1268,177.6866,1070.27,21.7056,119.6131,47.587,82.9756,72.704,130.7064,134.412,94.5133,40.3261,76.4462,29.7692,92.748,104.2955,83.1799,67.9498,76.4446,70.8524,129.7702,32.9882,35.225,73.4795,71.3539,190.8485,84.0113,145.3918,71.907
484,161.8148,300.236,59.7575,606.9641,79.1659,39.0628,54.8334,65.9787,46.6741,53.7868,162.9702,719.0596,28.2867,25.9405,60.9141,71.0614,32.2798,31.2626,69.3458,70.7979,87.0154,57.3486,15.3867,43.0531,51.413,36.1917,103.3444,28.7068,27.8526,66.0571,54.5022,106.5261,20.3797,61.6669,86.4917,43.7218,45.7527,27.6671,69.5473,67.8204,78.6192,29.9656,94.3288,69.7307,156.002,37.5665,48.3063,79.7356,193.1939,75.4105,178.1111,1067.76,22.2389,119.2071,48.2103,84.4122,74.8517,124.5002,136.5867,96.0851,41.3662,77.2212,30.4057,93.8991,105.1038,85.3427,68.6017,80.8079,72.2565,132.2565,33.9143,36.3872,74.9523,72.3119,196.4583,86.2924,147.5197,73.5281
485,160.3257,298.9739,59.2488,605.8478,73.7857,38.027,53.8602,65.1831,46.3607,54.5921,162.6476,715.782,28.1944,26.221,60.314,70.3553,32.1757,31.2696,68.8173,69.8803,87.8764,56.3377,15.2157,42.1817,51.5734,35.7564,101.6766,28.44,28.0084,65.0509,53.6201,105.4792,20.3553,60.5175,85.4304,43.8923,45.9122,27.3497,68.701,65.9271,78.7225,29.187,93.2301,69.187,158.3503,37.557,48.0288,78.6213,188.6417,75.0574,175.9957,1065.64,22.6393,118.063,47.706,83.3936,75.196,124.9798,136.1053,94.7612,40.0329,76.7675,30.7334,94.5531,103.5465,84.5015,67.5764,79.922,74.0989,131.9147,33.8441,36.4333,75.1874,71.8152,198.3881,85.5749,149.9248,73.2695
486,159.0218,291.6767,58.2717,599.1396,73.658,39.0146,52.1431,64.4984,46.5073,54.7529,163.2183,712.6916,28.0502,26.0087,59.8681,69.1966,31.8274,31.01,66.9158,69.0794,85.5972,56.7496,15.2219,42.2251,51.3155,35.7603,98.2897,28.1056,27.805,64.5874,52.5457,104.5319,20.1598,60.4341,85.6995,44.381,46.2745,26.9531,68.0141,65.8649,77.9459,28.8832,93.1025,69.3872,157.5352,37.2855,47.8337,78.3831,185.5388,74.3791,174.3427,1031.9,22.6544,117.8756,47.7602,83.0646,75.1782,124.1595,134.217,94.1879,40.1996,76.5913,30.2159,94.3704,90.1331,83.8841,67.6723,79.6541,71.8371,129.9356,33.567,36.3774,75.3959,72.2556,198.9453,85.3893,148.0599,72.9868
487,155.4587,297.6513,57.8376,591.4118,74.1241,39.4229,51.6677,64.5759,46.0951,55.6697,164.9894,716.9937,28.5923,25.0258,59.7366,68.0615,31.5507,30.6823,67.4685,68.6144,85.3664,55.9393,15.2905,42.089,51.8557,35.2517,97.3329,26.4097,28.0087,64.7574,52.1878,104.6082,20.3408,61.0996,84.8369,45.1302,45.5755,26.7636,68.492,66.0387,78.5234,28.5819,93.2588,69.1407,160.8128,37.5837,47.8501,78.4595,183.9578,74.5247,174.3784,1046.5,22.3868,118.1713,47.9197,83.2633,75.6478,123.4448,134.4147,93.9358,40.6407,76.3564,31.0774,95.5247,87.2563,84.9981,67.7394,79.1018,72.0275,130.029,33.4595,35.1459,75.4485,73.0976,200.1137,85.6178,150.7151,72.867
488,151.0001,290.2913,57.0426,581.9664,73.8553,39.6436,50.2713,63.222,45.5346,54.3024,158.4518,708.469,27.8465,24.72,59.12,66.9713,30.0352,29.1903,67.256,66.8358,84.9646,52.6064,14.9967,41.1985,51.5506,34.0967,95.2091,25.2078,27.6251,62.9199,51.9575,102.5705,20.0143,59.8355,82.1009,44.2462,44.5633,26.1819,67.3258,64.0796,76.3122,27.9536,91.5938,66.2831,164.7467,37.3932,46.7517,76.6853,181.9419,74.2212,171.8575,1030.23,22.1168,115.0974,46.2729,81.8656,73.6346,122.1809,133.9343,93.0007,40.1162,74.1823,30.7613,94.1049,86.0023,82.6083,66.1072,77.2991,69.5663,128.1376,32.7522,33.6979,74.0004,68.3349,198.5933,84.3221,147.5359,72.0838
489,149.5206,289.3199,56.6009,577.954,72.9728,34.4548,51.1615,62.8322,45.2483,54.0723,158.9993,703.1147,27.9489,23.6336,59.0187,67.3001,29.6422,28.693,66.316,66.8513,83.3149,52.3766,14.9088,40.7745,51.0527,33.7975,95.2056,24.8277,26.9651,63.2641,52.1196,101.6253,19.7541,58.9954,80.9593,43.9529,42.6677,25.6266,66.9038,62.967,76.7848,27.5259,91.432,66.5063,164.3645,37.884,46.5923,76.4246,181.0936,73.5419,170.1747,1009.95,21.2181,111.9302,45.8895,81.8149,73.2723,122.8402,134.0754,92.411,39.8925,76.1198,30.2517,94.57,86.2495,82.3287,65.7099,75.8638,67.379,128.2097,32.5295,33.2871,72.621,66.4993,196.6546,84.3961,148.7892,71.9569
490,148.9821,288.7225,57.4507,577.5303,72.8929,34.3506,50.3915,62.852,45.3228,55.0978,160.2488,705.4616,28.1825,23.1039,59.0335,66.4723,29.2971,28.5102,66.6566,66.1276,83.3798,51.8668,14.9405,39.9789,52.4042,33.5283,96.1066,24.642,26.6966,62.5601,52.1877,102.5799,19.7105,59.0992,80.9517,43.9665,41.853,25.339,67.2113,63.0243,75.8943,27.6124,91.2896,66.6865,166.5808,37.8136,46.2987,76.097,181.1557,73.1306,169.1987,1004.23,21.1831,110.9985,45.8138,82.2024,73.3843,123.819,131.7817,91.2502,40.0844,74.4741,30.5891,94.7373,87.7585,82.4739,66.1682,75.5702,67.3279,128.7589,32.2983,33.2668,72.0015,67.8811,198.3852,84.4895,146.682,71.9118
491,151.119,289.2862,57.6626,582.9708,73.1909,34.3614,51.7594,62.7148,45.4565,55.2062,156.6341,707.6893,27.9443,22.8995,59.2624,67.2822,29.1625,28.2099,67.4232,66.7508,83.5198,51.9134,14.9156,40.3123,52.4575,33.7634,96.9804,24.8202,26.646,63.1682,52.1133,103.2148,19.6892,58.4057,82.443,43.9549,41.3535,25.6249,66.7548,62.978,76.2005,27.6468,90.9311,67.0178,167.8459,37.8428,46.6114,75.7802,185.2484,73.4099,168.7161,1014.02,20.6896,110.7501,46.0339,82.8469,71.7878,123.8011,132.4585,91.4585,40.5345,73.6366,30.7884,94.5013,89.876,80.5227,66.2416,75.4333,68.5507,128.2355,32.595,33.4287,71.8919,66.0137,198.191,84.7612,141.0885,71.5124
492,153.113,298.029,57.1858,585.6261,74.1237,33.9638,53.5049,62.8878,45.6788,55.7646,155.9369,705.2375,27.8295,23.3286,59.4499,68.6502,29.5291,28.5308,67.168,67.8048,84.1077,52.2875,14.9997,41.0338,52.5715,33.8766,97.5691,25.4608,27.1271,63.5701,52.5523,103.3499,20.1063,58.6814,82.3087,43.8858,42.2903,26.1037,67.358,64.0083,76.4238,27.6585,90.1716,68.5669,167.671,37.7676,46.7923,75.9745,185.0367,74.3468,169.6846,1040.95,20.983,111.5425,45.9292,83.1471,71.7497,123.6781,133.6053,92.161,40.543,74.0142,31.1632,94.2013,90.217,80.4682,66.1368,76.6042,69.3828,128.0861,33.2149,33.841,71.6282,67.1732,197.7023,84.9092,142.4131,71.1106
493,156.2061,307.4913,58.3033,597.1716,75.8814,34.5755,54.7933,63.997,46.2182,56.3941,158.188,710.0756,28.1639,23.6396,60.6053,69.0629,29.9702,28.9002,69.2041,69.9013,85.4015,53.1696,15.016,41.8759,52.8684,33.7036,98.566,25.948,28.0012,65.3229,53.6545,105.224,20.6783,59.7443,83.7498,44.3878,42.8119,26.7775,68.8282,65.2665,77.8495,28.3375,90.5784,69.0843,168.0815,38.0697,47.651,77.1861,188.3589,75.1745,170.9835,1045.42,20.9186,113.616,46.8893,84.5779,72.7083,124.2775,134.7891,93.2813,40.9411,75.118,31.9464,94.9928,90.7748,81.6347,67.137,79.086,70.0633,131.4167,34.2933,34.5813,72.1573,68.2485,199.8901,87.1964,146.5158,73.4098
494,155.6047,313.015,59.2319,603.448,76.5458,35.138,54.7904,65.2426,46.5115,56.0029,158.4668,716.2987,28.1882,23.245,61.1939,69.5585,29.9532,28.8497,70.0621,71.8779,87.4227,53.4289,14.9534,42.239,52.9711,33.9095,98.4609,25.5595,28.5901,65.2766,54.3563,105.7167,20.6362,60.2615,84.8374,44.4475,43.0012,26.9754,69.6486,65.7662,78.4192,27.9852,90.1544,69.5344,167.4748,37.4097,48.137,77.2916,189.6517,74.7123,169.7876,1040.83,20.7238,112.5339,47.3284,84.8082,72.7348,124.726,134.6354,93.5344,43.8686,75.276,31.8389,94.9131,90.9561,80.4153,67.6524,79.8517,70.2392,135.8004,34.8534,34.7696,71.5222,68.0542,200.9605,87.6272,145.813,74.5086
495,158.1909,309.6349,59.7024,608.1979,78.0804,35.6023,54.7077,64.6581,46.5504,56.5461,158.3722,720.9663,28.2848,24.3943,61.9997,69.385,30.1117,29.1474,68.8458,70.4686,86.9577,53.6587,15.0713,42.2695,54.3083,33.7844,98.5199,25.8349,28.2968,64.9393,54.7062,106.0441,20.7198,61.2316,85.2751,44.6231,43.8436,27.1971,70.0232,65.8135,79.0953,26.8124,90.3106,69.6732,168.0449,37.8155,48.02,77.6447,190.7286,74.4742,168.2164,1037.39,21.0779,111.2011,47.4387,84.1811,73.3671,124.9286,134.8146,93.3516,43.9915,75.2282,32.2242,94.5824,90.9093,80.4641,67.9797,81.2647,69.4245,135.709,35.57,35.221,71.2979,67.3873,202.5303,87.1032,154.5636,74.1667
496,158.4894,306.2607,59.4219,609.6613,77.506,35.4157,54.6643,63.9672,46.1834,56.8681,156.8503,719.7463,28.1917,24.1242,61.5941,69.519,29.9389,29.0977,67.9167,70.9681,86.732,54.034,14.8547,42.4815,53.0107,33.3884,97.5551,25.3531,28.091,62.5039,54.6034,105.1229,20.4046,61.2062,85.4953,44.6045,43.7543,26.887,69.73,65.4919,78.6988,26.523,89.8509,70.2234,165.9987,37.2919,47.3327,78.6325,190.7,73.9173,166.2129,1017.4,20.9412,111.0032,47.0799,84.6994,73.0426,125.0846,133.4175,91.5464,44.2473,74.7806,32.3191,94.0439,90.2814,80.5591,68.1977,80.7568,69.191,135.9114,35.8875,35.6087,70.7338,66.9029,201.9188,86.5336,155.0795,73.6959
497,160.0843,306.1728,60.0235,612.5531,77.3138,35.6714,53.7559,63.2813,45.6637,56.8229,153.6538,718.8624,27.6538,24.1098,61.2281,69.0585,29.8553,29.1254,67.7322,70.6886,86.7323,54.1026,14.5915,42.5418,52.4606,33.0965,96.2527,24.287,28.6717,62.1331,55.0441,105.999,20.0088,61.4041,85.4491,44.5656,43.9275,26.1661,70.0042,65.545,77.8291,26.9998,89.3856,70.6341,166.1353,37.4306,47.0818,78.7372,192.8682,73.4587,167.8297,1010.97,20.8114,112.3769,47.2347,82.8567,72.4838,124.1712,133.1264,91.2003,44.2835,74.905,31.9334,93.5941,89.582,79.7021,68.0539,80.8376,68.865,134.9917,35.7412,35.6844,71.6322,66.983,203.3366,85.7069,154.3202,73.5084
498,159.8775,307.0961,60.1775,610.7543,76.7474,35.7775,54.345,62.8643,44.5762,55.6267,151.5487,713.4438,26.9603,24.6762,61.5532,68.928,29.6056,28.706,67.6703,69.9701,85.8622,54.0153,14.6451,42.2448,52.1276,32.9565,95.2633,24.2698,28.7612,64.197,55.5294,106.6556,19.9232,60.5029,85.5122,44.8918,44.9609,26.0778,69.8469,64.9475,76.8368,26.9636,92.6795,72.1734,167.0902,37.5707,47.1163,77.9842,191.6032,73.7164,168.6039,1004.57,21.5869,112.644,46.7399,77.5445,71.9321,123.1348,134.0201,95.0797,44.2564,74.8759,31.3614,92.3953,88.5091,79.0652,67.1578,83.4419,67.4661,133.6961,36.0593,35.3349,71.2129,66.781,202.181,85.1484,151.7809,73.4513
499,159.4609,350.5929,59.7609,602.8013,75.5077,35.76,54.0003,62.4147,44.2392,55.138,150.7658,712.0489,26.694,24.5576,61.377,68.935,29.3951,28.3864,67.4379,71.1312,86.3392,53.5248,14.761,41.5183,52.4463,32.7845,93.4241,24.3348,28.2461,62.4375,55.1248,105.3973,20.0413,59.9758,84.972,42.9525,44.2841,25.8966,68.4136,64.1239,75.2453,27.1004,92.7516,71.0748,166.1326,37.3449,46.467,76.7332,188.8799,73.1609,167.512,1015.81,20.7361,111.3361,45.9721,75.8664,71.4529,121.5156,133.0936,94.0493,44.025,74.0804,31.2033,91.8123,86.7436,78.391,66.3953,81.5558,67.0682,132.7138,36.1893,34.9399,69.8235,65.3485,200.752,84.0735,149.023,72.8747
500,155.2534,359.1882,59.5539,591.3431,74.7699,34.6116,54.9258,61.7859,43.1947,54.9242,152.7625,707.7994,26.5357,24.7891,59.8933,69.9982,29.0189,27.9113,66.6265,71.5685,85.4105,53.0481,15.0445,40.8537,52.225,32.7521,92.9307,24.231,27.7842,61.401,54.4783,103.1983,19.9013,60.6824,83.9381,42.7568,43.6289,26.0339,67.3381,63.5239,74.3003,27.582,92.0687,71.1686,165.68,37.1947,45.8078,75.6916,188.3097,72.541,166.4905,1004.71,20.4377,110.3088,45.5701,73.9749,71.2694,120.3698,130.4458,94.6062,43.4498,73.241,31.1256,91.1466,86.3042,77.8606,65.3316,80.4974,67.1222,130.0405,35.8534,34.8014,68.924,64.0195,199.9155,80.9625,147.8205,71.8951
501,156.4475,363.6525,63.113,603.894,77.0362,35.5906,56.9406,63.4702,43.6272,56.4952,157.9529,718.8486,27.5774,25.1759,60.2569,72.5495,29.6744,28.5001,68.2528,73.7701,86.7818,54.0317,15.6194,41.9475,53.4933,33.9782,95.686,24.7225,28.3293,63.0607,55.7448,106.2516,20.43,62.2478,86.1235,43.3314,44.082,26.7069,69.0675,65.2755,76.1527,27.9914,93.4658,71.5189,168.1144,37.7811,46.3813,78.0954,191.4404,73.864,169.8864,1030.4,20.9279,113.053,46.8595,74.9913,73.0485,122.174,132.6722,96.3173,43.8705,75.043,32.9662,93.2588,89.3389,79.8786,66.9204,81.9786,69.8416,132.718,36.1979,35.7349,70.6901,66.5864,200.6879,82.8882,154.7347,73.2477
502,155.7936,365.2253,62.7695,602.899,78.1953,36.0965,57.3459,64.4411,43.5885,56.6058,163.4242,676.7833,28.4038,25.8985,60.8117,72.8466,30.0883,28.9402,68.9888,75.1485,87.8518,54.123,15.8406,42.3,53.4182,35.4921,96.0998,24.8951,28.5419,63.086,56.8891,108.024,20.6046,66.2758,86.963,43.9154,45.5922,26.6522,70.5216,64.888,76.3346,28.0807,94.0642,71.4082,169.1507,38.0281,46.3207,78.8163,192.2763,74.2845,144.4892,1032.75,21.6225,107.5656,47.3689,74.456,73.9321,122.019,131.4148,95.7824,44.4825,75.9199,32.9642,101.4751,88.707,80.1343,67.8817,83.314,71.2467,132.2881,36.5616,35.8553,69.0727,66.0626,213.0272,83.1788,147.7547,73.8018
503,159.8766,374.4809,63.4245,615.8916,78.8187,36.003,58.1741,64.4875,43.6452,56.0447,173.6814,673.5253,28.5061,25.6625,61.0146,75.4364,29.2787,28.369,68.8203,76.0966,87.9104,54.6705,15.8549,41.788,53.3259,36.2821,96.1599,25.0424,28.5748,63.3296,56.1711,108.7225,20.7777,67.4566,91.2062,43.7123,45.328,26.7118,71.2955,64.0711,75.7652,27.9647,94.3234,69.1729,166.8149,37.8695,46.557,79.087,208.5287,75.0881,140.599,1044.02,21.4392,108.4679,47.4663,75.7207,72.0352,120.8286,139.8008,96.2297,44.7418,76.0526,33.0058,102.2012,88.3656,79.4864,68.4068,83.511,70.9668,132.7286,37.0279,36.2682,69.9054,65.8991,212.1488,83.413,146.0268,74.3941
504,161.4853,373.5965,63.4106,613.0186,78.6238,37.104,58.7973,64.5734,43.4909,57.0166,173.3781,665.0728,28.5437,26.4776,60.859,77.1529,29.921,28.9969,68.3604,75.4429,78.2301,53.4532,15.8918,41.8205,53.5279,36.2754,96.6231,25.4247,28.8742,64.0515,55.7371,109.0243,20.5455,68.8276,92.4877,43.4614,46.8107,27.0462,71.9377,63.7289,75.0083,28.1894,94.0857,71.7415,165.654,38.1774,46.1941,78.4996,207.2871,75.0319,139.4572,1019.07,22.2126,108.8746,47.5433,76.0012,72.886,119.6175,140.6474,96.438,44.5899,76.283,33.4374,102.2972,87.0531,80.4982,68.459,83.2215,68.6333,132.8382,37.0358,36.613,69.8493,66.9536,211.133,82.642,146.5777,73.959
505,160.5363,370.5169,63.4229,611.3246,77.7724,36.9927,57.286,64.5665,42.8269,56.9494,172.445,651.3305,28.4939,26.4923,60.2507,77.0182,29.9869,29.0423,67.7532,74.9451,77.8294,52.534,15.9263,41.2548,53.7117,35.9015,96.3596,25.6175,28.9329,64.0442,59.4517,108.5919,20.7618,69.7965,92.3208,43.5778,47.4703,27.0919,71.1917,63.6224,73.4085,28.1019,92.849,71.9501,164.9374,37.6765,45.5603,78.4325,205.1184,75.5479,136.8658,1028.72,22.3058,103.2709,47.3493,74.3793,73.3871,118.4225,141.278,95.7251,44.3362,75.6237,33.7568,101.778,87.4476,80.6024,67.6947,82.5599,68.6975,134.1296,36.3902,36.4359,68.5692,68.1325,207.2293,80.9935,147.799,73.3563
506,161.9892,372.1385,64.2509,615.3029,78.1987,37.9491,57.7402,65.4626,43.4672,56.9178,174.7654,659.4206,28.582,26.7919,60.8649,78.3124,30.4991,29.5408,67.6346,75.2165,77.6429,53.0578,16.0597,40.7073,54.1001,37.1341,96.6012,25.7101,29.1242,63.6742,61.0152,110.0828,20.8415,69.6244,93.1907,43.9945,48.1231,27.2335,71.4987,64.3885,76.4584,27.5702,93.6031,71.0629,167.9172,37.8897,46.3077,79.1105,205.2994,74.3148,135.6745,1054.09,22.5988,102.6456,47.6323,75.4799,73.4698,119.6685,141.6885,96.4687,45.3547,76.3268,33.9413,101.8511,89.1172,80.9427,68.1706,83.1154,69.6289,137.007,36.5904,37.4108,69.5881,67.991,207.5499,87.2829,154.1005,73.7851
