,AMT,AIV,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,REG,SPG,SLG,UDR,VTR,VNO,HCN,WY
575,94.4708,38.0002,167.6921,133.715,38.7335,83.1629,66.0547,269.2165,74.9362,224.7087,71.2203,136.4251,28.5762,39.8935,20.4291,37.3861,24.5254,82.5962,76.884,40.7063,196.6976,64.9946,184.2719,120.653,33.0415,69.1241,102.6283,71.6774,32.7308
576,93.892,37.8828,166.1712,132.4294,38.2354,82.2023,65.8699,267.8709,74.6701,223.1016,70.6703,135.1661,28.3291,39.6407,20.3761,36.755,24.3565,83.0539,76.7605,40.4169,195.1314,64.6663,184.0362,119.7106,32.8557,68.3878,102.429,71.2999,32.5507
577,94.2049,37.9356,166.3772,133.0223,38.2447,82.1235,66.3503,266.9446,74.7111,222.3743,70.7747,135.4123,28.4495,39.5008,20.1373,36.6401,24.366,82.9012,77.0154,40.3361,195.2545,64.827,183.9635,119.5684,32.9164,68.2982,102.4049,70.9354,32.6794
578,94.3176,37.6736,164.9698,131.4274,38.2515,81.719,66.2144,266.1565,74.0395,219.8369,70.5596,134.4225,28.2762,39.0528,20.0322,36.4845,24.079,81.6264,76.3529,39.9813,193.9733,64.0476,182.4809,118.9852,32.6226,67.7713,101.2347,70.601,32.809
579,94.7875,38.06,167.0574,131.6812,38.4987,81.9197,66.6586,268.7827,75.0035,223.1205,70.7579,135.3481,28.5903,39.3859,20.1529,36.8091,24.2449,82.2504,76.9783,40.4007,195.5793,64.5222,183.8801,120.1945,33.0207,68.0154,101.8828,71.045,32.909
580,94.3906,38.1629,167.6902,131.2403,38.2829,82.1287,66.5221,269.0349,74.8485,224.3401,70.5305,135.5086,28.5252,39.0768,20.0745,36.6696,24.2548,81.9489,77.1816,40.2466,195.4154,64.133,183.6469,119.7791,33.1208,67.2645,101.4392,70.6781,32.8614
581,92.9822,38.0292,166.5591,130.2322,38.1904,81.7482,66.161,267.5048,74.3619,223.1382,70.0405,134.8081,28.3319,38.7995,19.9541,36.4768,24.0386,82.4334,76.5994,39.7557,193.6948,63.3262,181.671,118.9335,32.6616,66.7497,100.0116,70.3409,32.6464
582,93.7996,38.4865,167.9391,131.3855,38.4284,82.1774,66.6887,269.7545,74.907,225.6015,70.3794,136.0441,28.4673,39.1243,20.1827,36.7965,24.2301,83.3421,77.105,39.9802,195.7902,63.9052,183.0058,120.3192,32.9658,67.1863,100.927,71.1512,32.5968
583,94.2549,38.1211,165.5606,129.874,38.3688,82.3072,66.3307,268.2362,73.843,222.2935,69.2252,134.64,28.2121,38.8599,20.202,34.9216,24.019,82.6924,76.3982,40.0474,195.1659,63.5097,181.9903,119.7639,32.583,66.8015,100.2265,70.5785,32.4244
584,93.0105,37.523,161.7804,128.042,38.1847,81.9598,65.355,266.7712,72.0612,217.853,68.3746,132.218,27.6724,38.2697,20.1998,34.2066,23.7759,82.0098,75.1404,40.0189,192.9429,62.7325,179.3459,118.8586,31.949,64.9665,99.3978,69.4865,32.0062
585,94.5685,37.1925,161.091,127.6221,37.9014,83.8086,64.8666,263.809,71.8997,216.1899,67.668,131.6359,27.4489,38.273,19.9644,33.3208,23.6949,81.2461,74.6504,39.9597,192.1951,62.3202,179.1495,117.7223,31.7147,64.8923,99.4159,69.7092,31.7201
586,92.8824,37.1155,161.1478,126.3945,37.5551,83.0386,64.1591,262.7096,71.7939,214.9401,66.7348,130.438,27.0389,37.6006,19.6515,32.5835,23.3692,80.8821,74.5185,39.9427,188.8851,61.8008,177.2232,116.284,31.701,63.7448,98.5995,68.3279,31.635
587,93.0035,37.1572,161.2065,126.4119,37.0616,82.7613,64.2252,262.8658,71.2897,214.5371,66.5231,131.025,26.9071,37.3649,19.4768,32.3438,23.3703,80.1681,74.3681,39.9735,187.5251,61.6978,175.899,115.7976,31.7983,63.9771,98.0269,68.5292,31.5814
588,92.355,36.8885,160.7926,125.1477,36.6373,82.252,64.0008,258.6562,70.8786,212.1639,65.9509,129.7361,26.5526,37.2148,19.4845,31.9122,23.1352,79.9348,73.5656,39.1241,186.3722,61.178,174.9262,114.7571,31.6914,63.4364,97.5121,67.9627,31.33
589,92.8715,37.028,161.3259,126.3987,37.0772,82.2577,64.8947,260.6581,70.7595,213.3979,66.5467,130.2835,26.6732,37.7579,19.6279,31.7866,23.2604,80.1049,73.8018,39.425,187.3416,61.5971,176.4547,115.019,31.9254,63.8026,98.4524,68.3189,31.8474
590,93.3955,37.5459,162.914,126.864,37.3318,83.024,65.3245,261.6722,71.6701,214.4551,66.7935,131.3638,26.8052,38.0238,19.7427,31.8014,23.4154,80.6193,74.1509,39.6893,186.8743,61.9481,177.1442,115.834,32.3219,64.1064,98.4503,68.4907,32.1388
591,93.1318,37.3379,162.6131,126.2671,37.2547,82.7807,66.2311,260.2323,71.5833,214.6718,67.2033,131.3959,26.7746,38.1882,19.9707,31.9615,23.2759,81.0547,74.3431,39.3806,186.6595,61.6241,177.0934,115.3002,32.5834,63.9302,98.1346,68.1088,32.1597
592,92.3164,36.997,162.5516,125.1266,36.6848,82.6148,65.8983,257.1013,71.4656,213.7967,67.1989,131.1739,26.7999,37.6706,19.7343,31.8004,23.2567,81.1953,73.8018,38.9845,185.4662,61.3062,176.0352,113.5818,32.5543,63.7393,97.8953,67.6109,32.1063
593,93.0031,37.4162,164.3069,125.6413,36.5715,82.8833,66.6733,255.3368,72.4963,216.0807,68.1289,132.3602,26.9536,37.6557,19.8338,31.7046,23.389,81.4023,73.9374,39.1549,187.4636,61.3898,177.2361,114.7126,32.868,64.1943,98.3116,67.9942,32.7807
594,93.6967,37.6166,165.1999,126.1137,36.5692,82.4433,67.1624,257.1002,73.0441,217.0351,68.8675,133.2335,26.9504,37.8055,19.9933,31.9066,23.4652,82.0797,73.842,39.1992,187.9509,61.5678,178.0328,115.1036,32.8243,64.1572,98.7265,67.9103,32.7598
595,95.8171,38.4977,168.7875,128.2966,37.6094,83.3693,68.6438,260.0333,75.0295,221.4209,69.3595,135.2008,27.5589,38.3737,20.4603,32.6479,23.9986,82.7087,75.2453,39.7937,192.305,62.9586,181.8597,116.6624,33.5877,65.2213,101.1114,68.973,32.8348
596,96.2957,38.2405,166.6993,127.1516,37.2381,83.008,68.0522,262.4992,74.4145,220.0413,69.0696,134.0821,27.2876,37.8484,20.3968,32.51,23.8371,77.103,75.1118,39.38,191.4936,62.4766,180.6869,115.5766,33.3689,65.1557,100.4518,68.8153,32.5837
597,96.0992,38.2097,165.3602,126.2298,37.2202,82.7993,67.9027,261.5423,73.3469,218.6766,68.5652,133.7558,26.8921,37.7487,20.5655,32.785,23.6617,77.1688,75.0994,39.3807,188.9062,62.0752,177.5816,115.0204,33.2616,64.6106,100.209,68.0773,32.6324
598,95.9475,37.6612,163.2561,124.9717,37.3468,82.5281,67.0451,259.7683,71.9186,215.4488,67.3936,131.7887,26.6086,37.4172,20.2691,32.5836,23.4203,76.6442,74.12,38.8873,187.0609,61.2399,175.552,114.1247,32.7614,63.631,99.1046,67.1793,32.3125
599,95.3536,37.2869,162.7886,125.0659,37.3673,82.3685,66.6632,256.5925,71.3935,215.5928,66.5498,131.2669,26.4746,36.9792,20.7408,31.9114,23.2794,77.2233,74.0856,38.8023,185.5233,60.7954,174.6496,113.8532,32.7128,63.1433,97.7885,66.7243,32.3226
600,94.9113,37.1868,162.0892,123.5928,37.1916,82.1251,66.3335,256.577,70.9259,213.9769,65.5012,129.7497,26.128,36.4914,20.4916,31.5544,23.1846,76.1554,73.4731,38.2905,184.0333,60.0864,173.1385,112.5336,32.495,62.0462,96.4674,66.1733,32.0676
601,94.1627,37.2608,161.5507,123.2016,37.3543,81.5709,66.4024,257.2534,71.0879,213.5877,65.4548,130.3056,26.202,36.7594,20.1672,31.8634,23.1621,76.696,73.7616,38.2244,184.8355,60.0846,173.7421,111.8194,32.569,62.638,96.5319,66.2447,32.0729
602,93.5531,37.2746,160.3156,121.8042,36.8568,80.9344,66.3908,252.4716,70.7509,212.5423,65.4936,128.9988,26.004,36.9291,19.8657,31.433,22.9511,75.929,73.7204,37.5126,184.3996,59.7095,172.6135,111.1648,32.574,62.8565,95.6388,66.3845,31.77
603,93.4322,37.0427,159.923,121.2553,37.009,80.4727,66.4856,253.5776,70.3619,212.5946,65.2665,128.4115,25.7318,36.5996,19.7146,31.1943,22.6327,74.8443,73.0848,37.2557,184.4791,59.1367,173.0714,110.193,32.163,62.2994,95.1763,65.8689,31.589
604,93.7075,37.5411,161.7899,121.5193,37.3444,80.6671,67.6365,254.8863,71.2039,215.2942,66.3175,129.6226,25.8931,36.8125,20.2511,31.3037,22.5904,76.1359,73.9541,37.5245,186.1056,59.7319,173.9391,111.2982,32.5115,62.3278,95.8319,66.067,31.7622
605,94.8241,38.0488,164.0413,122.2962,37.6203,81.0804,68.9178,255.0754,72.3145,218.2758,67.3722,131.1774,26.2006,37.048,20.615,31.4561,22.9344,77.3901,75.3884,37.962,187.4805,60.494,175.4113,112.9994,32.896,63.0484,96.463,66.445,31.9451
606,94.8677,38.2519,164.6464,122.3509,37.4604,80.7322,68.7675,255.0265,72.6582,219.0866,67.3702,132.1702,26.2273,37.1037,20.5917,31.385,23.1139,76.9698,75.5822,37.8193,188.0665,60.9749,175.2158,113.3239,32.9035,62.6723,96.4656,66.4506,31.7402
607,95.3643,38.9251,167.4656,124.715,37.8067,81.545,68.9744,256.5033,74.0917,222.0302,68.3347,134.1651,26.7165,37.8629,20.8767,31.021,23.5696,77.5405,76.4825,38.5682,191.8858,62.3076,178.3032,114.7906,33.3492,64.2903,97.7475,68.004,31.9484
608,94.7533,38.7658,166.9936,123.9788,37.4622,80.8744,68.7535,257.4108,74.1728,222.0559,68.7871,134.225,26.5645,37.9407,20.7516,30.6031,23.8986,77.6265,76.0169,38.2866,193.0097,62.3447,178.0362,114.2438,33.0812,64.1798,97.4399,68.6488,31.6306
609,94.7151,38.7787,167.2947,123.6999,37.3841,80.7978,68.2857,258.3804,74.3723,222.077,68.9984,134.1007,26.4963,37.881,20.6973,30.8638,23.7697,77.5129,76.5667,38.3287,194.1449,62.1581,178.8056,114.2718,33.0764,64.3384,97.2642,68.8486,31.4496
610,95.4658,38.8572,167.7564,124.3136,37.5635,81.3332,68.9959,259.1912,74.8384,222.9306,69.7857,134.4787,26.4903,37.8635,20.6985,30.9758,23.9319,77.727,77.0221,38.6347,196.606,62.4951,179.3211,115.0941,33.1812,64.5514,97.3957,68.9341,31.3725
611,95.732,38.7566,167.5287,124.6654,37.7647,81.0645,68.4429,260.2097,74.647,220.7841,69.7128,134.5107,26.3159,37.8802,20.7439,31.1266,24.0025,78.2619,75.8764,38.8136,196.7711,62.3005,179.5386,114.398,33.0955,64.5936,96.9386,68.5113,31.5332
612,95.7436,38.8483,168.0985,124.7669,38.0045,81.4767,68.7614,261.4294,74.8563,221.7579,69.6888,134.6498,26.4181,37.8496,20.8634,31.5016,24.1439,78.3347,76.2231,38.8659,197.5277,62.4667,179.6878,114.4142,33.2194,64.4118,97.0508,68.2928,31.3747
613,95.826,38.9867,168.5625,124.1319,37.9437,81.0448,68.0692,260.7457,74.7569,222.4775,69.6815,134.5956,26.5476,37.5316,21.0449,31.4277,24.2343,78.5915,76.3019,38.99,198.3599,62.4706,180.8101,114.1681,33.2714,64.333,97.1423,67.6424,31.2147
614,97.4483,39.29,169.5776,125.5272,38.3126,81.8219,68.0929,262.2623,75.0798,223.576,70.1763,136.0892,26.9358,37.7894,21.3069,31.7061,24.509,78.5558,76.8986,39.3915,199.9941,62.9401,183.1757,115.1066,33.4879,64.5698,98.1532,67.4235,30.9398
615,96.8077,39.4191,169.122,125.512,37.7207,81.1159,67.7156,262.191,74.6255,222.6758,70.0166,135.9331,26.5809,37.5134,21.2023,31.6929,24.495,78.3752,77.0145,39.442,198.3156,62.5733,182.8346,114.6238,33.3226,64.3737,97.4694,67.299,30.5291
616,96.705,39.5678,169.2906,125.8475,37.8663,81.7187,67.7071,268.4099,75.0929,224.1277,70.5993,135.9117,26.4849,37.6191,21.1215,31.4706,24.3996,77.6881,77.5751,39.5284,199.8851,62.6097,182.7811,114.5321,33.4824,64.1961,96.8164,67.1632,30.5345
617,96.9103,39.8403,169.1047,125.7763,38.2506,80.9482,66.9022,270.0408,74.9258,224.0255,70.4906,135.5849,26.506,37.6481,20.95,31.4198,24.419,77.1142,77.9087,40.2144,200.856,62.5437,182.0577,114.6907,33.5104,64.1178,96.7159,67.1854,30.2711
618,96.5877,39.9318,169.9757,126.162,38.5314,80.7887,66.3758,270.0118,75.3921,224.4921,70.9313,135.7608,26.6831,37.9304,20.9775,31.486,24.546,77.1993,77.8914,40.1686,201.4599,62.8391,182.3458,114.9698,33.6499,64.3392,96.9951,67.646,30.1866
619,97.5235,39.7033,168.2883,124.2075,38.5833,83.4871,65.4199,269.4583,74.5476,221.91,70.8095,134.1375,26.2124,37.6222,20.2381,31.2392,24.1903,76.0731,76.7804,39.7933,200.5902,61.9356,180.6453,112.8077,33.3764,63.5867,95.6886,66.9636,30.013
620,97.184,40.0014,169.0215,125.1155,37.8562,82.659,65.318,273.8338,74.5026,223.5757,70.9996,134.625,26.206,38.0627,19.6724,31.0936,24.2666,77.4191,76.8674,39.8814,201.9917,62.0909,184.1334,113.2742,33.4938,65.0456,96.0291,67.7342,29.8282
621,96.5415,39.9985,168.9302,125.4139,37.3558,82.5512,65.0231,275.1285,75.1591,224.3997,71.2096,134.1879,26.4692,38.3959,19.7492,30.8403,24.3516,77.768,76.8013,39.9033,202.6017,62.2004,185.783,113.2683,33.5414,66.2461,96.2205,68.6118,29.8857
622,96.6491,39.9476,170.3477,124.9415,37.6651,82.2601,64.4446,278.4596,74.9407,222.3083,71.0394,134.7338,26.6555,38.576,19.9767,30.8542,24.4528,78.4297,76.447,40.2506,203.1582,62.3586,186.4112,113.5822,33.3143,66.3498,96.2384,68.7182,30.0443
623,95.6733,39.6769,169.9404,125.4889,37.0782,82.0972,64.6085,278.705,73.9136,222.058,70.912,135.6107,26.8188,38.6657,20.254,30.5547,24.443,78.4821,76.1089,40.5491,202.6554,63.0342,186.2489,113.8182,33.2395,66.356,96.4272,68.9601,30.1898
624,95.1641,39.4952,171.0062,124.113,37.3875,81.5456,64.5128,283.2669,74.5291,223.3244,72.5683,136.3191,26.9002,38.305,19.7581,29.6818,24.4961,78.2045,79.0395,40.2566,202.4723,63.3256,186.1335,114.3059,33.3387,66.4548,96.5736,69.0681,30.3888
625,95.2646,39.292,172.7242,123.6686,38.0206,82.1381,64.5614,280.8593,75.0978,226.1245,73.6634,137.1133,27.2098,38.6411,19.3441,30.1238,24.7714,79.3137,80.424,40.6153,205.3164,64.0281,187.4642,115.127,33.8578,67.1279,97.5301,69.4488,30.8263
626,95.2357,39.2758,173.5049,124.3288,37.6785,81.7737,64.3919,282.6209,75.3177,225.7914,74.0743,138.2728,27.3043,38.7765,19.3213,30.1774,24.9556,79.0347,81.0067,40.5856,205.394,64.242,187.7766,115.3992,34.004,67.4638,97.6696,69.6163,30.6868
627,96.0674,39.4767,173.3524,123.4771,37.6298,82.2215,65.3343,281.0048,74.9386,226.1427,74.5192,138.1107,27.1409,38.9302,19.2518,30.1281,25.0391,79.0992,80.8127,40.5996,205.5999,64.197,189.048,115.1608,34.2244,66.9473,97.0005,69.4984,31.0055
628,96.5917,38.9674,172.266,121.5496,37.9689,82.37,65.2166,280.7753,74.4036,224.1917,74.5923,136.4921,27.0318,38.6165,18.9288,29.8456,24.7194,79.7415,79.8617,40.4728,205.883,63.4505,188.7813,113.9416,33.875,66.4522,95.9315,68.5472,30.964
629,98.0116,38.8954,172.0546,120.2287,37.4519,82.1565,64.7716,278.2795,74.2797,224.4595,74.8468,135.8015,27.2124,37.7487,18.7517,29.238,24.6131,79.7705,79.9767,40.4349,206.5953,63.0292,188.9345,113.2557,33.9017,66.4427,94.7269,67.8373,30.6096
630,99.3007,39.1348,173.1113,119.979,37.3494,82.2281,65.3735,279.0287,74.8528,226.3853,75.5548,136.0898,27.6425,38.0579,18.8974,29.2458,24.7939,80.246,80.947,40.6568,208.5569,63.3948,191.2336,113.4878,34.2347,67.1387,94.8131,67.7696,30.9044
631,100.2338,39.2224,173.9025,119.7871,38.1433,83.3195,64.781,279.7778,75.233,226.9061,75.6473,135.0703,27.6165,37.9194,19.1647,29.1194,24.7019,79.9081,81.3291,40.7341,207.9532,62.921,189.5175,113.7018,34.3095,66.8556,95.7142,67.507,31.1249
632,100.8894,39.7324,175.3466,120.0423,38.3505,84.1019,65.1518,279.9307,76.2909,228.2769,76.1034,135.6247,27.995,38.0241,19.1973,28.8609,24.9227,79.919,81.7743,41.106,209.3178,63.3983,191.2764,114.601,34.6621,67.4872,96.5765,68.0107,30.8782
633,99.8389,39.7217,174.9055,119.2383,37.3325,84.5921,65.2883,279.8336,76.3348,227.6053,75.955,135.4658,27.855,38.9648,18.9509,29.344,24.9694,79.4433,81.4411,40.9889,209.5693,63.244,191.2913,114.226,34.6948,67.5661,96.4097,67.5771,30.6863
634,100.3959,39.6243,175.9909,119.8929,37.8472,85.0916,65.9497,282.2826,76.7253,227.63,77.4858,136.2942,27.8003,39.5265,19.1788,29.6521,25.2325,80.2377,81.4691,41.1553,212.1012,63.6084,190.5499,115.1774,34.7354,67.69,96.8452,67.8249,30.9576
635,100.836,39.6311,176.7803,121.3493,38.1808,85.947,66.5168,284.3993,76.848,227.8211,78.1624,136.59,27.8006,39.9745,19.2061,30.0177,25.321,80.1245,82.3951,41.2211,213.1082,63.8745,191.0894,115.839,34.6312,68.1312,96.7001,67.827,30.9856
636,101.0822,39.9803,178.1895,122.5807,37.8592,86.2419,66.9191,283.4688,77.355,229.9676,78.6675,137.5477,27.9459,40.4548,19.4584,30.1443,25.4433,80.8966,83.7066,41.6871,214.7371,63.8641,192.7366,116.55,35.1905,68.3876,96.6964,68.9218,31.0256
637,100.7451,40.2573,179.5788,122.8072,37.6803,85.6001,67.0848,285.9405,77.6119,231.4668,78.574,138.003,27.9386,40.5574,19.5533,30.2121,25.6033,80.6162,84.1288,42.2105,216.4226,64.035,194.4664,116.5351,35.5568,59.7315,96.6013,69.3775,31.0703
638,100.3332,40.0404,178.25,122.2592,37.2107,85.2441,66.8995,285.4647,76.4812,228.7908,78.4929,136.942,27.8895,40.5474,19.1998,29.9659,25.3511,80.9748,83.6421,42.0999,216.6139,63.6791,193.183,115.8569,35.1102,59.8482,95.5068,68.9544,30.9701
639,99.3158,39.5578,177.8772,121.2785,36.6041,84.8735,66.7865,281.0716,76.121,227.9023,78.2941,136.1876,27.6937,40.6078,18.9074,30.3527,25.2532,80.6188,83.113,41.8123,215.9701,63.2939,192.657,114.5498,34.9054,60.3804,94.7402,69.2731,30.6779
640,97.4586,38.8183,175.0238,119.7828,35.3074,83.5003,66.3701,275.0906,74.7804,224.8509,77.212,134.7435,27.4546,40.2082,18.4852,29.5363,24.7911,79.4611,81.7534,40.9428,213.8088,62.4246,191.4904,112.6584,34.2273,60.1975,92.9203,69.016,30.1761
641,92.9907,36.9768,167.8268,113.2374,32.6206,80.4676,63.5816,259.6566,71.5029,215.2003,73.8835,129.6106,26.0322,38.8245,17.7448,27.9328,23.7288,74.9477,78.9471,38.6786,204.5977,59.3011,184.3426,107.192,32.5275,57.9021,88.9043,66.7665,28.4619
642,91.7032,36.1941,165.6603,111.1936,32.4266,80.8523,62.7053,259.5369,70.3579,212.869,71.6747,127.871,25.4641,37.918,17.4375,27.1427,23.0584,74.3661,77.8177,37.4486,200.91,58.0507,181.224,104.3281,31.8495,56.5384,86.8254,65.0092,27.6831
643,90.6026,36.1331,165.2841,112.4481,32.104,80.5853,62.7841,256.3541,70.5346,212.9121,71.3761,128.6807,25.509,37.1258,17.4499,27.1566,23.203,74.6833,77.4271,37.1108,201.4288,58.35,180.2203,103.6713,31.5879,55.5807,87.0197,63.7374,27.1353
644,93.3558,36.7956,168.4873,116.0023,32.6532,83.5442,64.4122,264.4307,72.5517,218.9389,73.2032,132.6849,26.0472,37.8506,18.045,27.9657,23.7288,76.9588,79.764,38.2865,207.2619,60.2469,184.4921,105.748,32.4893,56.8926,89.8076,65.0696,27.8118
645,93.3284,37.2137,168.3549,116.1096,32.5057,83.5702,64.9032,268.0476,72.7968,219.6934,73.9362,132.5123,25.9799,37.6776,18.1892,28.3483,23.6168,77.2856,80.3821,38.7517,206.3708,60.7539,184.1844,106.1744,32.7159,56.6996,89.2619,64.9565,28.2124
646,92.5751,36.3597,165.6977,113.9853,32.2705,83.4155,63.7594,269.2619,71.7571,216.3701,73.8702,130.0452,25.5682,37.2526,17.8869,28.3816,23.183,76.5452,79.3639,38.2023,202.5987,59.9787,180.2817,104.1888,32.5148,55.4641,87.6173,63.837,27.9829
647,90.2611,35.4978,162.1045,110.8964,31.2048,81.7244,61.8853,263.5038,69.646,211.1616,72.5383,126.9574,24.8337,36.5899,17.3711,27.7924,22.6232,74.3996,77.7514,36.9565,199.1744,58.3147,175.3452,101.4609,31.6414,54.3378,85.9375,62.3326,27.5804
648,90.733,35.505,162.878,111.7616,31.9523,81.9627,62.3147,267.171,70.05,211.3746,73.2991,127.2648,25.0019,36.6168,17.4123,27.9279,22.6546,75.4063,77.7862,37.1876,201.5666,59.0228,176.7969,102.1665,31.6674,54.3145,87.0011,62.9733,27.7414
649,91.2073,35.7184,163.3152,112.076,32.7779,82.4079,63.3621,272.9766,70.4881,212.4944,73.3908,128.6243,25.2312,36.6239,17.5952,28.5202,22.868,75.4847,78.0817,37.8064,203.2193,59.6324,178.0544,103.1327,31.8702,54.4804,87.4185,63.0054,27.9208
650,89.3531,34.9698,160.5807,110.0174,31.8607,81.1715,62.2318,270.5449,69.2502,207.8431,71.6107,126.515,24.5138,35.7369,17.2479,27.9535,22.3154,73.8187,76.213,36.7163,200.1532,58.3417,175.1414,101.0084,31.1967,53.1615,85.2983,61.498,27.4142
651,89.908,35.1034,162.5931,111.3486,32.4746,82.1463,62.7829,277.2207,69.9335,209.8613,72.7785,127.7553,24.6543,36.2885,17.5545,28.4376,22.5419,73.7201,76.0695,37.1591,203.02,58.7704,177.055,102.3237,31.5156,53.458,86.2241,62.3632,27.5303
652,89.4666,35.2645,161.8175,111.3596,32.5496,81.4269,62.0502,282.3294,69.8055,209.4807,72.4042,127.0566,24.5926,36.2988,17.4739,27.9511,22.456,73.0526,76.0462,36.8772,201.2431,58.2727,175.7547,102.6977,31.4299,53.1397,86.3837,62.1922,27.1451
653,88.3887,35.3633,162.1176,112.1532,32.4934,79.5819,61.9406,285.1868,69.6943,209.3168,72.1863,127.0707,24.4512,35.9851,17.3745,27.9985,22.4817,72.7624,76.1485,36.8356,200.801,58.4208,175.382,103.4854,31.4535,52.9941,86.987,62.1269,27.2755
654,88.9522,35.7688,165.1888,113.2538,32.6516,78.3548,61.5704,286.915,70.4236,212.5975,72.4351,128.638,24.6633,36.0327,17.581,28.2411,22.7944,73.5753,77.0064,36.9661,201.121,59.0121,177.9218,104.5104,32.0034,52.4715,88.3027,62.5049,27.2063
655,88.8437,35.9502,164.9518,113.2069,32.3509,78.7723,62.3513,289.3126,70.5796,212.6207,72.9963,129.3789,24.9326,36.3578,17.6548,28.4762,22.9311,74.4278,77.7442,37.2388,201.6501,59.3487,179.0551,104.7564,32.1789,52.7989,88.4227,63.0962,27.1783
656,89.3788,35.3896,166.4737,114.2393,32.9308,78.1513,62.907,289.9327,71.4328,214.0158,74.3874,130.9786,25.1213,36.8288,17.1442,28.769,23.1922,75.0478,78.1718,37.4885,203.1843,59.8592,180.2275,105.739,32.6116,53.4696,89.3396,63.6338,27.3522
657,90.3153,36.0531,168.5254,117.1526,33.2844,78.084,63.8631,288.8338,72.2066,217.0376,74.3539,133.5111,25.4691,37.587,17.2712,29.1328,23.522,76.0076,79.6697,37.6497,205.2008,60.7387,183.0485,107.735,33.1595,54.6664,90.8448,64.4544,28.2681
658,91.4089,36.3885,169.773,119.0254,33.4261,78.014,64.225,290.4305,72.5155,218.8371,74.7961,134.3774,25.7442,38.2699,17.4436,29.5108,23.8408,76.5667,80.6327,38.1262,207.2146,61.2424,184.759,110.1172,33.5009,55.3299,91.9756,65.931,28.6879
659,90.6818,36.4118,171.0284,118.9494,33.1571,77.588,64.7853,285.519,72.4122,220.3487,75.4819,134.6778,25.7165,38.7699,16.7308,29.8306,24.1129,77.3476,81.369,38.1542,207.2435,61.7574,184.6337,110.0744,33.8132,56.3647,91.77,67.4463,28.3451
660,90.3779,36.4632,172.2222,118.79,33.5312,77.7729,64.9689,289.6599,72.9871,221.9223,76.3914,136.0233,25.9924,38.6272,16.6181,29.8741,24.2969,78.4829,81.8162,38.5967,209.0836,62.4471,185.4466,111.0331,34.0124,56.7515,92.4315,67.77,28.1742
661,89.0957,36.3516,170.6331,117.0419,32.9544,76.768,63.9678,287.5909,72.5543,219.7921,75.6799,134.1235,25.6177,38.3826,16.162,29.4968,24.084,77.4432,80.5988,38.2479,207.506,61.6961,183.7366,109.4695,33.7674,56.6143,91.2113,67.6151,27.7728
662,88.7076,36.4242,171.1133,117.0568,33.2141,76.8027,64.1439,287.325,72.7382,220.6919,76.1439,134.2441,25.5929,38.5338,16.1037,29.6758,24.1829,77.8582,81.6158,38.412,208.0917,61.9834,183.5532,109.9637,33.8843,56.8697,91.2404,67.9848,27.5325
663,87.9564,36.1888,169.4116,116.0306,32.6933,76.3879,63.8287,281.3168,72.2624,218.2445,75.6878,133.4037,25.1522,38.5147,16.0151,30.1541,23.9531,77.0222,80.9179,38.049,206.0783,61.2115,181.362,109.5814,33.5769,56.6256,90.649,67.9097,27.2171
664,89.0599,36.5435,170.9533,116.6684,32.6909,78.2752,64.0062,280.2836,72.8921,218.9106,76.4506,134.8893,25.4394,38.4465,16.2311,30.6188,24.0618,77.1729,80.8572,38.6111,208.9996,61.5024,183.1662,109.8891,33.825,57.0229,91.1449,67.9186,27.2272
665,87.5292,35.8886,167.3712,114.3661,31.2357,77.9515,62.883,271.9023,71.4147,214.6025,75.3037,133.6555,25.0118,37.0187,15.6804,30.1135,23.6635,75.7366,79.391,38.0755,207.2435,60.5657,180.2025,107.711,33.362,55.8443,89.8059,66.3653,26.9306
666,87.1521,36.395,171.6145,116.7762,31.285,77.7327,63.5792,269.4331,73.0728,218.2007,76.1824,134.846,25.4337,37.1267,15.5735,30.2072,23.9411,76.1435,80.431,38.5785,208.6577,61.5228,181.9667,108.7377,34.0669,55.5688,90.3881,66.7181,27.0357
667,87.679,36.951,174.2563,118.2777,31.8085,78.4446,64.7439,271.5991,74.8054,222.497,77.0973,136.0249,25.8563,37.2871,15.6801,30.8871,24.335,76.5779,81.5758,38.8853,211.1174,62.1284,183.3577,108.3826,34.4078,55.9924,90.3967,67.7692,27.2834
668,88.0008,37.2758,174.4359,118.1765,31.5897,78.9682,64.7779,274.2844,75.0346,224.7793,76.4168,135.4614,26.2803,37.2302,15.9971,30.9907,24.3869,77.2412,82.3838,39.0207,212.8657,62.2866,185.1945,108.0743,34.5319,55.8044,90.1823,67.5242,26.9638
669,89.0353,37.5329,174.5972,118.2787,31.6681,79.5988,65.3307,275.1525,75.4553,225.8947,76.1281,136.3938,26.2244,37.2731,15.9592,30.9124,24.5913,75.9921,83.323,39.4696,214.1035,62.2881,186.2853,108.5568,34.8197,55.6477,90.8542,67.8349,27.1518
670,92.6009,38.1885,176.3927,120.3903,32.3946,81.1657,65.6544,282.5929,76.2165,228.0122,77.7941,139.1623,26.9501,38.2435,16.608,31.5559,25.1291,78.7094,83.9899,40.3267,219.3483,63.4134,190.8578,111.1863,35.2795,57.0728,92.5594,68.8543,27.8558
