,ACN,ATVI,ADBE,AKAM,ADS,GOOGL,APH,ADI,AAPL,AMAT,ADSK,ADP,AVGO,CA,CSCO,CTXS,CTSH,GLW,EBAY,EA,FFIV,FB,FIS,FSLR,FISV,FLIR,GPN,HRS,INTC,IBM,INTU,JNPR,KLAC,LRCX,MA,MCHP,MU,MSFT,MSI,NTAP,NFLX,NVDA,PAYX,QCOM,RHT,CRM,STX,SWKS,SYMC,TEL,TDC,TXN,TSS,VRSN,V,WDC,WU,XRX,XLNX
1144,128.9162,63.7385,152.0721,45.7478,222.9332,935.8596,79.511,78.9327,159.5212,44.2681,111.2824,103.7938,254.2257,32.5392,31.2081,75.7531,70.0584,28.4835,34.6267,119.2448,116.8209,169.0109,91.3604,46.567,122.2205,37.7814,95.5609,119.8538,34.7894,140.8398,137.5653,27.4884,91.0799,162.8506,133.3288,82.6484,30.3088,73.0227,86.5461,38.7509,168.8992,161.6431,56.1694,52.4125,104.1509,92.8056,32.1838,102.6492,28.7058,78.7445,30.3511,80.7471,66.0563,99.9989,103.7527,85.9273,18.9902,31.4225,61.4671
1145,128.5445,63.9929,151.3071,45.4735,220.4788,941.2316,79.4198,78.9364,159.8606,44.0212,110.7691,103.4452,256.7974,32.4463,31.1051,75.3142,70.008,28.4792,34.7906,118.416,116.1638,168.7696,91.3284,46.5094,122.1028,37.552,94.8715,119.2935,34.6331,142.3072,136.0921,27.3689,91.4515,161.8347,133.0948,82.8463,30.4764,72.7952,86.3568,38.7157,168.0929,164.468,55.8402,52.1676,104.1266,93.4065,31.0386,102.6428,29.1779,78.5753,30.5572,80.8645,66.9047,100.8016,103.3178,88.2949,19.0255,31.7653,63.0323
1146,129.429,63.4558,150.5002,45.3671,223.2742,936.869,79.3126,79.1852,159.4195,43.7057,110.1203,104.6882,254.3372,32.4667,31.2371,75.0347,69.8174,28.5628,34.8026,117.6031,117.4708,167.586,91.2322,46.9924,121.6425,37.5091,94.3438,118.9572,34.7095,143.1878,135.2149,27.4343,90.3782,159.3377,132.7261,82.7117,30.2795,72.5741,86.419,38.7708,168.0762,165.6104,55.6816,52.4792,104.3003,93.9851,31.1017,102.469,29.2744,78.2835,30.7777,81.2605,66.7922,101.0531,103.0982,89.3915,19.0295,32.0756,64.0379
1147,129.5169,62.8455,151.8122,45.0375,223.0513,934.2995,80.0231,79.129,159.9346,43.4979,115.7636,104.8563,247.0146,32.5603,31.5674,75.6069,69.9975,28.7295,34.7512,116.6134,118.0912,166.8765,91.4046,47.448,122.4121,37.9789,93.5134,119.6996,34.7028,143.8896,137.0839,27.6026,90.6994,158.2228,133.017,82.7664,30.2516,72.8798,86.8586,38.6778,166.3996,164.7212,56.2451,52.2488,105.2814,94.3779,31.1664,102.1642,29.5012,78.6029,30.9175,81.3043,66.5666,101.5942,103.476,90.0799,19.0387,32.2675,64.41
1148,129.3928,62.6557,151.7379,45.1348,223.4623,929.2324,79.7154,79.4226,161.2529,43.5911,111.7123,104.8152,244.2807,32.5603,31.5044,75.5312,69.9475,28.7832,34.7957,118.344,117.8002,167.0724,91.6936,47.7981,122.8095,37.4767,93.6105,121.5504,34.6586,142.8849,137.801,27.4984,91.1871,160.026,133.6069,83.5739,30.8641,72.7669,87.3771,38.3196,167.2466,164.0415,56.42,51.6598,105.6103,93.4751,31.3944,100.4192,29.738,77.8764,30.9531,80.8394,67.371,102.1191,103.6423,90.7936,19.0437,32.2989,65.1079
1149,129.4689,63.2449,152.0252,45.5301,222.7254,932.3536,80.0231,79.3449,162.1993,43.8348,110.8816,104.9948,242.2735,32.6801,31.4674,76.2031,69.5449,28.4836,35.068,118.9583,117.4419,167.466,91.8569,48.0305,122.9339,37.6119,93.8622,121.2665,34.612,143.0501,138.0626,27.3577,92.0209,161.5698,133.6754,83.6302,31.2207,72.8573,86.8667,38.1201,168.301,164.4519,56.4373,51.5985,105.4864,93.5134,31.3806,101.0618,29.6883,78.0864,30.9549,80.9614,67.4671,101.8852,103.7726,89.6164,18.9961,32.219,65.549
1150,129.6598,65.1725,153.5284,46.2885,223.8055,941.8293,80.2668,82.9767,163.2156,45.0129,112.6652,105.7535,244.2584,32.8383,31.9539,76.9719,69.6233,28.5886,35.6542,121.0787,118.6358,169.2224,92.2127,48.353,123.2859,38.326,94.2883,121.8258,34.8092,142.715,139.6048,27.5269,93.0807,164.0585,133.7736,85.3807,31.5411,73.7425,87.2759,38.1069,173.1546,165.215,56.5221,52.1091,105.962,94.7021,31.3032,103.1899,29.8098,78.7598,31.1456,81.948,67.9705,102.1746,103.7471,89.3122,18.8888,32.2541,66.0505
1151,130.6245,65.6264,154.9533,47.1764,225.2519,954.3645,80.8139,84.0877,163.9739,45.1464,114.06,106.5199,250.1737,33.1663,32.2269,77.8438,70.5133,28.7875,36.1483,121.6678,119.1683,171.4485,92.8385,47.1643,123.6732,38.1696,95.2961,122.9059,35.0668,143.1634,141.4044,27.7102,93.5815,165.9997,133.5653,86.5374,31.8181,74.676,88.0411,38.4782,174.7963,168.6717,56.9418,52.3891,107.058,95.368,31.4563,104.9565,29.9737,79.476,31.8109,82.678,68.9242,103.5216,103.4917,88.2837,18.953,32.2621,65.9884
1152,130.2461,64.9463,155.2056,47.2441,225.2307,953.3888,80.7588,84.2936,164.1212,45.0822,114.4379,107.0886,253.8848,33.2729,32.2421,78.4488,70.9355,28.9726,36.4064,119.3332,118.6579,172.1905,92.3689,47.8306,123.1749,38.305,95.5919,123.0748,35.1658,144.048,141.8074,27.7205,93.8876,166.6306,133.3578,87.5291,32.6441,74.0155,87.8725,38.7011,174.8631,170.6735,56.9989,52.1738,107.5646,95.7724,31.814,105.7832,29.8806,79.3671,32.0703,82.6236,68.7433,103.9706,103.8905,90.1386,18.8424,32.5273,65.96
1153,129.7678,64.8651,154.3344,46.1847,219.5661,942.5012,80.322,82.8745,162.3724,44.4042,113.8993,106.6009,249.5454,33.0406,31.7027,76.9551,70.3978,28.5504,36.166,117.7466,117.0097,170.9276,92.0796,47.6697,121.9644,38.1841,94.9417,122.6741,35.0841,143.2589,141.594,27.2688,93.6039,164.3978,132.5093,86.5833,32.1239,73.5039,86.9067,37.9785,174.2324,166.205,56.7375,50.3326,106.645,96.0129,32.8481,106.9724,29.7581,79.1146,31.6776,81.8461,68.7127,102.908,102.8812,89.6988,18.6533,32.1508,64.6851
1154,130.8689,64.226,154.1286,46.7395,221.0025,939.5332,80.4407,82.6401,161.7507,44.6517,113.6077,107.9144,249.6225,32.9984,31.808,76.5741,70.8613,28.6584,36.7809,117.3366,116.6245,171.2075,92.3149,47.7238,122.0819,38.0694,94.9834,122.6583,35.6972,144.0589,141.2962,27.377,94.1232,164.6214,133.0408,85.8078,32.4067,73.5875,85.7601,38.5105,176.9273,166.0212,57.0239,50.4415,106.8766,95.7256,32.9247,106.616,29.6625,78.9914,31.2548,82.0349,69.0233,102.6467,103.3627,89.4675,18.5516,32.2,64.03
1155,133.9929,65.2473,155.1418,46.867,217.5839,945.8579,80.4648,81.3229,161.399,45.1188,113.8657,108.8751,247.8976,33.1866,31.8055,75.4656,71.4721,28.7168,37.8323,118.5053,115.679,171.9357,92.5942,47.3184,122.9984,37.873,95.6091,122.42,35.5143,143.0972,141.1299,27.04,95.0443,167.6238,137.0606,87.0187,32.7728,74.2895,86.0324,38.5541,178.958,166.5927,57.0418,50.461,106.9562,96.8772,32.2774,106.5374,30.2813,78.9154,30.7681,82.0729,69.8064,103.1896,104.7869,88.8141,18.4971,31.9448,64.1825
1156,134.1454,65.3189,155.3608,46.196,214.7486,944.489,80.5585,80.4694,159.5349,44.5491,114.6699,108.6071,244.4027,33.1967,31.5946,75.2613,71.2177,28.5747,37.9591,118.7186,115.5641,171.9793,92.3401,47.1459,122.821,37.9048,95.2046,122.4926,35.2056,142.3966,141.4016,26.6555,94.6855,166.9964,137.2901,86.7204,32.5813,74.105,85.3805,38.5959,178.0957,164.0057,56.9919,49.5217,107.3556,96.7784,32.0212,104.8987,31.7515,78.9337,30.6014,81.4677,69.5666,103.5518,104.5293,87.5625,18.6932,31.6823,63.6443
1157,135.8316,66.0645,156.8758,46.4928,218.7144,946.2664,81.7704,82.1526,161.3179,45.5157,115.9325,107.6041,247.5542,33.392,32.1412,76.3859,72.1473,28.9229,38.12,120.5971,117.4679,173.24,93.1083,47.3564,123.9961,38.8882,96.1489,123.2354,35.806,144.6648,142.5358,27.0097,97.2422,169.7825,141.0295,88.2352,33.1781,74.7087,86.7524,39.3161,181.0141,168.1881,57.3133,50.4922,107.7112,97.8244,31.0782,106.9787,32.4127,80.5359,31.5835,82.3355,69.8409,104.3777,105.8098,87.4563,18.9419,32.0516,64.7479
1158,136.3839,65.7985,155.8646,46.7793,220.6747,943.3979,82.0039,82.1007,161.4357,45.6241,116.0254,107.9325,247.399,33.504,32.3847,76.1792,72.6752,29.0723,38.1445,119.7124,117.8576,172.6824,93.2546,47.2293,124.4724,39.3037,97.5325,123.5245,36.1308,145.6381,141.5185,27.3904,97.6414,171.1067,142.2834,88.3594,34.1194,74.663,87.4612,39.8126,183.6325,168.3296,58.3535,50.8485,107.3017,96.5829,31.6883,107.0689,33.3459,81.2782,31.8259,82.6379,68.639,103.745,106.1296,88.4243,19.1547,32.6743,64.9625
1159,134.9514,65.3533,156.0463,46.6735,221.6816,949.5747,81.6772,82.1052,158.9631,46.1307,115.9553,107.5127,246.3617,33.4109,32.1085,76.8007,72.4677,29.1945,38.3173,119.7639,116.5728,172.7038,92.6403,47.0095,124.0239,39.0368,97.4243,123.2538,36.2731,145.8677,141.7513,27.5081,96.9865,171.5075,140.3389,88.3139,34.4964,75.0219,86.4391,40.2788,183.5843,169.8927,58.0848,50.9363,107.6065,95.8629,32.5621,106.344,33.3881,81.361,31.6773,82.697,67.7398,103.2611,105.6834,84.7961,19.1729,32.604,66.637
1160,134.5958,65.3559,155.2288,46.5448,218.899,941.7134,82.0654,82.5121,158.7246,47.0143,115.4717,106.812,246.257,33.2221,32.1437,76.5056,71.7703,29.2202,38.3727,119.1565,116.7493,171.2825,94.9669,47.9504,123.6267,39.1707,97.231,123.9466,36.5392,145.7784,141.6916,27.4582,97.4406,173.1106,141.0559,89.167,34.6183,74.9645,84.7755,40.5454,183.361,170.6908,57.5067,51.3429,107.5287,95.2618,32.6345,107.2464,32.929,81.3071,31.9796,83.2299,67.1515,103.2628,106.265,85.8733,18.9321,32.7345,67.7701
1161,134.9887,65.0865,154.5663,47.1331,215.7666,936.9062,82.3877,83.4437,159.6205,47.2697,114.2982,106.8261,249.3387,33.0958,32.3494,75.9919,71.7378,29.3224,38.4466,119.2476,116.5551,171.3122,91.9755,50.8875,123.8857,39.6467,97.3318,126.2189,36.8076,144.7482,141.8903,27.6783,98.4909,173.1501,141.3125,89.78,34.7093,74.9903,85.2256,40.8675,182.8124,177.7675,57.7328,52.0812,107.3017,94.6655,33.2376,108.8199,33.2145,81.7437,32.5107,84.3186,66.8636,104.1878,105.3539,88.0495,18.9137,32.6325,68.3832
1162,136.8114,64.4861,155.6101,47.6066,217.6372,931.5123,82.734,85.0752,159.2032,48.1302,113.7408,106.5576,250.4123,33.0315,32.5247,76.3954,72.061,29.5674,38.4165,120.0394,116.8614,170.7408,93.1512,49.523,125.1298,40.423,97.3378,128.5477,37.0682,144.7373,143.5092,27.7036,100.6449,176.9646,141.2338,90.9006,35.4679,75.4061,85.4975,40.6638,184.107,187.9704,57.9902,52.2416,107.637,95.7145,32.9432,108.6944,33.6054,82.5611,32.955,85.9653,66.4466,104.9961,105.0521,88.7571,19.0339,32.332,69.4366
1163,137.0074,64.0889,156.5529,47.5665,215.7279,934.4843,82.9876,85.2466,158.9944,48.2095,113.2342,107.3361,249.9916,32.8631,32.5242,76.5473,72.5718,29.9065,38.5725,120.2849,116.8282,171.7227,92.9017,48.5501,125.4221,39.9346,96.2949,130.2655,37.1986,144.5376,145.2559,27.5985,102.2189,176.9222,142.6798,91.0556,35.8852,75.4296,85.7265,41.8536,185.4268,187.6112,58.074,52.269,107.0398,95.5458,32.0912,108.0527,34.0132,82.5945,32.9929,86.7373,65.8941,105.3697,105.4123,89.0484,19.0634,32.4463,69.7653
1164,137.6597,64.661,150.0813,47.6164,211.134,945.589,82.9212,83.9292,155.667,47.3497,112.2854,106.883,242.193,32.657,32.6084,76.2815,72.4803,29.9764,38.5344,120.2545,116.7808,171.8534,92.7133,47.9826,125.1536,39.678,95.6856,131.2992,36.9813,145.5369,144.9314,27.6923,99.8953,173.2477,142.4149,88.2438,35.9076,74.9328,85.408,41.5107,185.0523,186.5383,58.4673,51.9986,106.801,94.8793,32.3499,103.5409,33.7472,82.4767,33.0033,85.6115,67.0972,105.7048,105.1139,85.5977,18.9745,32.8283,69.2423
1165,137.1602,64.3086,149.5494,47.6769,214.4205,947.7225,83.1572,83.997,153.8096,47.2319,112.2577,106.9338,240.2456,32.4411,32.7288,76.26,72.0567,30.0602,38.4144,118.4311,117.4128,171.2023,92.6687,48.1657,124.868,39.4328,96.2648,131.0593,37.1133,145.4533,144.6756,27.6609,99.5802,172.2148,141.8468,88.2895,35.8202,74.5007,85.0489,41.8311,188.1114,180.0454,58.2797,52.0142,106.6909,94.7069,32.6955,102.2117,33.2786,82.3832,32.9175,86.1195,68.6993,105.7948,105.2896,85.1312,18.9419,32.9053,68.9688
1166,137.6695,63.8516,148.5048,48.0424,216.9686,944.211,83.0731,84.8604,151.3983,47.6472,111.9334,108.0314,239.3302,32.5577,33.2518,76.3329,72.1115,30.0716,38.229,118.6857,119.5692,170.4627,92.8606,50.8506,125.7343,39.306,95.8762,131.6803,37.1259,145.1166,145.8213,27.9947,100.3834,175.7668,141.999,89.3851,36.033,74.2796,84.4136,42.3717,187.6551,180.1379,59.532,52.1126,106.4702,94.9682,33.4147,102.9433,32.9546,82.3976,32.886,87.9307,68.9578,104.705,105.442,86.2742,18.9513,33.0223,69.0724
1167,137.9363,62.0561,145.1623,47.9742,216.7878,930.9842,81.9115,84.0957,150.4051,46.5099,109.6723,108.5057,234.6157,32.8159,33.5874,75.7041,71.5661,29.9862,37.7501,114.5716,118.7164,164.2122,92.6559,48.1208,126.5578,39.3016,94.3725,130.5159,37.0847,145.6907,144.5464,27.9396,99.0756,171.7674,139.0448,88.13,35.035,73.2588,83.5335,42.5947,180.1644,172.7132,59.8759,51.8052,105.6162,92.7267,33.243,99.8403,32.7542,81.2279,32.7902,87.4531,65.3728,103.3928,103.3907,86.1241,18.9874,33.1327,69.199
1168,137.2526,61.994,145.2844,47.95,219.2746,939.18,81.7889,83.9467,152.8313,46.1114,110.2551,108.7199,237.1266,33.1601,33.8137,75.7968,71.7038,29.9025,37.9216,113.8974,118.8902,164.2487,92.7502,46.5193,127.4212,39.1619,94.2381,131.3671,37.325,146.6753,144.8388,27.8829,99.0742,169.9268,138.3956,87.9045,34.7624,73.3515,83.1983,43.5233,179.1186,174.5204,59.9426,51.1121,110.1371,92.5846,33.0972,99.5862,32.7659,81.8593,33.2808,87.7607,65.8792,104.0345,103.219,86.9823,18.793,33.6293,69.672
1169,136.7359,63.0415,146.4975,47.771,219.5019,955.6824,81.947,84.7048,154.2305,48.3941,112.3028,109.2302,240.7408,33.2412,33.5592,76.5919,71.8925,30.014,37.9889,116.0393,120.7143,167.0679,93.0408,46.7227,128.2536,39.1933,94.9533,131.2475,37.3877,145.7403,144.5434,28.0861,103.3034,177.2961,139.8517,88.8956,36.7998,73.7415,83.7997,44.069,182.0456,174.4606,60.2934,51.4134,110.3508,93.2613,33.0107,101.0013,33.0821,82.7001,33.5042,88.6912,65.2387,105.0464,103.7188,88.2144,18.9322,33.8923,70.3226
1170,136.1412,63.2493,146.6118,47.3488,219.2875,962.1343,82.155,85.4646,153.1971,49.9782,111.3273,108.7612,242.3076,32.9665,33.3554,76.5698,71.886,29.9479,37.7755,116.254,121.7307,168.2787,93.1462,45.9941,128.1997,39.0005,93.6463,130.7427,37.6907,145.3225,142.6264,27.8185,104.4914,180.5828,139.6426,88.9702,37.6943,73.739,83.7856,43.8165,180.271,174.9487,60.199,51.7657,109.7459,92.6656,32.8519,101.1021,32.8778,82.6872,33.6963,89.3394,64.9201,105.4843,104.5185,86.1504,19.0022,33.7681,70.3036
1171,135.5991,64.354,148.5521,48.5527,222.643,972.9706,84.4742,86.1214,153.4284,51.5541,112.2084,109.2961,242.7242,33.309,33.548,76.8746,72.463,29.8982,38.3751,117.4565,121.0345,170.5104,93.4439,46.0365,128.9309,39.0503,94.7787,131.3656,38.012,145.1315,141.6177,27.7633,105.4832,183.9073,141.1849,89.4982,38.549,74.3472,84.4631,43.7388,181.662,178.6109,60.0979,51.846,110.4581,93.1041,33.0817,101.6111,32.9364,83.0554,33.7238,89.5709,65.4856,106.2767,105.1016,86.4154,19.155,33.4053,70.5034
1172,135.1818,63.5463,148.5815,49.8566,222.4844,969.1391,84.6548,86.0664,153.5805,52.1103,112.5018,109.2561,241.317,33.6255,33.6464,79.7872,72.7548,30.0251,38.6499,118.1067,123.1924,170.1208,93.4241,46.4264,128.8541,40.4729,95.9255,132.4483,38.8064,146.4805,141.9384,28.2339,104.8558,185.7154,142.1569,90.6265,39.8847,74.7003,85.4071,43.8887,178.5073,179.1993,59.7029,51.8918,111.9484,94.0785,34.1509,102.19,32.8707,83.4689,33.8938,89.6928,65.6667,106.8686,105.5579,83.5774,19.3629,33.4428,70.8078
1173,134.3731,63.3899,148.367,50.459,224.5516,968.5239,84.964,86.1123,154.5388,51.7293,113.3133,110.5402,239.3037,33.5469,33.8194,78.7403,72.6559,30.1972,38.7364,117.6266,118.854,170.0542,93.3473,47.12,129.0269,40.9237,96.9037,133.0491,39.4163,146.77,141.8664,28.3754,103.0509,184.4511,142.4893,90.6643,40.2661,74.3908,85.6062,44.1528,178.8142,179.2566,61.9831,52.005,112.2258,95.0157,33.9133,102.5084,33.019,84.5062,34.0484,89.8543,66.0253,107.5105,105.6102,82.9169,19.3632,33.2168,70.9619
1174,135.0816,62.4365,147.5387,50.5126,225.5758,969.096,85.5641,86.3426,153.3306,51.5864,113.5891,110.8699,240.559,33.6078,33.4338,78.185,72.6859,30.4264,38.6712,117.919,119.2421,169.4869,93.697,47.6835,128.4445,40.955,96.1869,133.6864,39.1622,146.5574,141.6497,28.6026,102.4097,184.3327,141.9752,91.1928,39.5408,74.2814,85.7181,44.3617,184.7843,180.3897,62.6658,51.8563,112.4806,95.2977,34.0146,102.7096,33.14,85.2693,33.8858,90.2872,66.2531,108.2862,105.2316,84.2301,19.3726,32.9113,71.0274
1175,135.9936,62.85,149.4277,50.6493,226.4048,980.6436,86.1007,87.7961,155.0447,51.2321,115.9939,112.8429,243.9216,33.8437,33.5762,79.5278,72.9872,30.4679,38.9148,119.0345,120.0661,169.9877,93.7346,48.2701,128.6387,41.0537,96.6668,134.6638,39.4434,146.9404,142.654,28.5724,101.8223,182.4612,143.2536,91.2577,39.5764,75.6694,86.1039,44.4276,190.9944,180.5472,63.084,52.2473,114.8509,95.511,34.1061,103.7307,33.6064,85.8577,33.6366,90.8579,66.8138,108.571,105.857,83.3519,19.6164,32.9994,71.4663
1176,136.1147,63.0033,150.6723,50.578,226.189,988.8792,86.4004,87.7268,155.0326,52.001,116.7724,113.1526,244.58,33.7989,33.7077,79.2162,73.5825,30.1151,38.8064,119.7782,119.2471,171.2535,93.8326,48.0337,127.5932,41.2534,96.8655,135.3537,39.5971,146.4924,143.5771,28.4423,102.1708,184.0688,143.4139,90.9946,39.3951,75.8251,88.8268,44.3994,196.4256,180.7372,63.3957,52.3984,116.5103,96.2574,33.8332,104.7071,33.7246,86.0439,33.3371,91.2049,66.8505,109.519,106.5661,84.369,19.5038,32.8982,71.7972
1177,136.7567,61.2416,150.8637,50.2719,226.5765,995.3202,86.549,87.6272,155.9926,52.6081,117.1234,113.5957,246.2477,33.5982,33.736,80.2921,73.4903,30.111,39.0093,118.5239,117.0589,173.3705,94.2306,47.1631,127.4766,41.0595,98.1921,135.8469,39.7504,147.3569,143.8794,27.4032,103.8246,184.7429,144.5099,91.5748,40.3859,76.2864,89.3268,44.4987,197.7546,185.2015,63.6334,52.7462,117.3922,96.3137,34.2477,104.7178,32.6493,86.2251,33.1876,91.5953,67.2806,110.1004,107.1258,84.1821,19.5206,32.6809,72.4368
1178,137.4035,61.3025,152.0521,50.9335,226.8491,988.6587,86.8854,87.85,155.827,52.3386,116.9726,113.8359,245.5899,33.6077,33.5802,80.8974,73.8717,29.8987,38.9075,117.5829,116.7334,171.694,94.5883,47.3216,128.0053,41.4403,98.6468,135.9556,39.5766,148.4532,143.9891,27.3693,104.183,183.679,145.4886,91.7559,41.2952,76.3557,89.2363,43.9799,195.0152,189.491,63.6731,53.5415,117.8229,95.5388,33.6769,104.0972,31.5885,86.2391,33.0378,91.9787,67.5604,108.5686,107.2145,85.7642,19.5694,32.7206,72.4187
1179,136.8653,61.0311,153.1273,50.2082,224.8287,1001.1,86.7186,88.4462,156.5208,52.9866,118.1125,113.0088,249.2437,33.5782,33.5517,80.4595,73.4421,29.9003,38.4118,116.3327,115.8047,172.151,94.5609,47.1657,126.7658,42.3943,99.0835,136.0005,39.2708,147.6858,143.7253,26.5759,104.5951,185.1885,146.5544,91.8425,41.5797,76.2603,89.2513,43.6265,194.8297,190.0023,63.4395,54.1367,118.8435,95.668,33.6255,105.229,31.5881,86.5948,32.7487,92.6448,67.5354,108.1312,108.3551,86.143,19.6587,32.6933,72.7372
1180,138.8563,62.1372,154.0901,50.5326,221.3379,1006.38,87.628,88.7737,156.5765,53.6237,119.1382,113.3282,250.1394,33.8976,33.3059,81.3556,74.1625,29.8494,38.2247,117.1593,115.9311,173.0537,94.6602,47.1845,127.0461,42.7315,99.301,136.523,39.1777,147.2488,145.1905,25.4722,105.0541,187.7464,147.2051,91.9608,41.0511,77.0212,89.8798,43.3307,196.5474,191.4665,64.1117,53.2718,120.7234,96.7713,33.5298,105.4148,31.9508,87.3593,32.6048,92.8843,67.8419,108.3879,108.3252,85.7694,19.7214,32.7099,72.5656
1181,139.0877,61.1648,153.6975,50.7419,230.7643,1010.47,87.3233,89.2248,156.909,53.8151,119.3398,113.8513,248.857,33.9313,33.4735,81.5251,74.3899,29.7331,38.349,118.4604,116.3376,173.9961,94.9209,47.6847,127.2554,42.9588,99.6479,136.6898,39.5914,147.3087,145.8577,25.7288,105.4555,189.5831,147.7489,91.9346,40.7002,77.5268,89.932,43.8217,199.1513,193.829,64.0805,52.9523,121.1851,97.0231,34.2748,106.5529,32.3169,87.746,33.1629,93.4465,67.7297,108.3163,108.7659,87.6028,19.8361,33.0516,72.9496
1182,138.8491,61.5422,150.6684,50.783,228.2467,1007.0,86.9879,88.6109,159.277,54.7358,119.1999,114.4517,246.8499,33.6345,33.5465,81.3695,74.0727,29.9474,37.9384,117.8686,116.2104,174.5138,95.0999,47.5118,127.1931,42.7093,99.5102,136.0651,39.65,146.773,145.0161,26.0078,106.8933,191.9396,146.0655,91.8361,41.1753,77.5629,89.5187,43.717,200.6236,196.0868,63.4183,52.5147,120.6752,97.1762,34.3893,106.7261,32.1223,88.1821,32.9613,94.1198,67.7731,108.4133,107.8872,86.9826,19.729,33.0174,72.6428
1183,138.6052,61.5379,149.5067,50.5855,227.4088,1010.03,86.7201,88.7364,160.0377,54.8893,118.5601,113.6293,243.4479,33.6394,33.5574,81.8887,73.8659,29.7114,37.5549,116.5403,116.2227,175.433,94.4668,46.7894,126.6673,42.4849,97.9103,136.3534,39.6733,146.5386,145.3113,26.0556,107.6134,193.8268,145.9505,91.6166,40.7808,77.4542,88.7777,43.858,200.1331,197.6371,63.0975,52.1822,120.6125,96.491,33.6335,107.0948,32.0252,87.6522,32.2901,93.9966,67.346,108.3269,107.7007,85.8995,19.7641,32.8055,72.5287
1184,137.7657,61.717,152.0416,50.8951,229.4603,1012.19,86.5882,88.9,160.086,55.1074,118.3587,114.0481,242.3968,33.6706,33.5404,82.0734,73.9212,29.8787,37.9224,112.4613,116.527,176.1551,94.8785,47.5378,127.1838,43.0347,97.1628,134.8833,40.0564,159.4844,145.796,26.1266,107.5271,197.0957,146.388,91.5567,41.3223,77.6618,88.9455,44.5078,196.2065,196.0926,63.133,52.2568,120.7184,96.434,34.1755,106.9061,32.0938,87.4482,32.1067,93.5507,67.4236,109.2489,107.8168,85.5405,19.8445,32.8682,72.2237
1185,138.1016,61.355,169.1899,51.5078,226.1733,1001.73,85.9837,88.3816,155.7816,54.9429,118.6869,114.1822,242.0445,33.8917,33.6891,82.4813,74.2031,29.9515,37.0365,112.2957,117.0307,173.9098,94.9474,47.1055,127.4102,43.1656,96.629,135.186,40.1132,160.25,146.2304,25.8834,107.4575,198.9762,145.0682,92.542,40.7935,77.7062,89.5059,44.2633,193.3665,196.2148,63.3405,52.2013,120.7952,96.9131,34.2434,103.382,32.2612,87.152,32.1707,93.2621,67.154,108.0362,107.2076,85.2343,19.7841,32.9158,71.993
1186,139.1362,62.6678,174.4262,51.8801,239.3082,1005.08,86.4867,89.2032,156.8737,56.0439,120.9929,115.598,245.1988,34.0633,34.219,83.5926,74.5295,30.1202,37.6197,113.7592,119.2448,175.1514,95.2094,47.6138,128.3109,43.3309,96.9965,136.4035,40.3207,161.3234,147.7891,26.0885,108.4395,205.1248,145.2821,93.1635,41.8551,78.6497,90.0369,44.7441,194.8656,197.8963,63.9383,52.1902,121.8698,98.6292,34.9269,104.7667,32.6324,88.2897,32.46,94.9512,67.9282,109.041,107.4673,86.8292,20.2519,33.4087,72.2301
1187,139.6217,61.616,172.9905,51.6004,240.8001,990.7214,86.4159,89.0292,156.5679,56.347,119.5696,117.1163,244.2813,34.2972,34.4541,83.3224,74.5955,30.1554,37.001,113.5523,118.7362,172.8794,95.7494,48.89,128.265,43.7476,97.4688,136.9648,40.7957,160.6458,147.6557,25.8737,108.0387,206.4703,145.8232,92.7597,41.7903,78.9965,90.0148,44.8444,192.6796,197.3274,64.3345,53.2416,122.3944,98.6965,39.265,105.1322,32.3569,88.3392,32.2772,96.0128,68.1577,108.5291,107.4239,88.7437,20.2425,33.388,71.9098
1188,138.81,62.7433,171.4608,51.6768,239.9171,986.0949,86.7101,90.0339,156.9346,56.2619,119.0019,116.5601,246.6062,34.1751,34.5102,83.104,74.4631,31.8912,36.8351,113.7129,119.0945,172.4558,95.5069,48.8887,127.5849,43.9085,97.6781,137.0421,40.9124,156.4747,147.7694,26.0869,107.4467,205.1434,145.8987,93.1476,41.7111,78.887,90.3239,44.8657,194.2875,197.7973,64.1077,54.1802,121.2437,98.4588,39.5367,105.2972,32.1826,88.7982,32.5246,96.1017,68.1164,108.7262,108.1563,88.381,20.1257,33.4533,71.6448
1189,140.3716,61.8051,171.6268,54.9332,235.8916,987.1032,87.1995,89.8901,156.3618,55.3833,119.46,115.9779,246.2586,34.0938,34.3843,82.5234,74.3644,31.5124,36.6557,113.9792,119.1235,170.3912,95.4187,47.4782,127.9903,45.597,98.8826,136.7498,40.7849,154.0185,149.1671,24.5398,106.5759,202.4655,146.122,92.4604,40.9639,78.5689,90.0838,43.999,194.5793,194.7014,63.8265,53.8824,120.4155,99.1863,38.0671,104.8112,32.25,88.8598,32.5222,95.4616,70.5745,108.0746,109.7758,87.3189,19.98,33.1461,70.9168
