,MMM,AYI,ALK,AAL,AME,ARNC,BA,CHRW,CAT,CTAS,CSX,CMI,DE,DAL,DOV,DNB,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FBHS,GD,GE,GWW,HON,ITW,IR,JBHT,JEC,JCI,KSU,LLL,LMT,MAS,NLSN,NSC,NOC,PCAR,PH,PNR,PWR,RTN,RSG,RHI,ROK,COL,ROP,R,LUV,SRCL,TXT,TDG,UNP,UAL,UPS,URI,UTX,VRSK,WM,XYL
1053,189.7428,174.9455,88.9969,44.5503,53.6667,25.8755,176.6029,74.9868,95.4067,122.614,46.6741,147.6041,109.7902,45.9429,79.6413,105.3044,74.4095,58.5363,135.2869,55.7341,47.1253,188.1197,47.9524,51.4403,61.6686,187.0418,29.763,224.5116,123.3298,131.3718,82.6385,90.6392,53.2527,40.86,87.7312,166.4305,268.7336,33.5018,40.9136,112.6661,239.6912,65.9872,156.6591,62.4794,34.7644,151.6174,62.4112,44.9854,151.5627,98.2448,205.5193,74.9803,55.9679,81.1944,47.5127,235.4468,106.1457,70.5313,104.6085,121.9536,112.4145,79.2956,72.2854,49.5586
1054,189.2111,173.7065,87.0397,43.6057,53.4104,25.893,176.0835,74.7437,93.7553,122.0457,46.655,145.8391,108.5976,44.0707,78.8806,105.2121,73.7945,58.2516,135.2306,55.5209,46.1753,184.9974,47.175,50.4438,61.7264,187.196,29.665,222.93,122.9538,130.7281,82.4827,89.7787,53.1649,40.7719,87.8238,166.433,268.9073,33.2345,40.9546,112.0755,240.6297,65.0777,154.4416,62.3933,34.4739,151.884,62.3604,44.8151,149.1957,97.2248,205.4077,73.9687,54.6341,82.4254,46.8968,234.7533,105.3721,69.5874,104.16,120.6002,112.3734,79.2988,72.1514,49.0616
1055,190.013,174.7908,86.5961,43.8809,53.7419,27.3425,178.2497,75.5038,93.8684,122.6408,46.9485,146.3564,108.653,44.214,79.6613,106.8493,73.9617,58.2024,136.5779,55.9404,45.6161,185.2103,47.6312,50.4618,61.7444,188.1834,29.6317,222.8634,123.1485,131.0628,82.063,89.2157,53.1101,40.9304,89.1799,166.4552,269.2944,33.402,41.176,112.7186,242.5378,65.0751,155.1032,62.9637,34.6207,152.767,62.6593,44.6095,149.6817,97.3704,206.8309,74.7283,54.4737,82.6029,46.784,237.91,105.2907,70.0263,104.533,120.2652,113.0784,79.8495,72.5177,49.216
1056,190.3512,174.8508,86.5882,43.8961,53.9872,25.2953,178.1805,75.3724,94.0271,122.2386,46.8249,145.2702,108.4714,44.3576,79.9769,108.0805,74.3813,58.4716,137.3868,55.8261,44.7724,184.2337,47.6679,50.743,61.7984,187.9785,29.7997,201.2925,123.1134,132.4495,81.7798,89.0528,53.437,41.2801,89.7967,166.0156,269.3541,33.2922,41.0973,113.0585,243.4196,64.3699,155.6044,63.0223,34.8991,152.9626,62.8211,44.9548,149.3749,96.9607,207.2542,74.7492,54.3726,83.1187,47.0713,234.2942,106.0888,68.434,104.0512,119.4514,113.3464,80.5532,72.4481,49.2072
1057,190.1402,175.414,87.3198,44.5448,53.9386,26.096,178.9256,75.4447,94.069,122.6376,47.0291,144.6418,108.2942,45.2036,79.8448,108.3824,73.9215,58.2862,136.7451,55.8058,45.2381,184.3039,48.5714,50.8068,62.2744,187.5853,29.9659,194.9329,123.0073,132.2968,81.9505,89.2491,53.8677,41.3682,89.5415,166.4456,269.5266,33.7945,41.7284,113.0693,243.5633,64.561,155.2094,62.3983,35.1899,152.8482,62.9853,45.169,150.044,97.9759,207.4148,75.3436,54.7518,83.7579,46.2526,237.5517,107.0511,69.1777,104.6811,120.6235,113.2337,80.7937,72.6796,49.264
1058,191.1098,176.814,88.1625,45.1641,54.5398,26.1708,179.3746,76.1129,94.1766,123.0638,50.074,146.0626,108.4839,45.8388,80.4834,108.2613,74.1262,59.101,137.1936,55.9873,45.6374,185.9556,49.1658,50.6632,62.3379,188.2334,30.3617,195.9734,123.8975,134.2897,82.6935,89.5714,53.8021,41.7418,90.8065,167.8139,271.5618,33.9567,41.3847,115.9246,244.7095,65.7587,156.987,62.8427,35.2316,153.8277,63.0438,45.4858,153.1168,99.0096,208.6489,76.2388,55.6936,84.6684,45.8487,239.03,108.5107,69.8395,105.2782,112.5808,113.7342,81.4283,72.8258,50.0743
1059,191.2394,178.0177,88.8712,45.2162,54.903,26.0533,180.306,76.3131,94.4305,123.2631,50.3905,145.4844,107.7455,45.5789,79.221,107.8609,73.9617,59.1041,137.5637,56.2738,45.5852,186.0437,48.8055,50.4136,62.6765,189.0389,29.7819,194.9457,127.1561,135.1416,83.0405,90.4998,53.5002,41.9717,88.9848,168.0234,273.345,34.2376,41.0221,116.1696,246.4025,65.8583,156.74,62.559,35.0307,154.4109,63.3489,46.4966,153.5847,103.6337,209.5992,77.1909,55.6716,85.5102,46.55,240.6131,108.1293,69.3939,105.8048,110.9137,114.9668,81.6504,73.3424,50.4833
1060,193.9154,178.2513,90.6056,46.2171,56.2804,26.1118,182.1108,77.4087,96.7914,124.9407,50.4703,148.7786,110.0321,46.6345,80.5435,109.6295,75.3737,59.7106,138.8813,57.1462,45.6416,188.1502,49.3074,51.4689,63.4994,191.6035,29.6021,192.092,130.036,140.8647,83.9522,92.3115,54.5461,42.7977,89.4545,169.7902,275.3848,34.9069,41.6596,117.2166,248.7994,67.6207,160.0874,63.4756,35.8655,155.7499,63.9148,47.5323,156.6167,105.8303,213.4101,79.2897,56.365,86.1434,47.0456,246.8753,109.4299,70.6084,106.7947,113.9319,116.1241,82.6385,74.0598,51.3918
1061,194.6272,176.8256,91.3928,46.7396,57.113,26.6852,183.3636,77.9807,103.5254,125.2582,50.6129,152.325,113.1531,47.0883,81.3475,110.2309,76.5149,61.1876,139.3848,57.3764,45.6788,189.2204,50.5246,52.0527,64.8487,192.414,29.472,193.8585,129.6598,139.4703,85.562,92.6305,55.0762,43.2232,90.3093,170.1681,269.5345,36.6677,39.489,117.0172,248.8301,66.1445,164.4084,64.2926,36.0359,156.2057,63.9433,47.5204,159.7524,105.4869,216.4501,70.0042,57.3708,86.5695,47.0914,247.8612,110.216,71.2314,107.4883,113.5796,116.9272,83.0094,74.3315,51.8185
1062,195.9605,177.2941,89.9,46.6106,57.164,27.5506,181.4253,72.9634,104.9304,124.6855,51.0771,152.4517,112.9771,46.6722,81.2227,109.5942,76.9281,61.3417,139.0383,56.9105,45.8199,189.9589,51.2008,52.4157,65.5992,195.5979,29.4249,193.8665,130.1792,139.3663,88.5434,91.1553,55.4045,43.3164,87.7761,171.6913,270.8767,37.358,39.6565,117.6943,248.0422,65.7385,164.6577,65.1185,36.3432,155.7411,63.3485,47.288,160.6995,105.4334,215.9193,68.0521,57.1812,86.7444,47.2377,249.9862,110.6852,71.3683,107.7967,113.988,118.2654,83.3431,72.5574,51.6586
1063,196.0479,176.6093,84.8448,43.3814,57.1955,27.1437,183.2811,72.8461,103.0915,124.0745,51.2871,151.2266,111.2567,45.4226,79.769,109.862,76.5568,60.8205,135.8881,56.8058,45.4666,191.3176,50.9224,52.1594,64.029,194.9885,29.0959,193.1432,129.9455,139.5403,89.2601,91.0815,55.5076,42.1359,90.2852,173.0561,271.247,37.2401,39.8988,119.224,248.4412,65.9474,162.069,64.8022,36.1756,156.7375,63.5198,46.6717,159.5117,104.81,216.8097,68.3394,55.4319,85.9652,47.0997,250.444,113.5545,69.6743,108.0959,109.5377,118.8541,83.1948,72.9638,51.5929
1064,195.9821,176.0824,85.1505,42.9168,57.1368,27.3327,184.3439,72.766,102.6875,122.7194,50.9954,151.0072,111.2276,45.4882,79.1584,109.6315,75.7351,60.3419,135.5732,56.1753,44.8003,190.2466,50.8316,51.5426,63.724,194.1,28.9974,192.1826,132.7274,138.4196,88.7511,89.7186,55.008,41.668,89.6849,172.0103,269.3927,37.0599,40.9098,117.7444,246.3305,66.5699,161.1617,64.5328,35.623,155.2457,63.068,46.2189,158.0583,104.1797,220.3667,67.791,56.0976,85.4328,46.8063,247.425,111.9402,70.3603,107.8409,110.7276,119.0887,82.8605,72.8269,51.4527
1065,194.9855,176.1923,85.0453,42.4921,57.3282,27.1487,182.7025,72.667,102.0686,121.4782,51.2364,151.7061,112.209,45.6995,78.5833,110.023,76.0723,60.2623,135.0063,56.0008,44.3774,189.0355,49.9631,51.1474,63.4779,193.9176,29.0253,189.721,131.2428,137.6062,88.675,89.0075,54.6004,41.5298,89.767,170.2283,269.0557,36.8999,40.7582,117.8288,245.1481,66.3613,158.8861,64.3323,35.6148,154.5074,63.1615,46.3682,156.6079,103.4953,217.2436,68.0557,56.6626,85.7067,46.3327,248.9163,111.9847,70.8234,106.7905,108.3862,119.1485,82.8007,72.7587,51.2613
1066,195.9426,177.3939,85.7283,43.2063,58.7985,27.1678,183.3752,72.64,101.9518,121.9663,51.3709,160.8657,111.111,47.2642,78.1187,112.1795,77.0312,57.8595,135.9476,54.4524,44.9776,189.0682,50.6227,51.6474,63.5327,193.6253,28.9664,190.1312,131.1236,137.1744,89.1636,89.0503,55.1119,41.3685,89.6921,169.4259,269.1,36.6612,40.2855,117.7334,244.8487,67.7791,158.8628,64.6975,35.537,155.6644,63.3147,47.2334,155.5449,103.6895,217.0456,68.3371,57.8108,86.173,45.844,250.0866,111.2423,72.7919,106.8712,108.245,119.181,82.4176,72.8078,50.7849
1067,197.0133,177.9468,86.3285,43.8757,59.8681,26.7057,183.2401,72.711,101.5267,120.6432,51.4204,158.6867,110.5774,48.1463,77.325,110.4574,76.1927,59.3919,136.2465,53.8794,45.2665,189.476,50.0991,51.4532,63.2374,193.8096,29.1024,191.3102,130.8747,137.3925,89.0826,89.0566,54.5096,41.3858,89.5957,168.4211,269.2695,36.6054,40.1974,117.0869,244.954,67.4326,159.1779,65.3186,34.9736,156.5094,63.0518,46.6926,154.396,103.2972,216.4028,68.3494,58.1639,85.6849,45.8807,247.3001,110.8027,73.881,107.1261,107.4959,120.0349,77.4719,72.7941,49.9593
1068,198.7121,179.5835,85.4491,43.7337,60.3831,26.506,183.2104,72.5646,99.483,121.4817,51.602,156.7293,111.0097,48.5164,76.9006,110.1662,75.9602,58.1648,136.6725,54.4379,45.6399,190.8012,48.6798,50.9643,63.1407,194.3018,29.1715,187.7462,131.145,138.0493,89.4373,88.4047,54.6872,41.5676,89.9388,168.4119,269.905,36.7447,40.02,116.9909,244.8676,66.8572,159.3251,65.2359,35.4912,157.3938,63.1633,46.7682,154.5335,103.2616,217.6729,68.2579,58.0016,85.533,46.1982,249.2145,110.5585,74.5559,106.97,107.0537,120.7093,77.7335,72.8739,50.9538
1069,199.3448,183.5627,85.0267,44.2068,60.319,27.084,184.4415,73.134,99.5087,122.6936,52.1933,155.5312,112.7016,48.5755,78.3323,112.452,76.5175,58.8131,138.297,54.4165,45.5363,191.9589,49.5473,47.5418,63.3574,195.4197,29.1979,188.3589,131.1511,139.2116,89.8569,88.5675,53.9953,41.8775,91.2478,168.4704,271.9861,36.8814,40.1449,117.0163,247.8227,66.909,158.7452,66.1465,34.4452,158.7602,63.2574,46.7957,156.073,103.6787,220.3413,68.5185,58.2008,86.8157,46.4682,254.0549,110.459,75.0408,107.3322,108.3465,121.056,79.3204,73.2146,52.1583
1070,198.6903,186.9606,83.7795,44.8733,59.9893,27.0867,185.7902,71.8014,99.3616,121.0613,52.0683,155.707,112.5838,48.59,78.8518,112.4389,76.7845,58.629,137.4867,53.7429,45.7061,191.2257,49.6249,47.8899,63.4684,195.926,29.0716,188.9467,131.1278,139.4834,89.4856,87.9534,54.7359,41.9706,91.9613,166.6203,272.7792,36.9513,40.344,116.245,248.7298,66.1732,158.9937,66.3026,34.5143,159.4792,63.2266,47.1348,155.8651,104.0058,220.9795,67.8309,57.7789,85.9968,46.7252,253.1522,110.2069,75.2006,107.2682,111.5394,121.1781,79.4485,73.2906,52.3861
1071,198.1137,190.944,84.1137,46.7634,60.1796,27.2314,186.8333,70.9495,99.506,121.4205,51.893,157.5078,113.5195,49.6171,79.1515,112.6654,76.7645,58.6718,135.9242,53.3847,45.6114,190.6458,49.2236,47.9575,63.5096,196.657,28.9501,187.904,131.6924,139.0723,89.4161,87.4994,55.2431,41.9928,92.4048,167.003,273.6579,36.957,40.8321,116.6945,249.2646,66.2912,159.2235,68.1336,34.4885,160.0519,63.0121,47.8393,156.7077,105.1776,221.8541,67.5349,58.2688,86.3049,47.0972,242.7268,110.1017,78.329,106.653,111.7197,121.5319,79.2864,72.7693,51.9365
1072,196.8064,190.9819,83.3841,47.3373,59.9126,27.2591,182.9495,70.3147,100.2747,121.412,51.6731,159.094,113.6948,49.8125,80.3742,110.9393,77.0216,58.7585,135.8828,53.0414,45.3646,189.6301,49.5123,48.1622,63.5632,194.534,28.7522,187.581,131.6555,138.3055,88.197,86.5393,54.6332,42.2834,91.1983,168.0256,271.8975,36.7725,40.2722,116.8625,248.6621,65.97,159.1681,66.3696,33.6373,159.2533,63.5237,48.3452,157.7093,104.6732,222.1108,67.0603,58.3226,85.9609,46.8617,243.3642,109.2862,78.4727,105.163,113.804,120.9012,78.7284,73.0109,51.165
1073,196.3563,191.3458,83.3592,46.5182,59.5899,27.0889,183.7329,69.6761,101.2557,121.9675,51.9867,158.9097,113.3151,49.6399,79.6584,109.5841,76.9174,58.2004,135.3871,53.1095,44.8066,189.7772,49.1727,47.6492,62.9361,194.5742,28.7309,186.7262,131.6552,137.7031,88.1316,86.186,54.5967,41.8971,90.607,167.977,271.4656,36.5085,40.4111,116.8902,247.3173,64.0899,158.6232,65.0083,33.3774,158.6819,63.3148,47.5896,156.4645,104.1262,222.1047,66.4809,58.0663,84.847,48.0657,243.5064,109.9004,77.3355,103.7648,113.9799,120.8975,78.1543,72.5907,50.6605
1074,196.5683,174.7734,83.7992,45.9126,59.4953,27.5891,183.1123,69.2246,100.6456,122.224,52.0593,157.2687,112.8626,49.135,79.83,109.2014,76.808,57.4805,135.0061,53.1183,44.7463,191.1304,48.999,46.7191,62.7021,195.3113,28.1363,185.2521,131.4996,137.4234,88.0508,85.9135,53.06,42.008,91.023,165.9139,271.2386,36.4407,40.2787,116.6649,247.4787,63.5407,156.9592,64.8023,32.6058,158.5228,62.7898,47.2545,155.8573,103.3628,221.5007,65.4297,57.4555,84.3485,48.1544,241.7822,110.4029,76.4936,104.0252,112.0479,120.8889,78.0744,72.0996,50.9612
1075,197.3542,176.0028,85.0568,46.6878,59.7058,28.1155,182.9093,69.4878,102.1598,122.4622,51.6309,157.0189,113.6466,49.4655,81.4791,109.8683,76.9509,58.3467,136.4001,53.4123,44.2439,194.8426,49.6709,46.8092,63.0559,195.4833,28.0877,180.9432,131.7886,137.6203,88.4127,86.1558,52.9229,42.5213,91.6982,165.2854,272.0298,36.8982,40.9136,117.091,248.032,63.6835,156.4771,65.3595,32.5023,159.5414,62.8495,47.4921,158.0064,103.741,222.2763,65.973,58.0117,84.1549,48.0397,246.7939,111.2288,77.7329,105.1531,114.0079,120.9909,78.8628,72.0374,52.2866
1076,197.6731,172.9902,84.5106,46.8035,59.6956,27.6179,182.815,69.5268,102.1355,122.3188,51.1525,156.8436,114.674,49.2372,81.0539,108.9529,77.1118,58.4678,135.7067,52.9771,43.8971,194.4162,49.5311,46.5691,62.9482,195.3352,28.0986,179.5978,131.976,137.6311,88.6431,85.81,52.5077,42.2186,91.4151,164.1346,271.8805,37.1885,40.6515,116.8045,247.7028,64.1866,156.2579,65.4703,31.9094,160.6935,62.267,47.4452,157.5844,104.0013,223.787,65.5616,58.2046,83.9146,48.1033,248.9307,111.045,78.3941,104.5564,111.8064,121.2786,78.8396,71.3625,51.7825
1077,195.1606,169.4711,82.8184,45.3529,59.5438,26.9255,179.5927,67.9719,100.6589,120.606,49.7496,153.8964,113.7395,48.0456,80.577,106.6517,76.5408,58.1191,134.5308,52.3453,42.7139,189.0993,48.6703,46.0752,62.4323,193.001,27.57,175.4683,130.5434,135.468,87.8123,83.9471,51.7886,41.4003,90.4539,161.6621,269.849,37.0049,40.1671,113.3537,247.3032,63.5548,153.8363,65.1713,31.1936,158.1705,61.4519,45.9351,154.1191,102.4945,220.6482,63.8653,57.2415,83.5627,46.6492,243.9597,107.535,76.7402,103.2498,106.2016,119.8365,78.7272,70.8964,51.5726
1078,194.9635,169.1402,83.0187,44.835,59.2572,26.8191,177.4466,68.3424,99.4905,120.5301,49.9378,151.6044,112.5394,47.8418,80.7899,105.8564,76.0382,58.2866,135.3594,52.6987,42.7949,188.586,48.5384,45.3343,62.8024,192.2492,27.3484,173.6758,130.384,135.299,87.9875,84.0949,51.2375,41.6668,90.1003,160.5899,267.842,37.052,39.3219,112.5337,247.0068,62.5436,152.2558,66.1075,31.1278,157.7934,61.6743,46.0437,153.918,102.1492,219.2105,63.192,57.3781,83.6759,46.1673,244.284,107.0408,76.2249,103.0885,105.5267,119.2785,78.728,70.8621,51.5163
1079,195.4174,169.1557,84.3216,45.1294,60.1317,27.525,179.6564,67.4239,102.2311,120.9321,50.4819,154.6312,120.9159,48.2861,82.8512,104.8225,77.6862,59.2927,136.4758,52.7341,43.5982,189.8541,49.293,45.9691,63.3372,195.3151,27.9632,174.9217,131.4309,136.8473,89.2069,84.1972,52.9052,42.5226,90.4844,162.5812,271.5849,37.0216,39.4464,113.4345,249.5529,62.8445,156.5631,66.9751,31.4675,160.0039,61.3916,46.1074,157.1287,102.6273,221.4064,63.594,57.9953,83.5219,46.5566,255.4578,107.4827,77.8495,103.4711,109.3987,120.8046,79.2367,70.4739,51.9947
1080,198.2242,170.5958,85.3224,46.0281,60.5978,27.864,183.7147,67.8499,102.3624,121.6303,51.1011,155.7988,121.2427,48.5166,83.3026,105.238,77.7513,59.6057,137.1265,52.8286,44.1586,190.9465,49.1757,45.9269,63.2126,197.838,28.1459,177.9199,131.8094,137.7106,89.3143,84.0817,52.9278,42.7501,90.7178,165.5731,278.2204,37.1714,39.6304,114.0373,250.5378,62.9234,157.7753,67.6292,31.5777,161.6422,61.8346,46.5508,158.7549,103.6483,222.978,63.9087,59.0408,84.3347,46.8552,255.3696,107.5557,78.8329,103.645,110.2537,121.7305,79.7037,70.8924,52.2894
1081,198.1476,169.7461,85.7621,46.4893,60.6555,27.8455,183.6071,68.1739,103.2278,122.2989,51.7469,155.2382,121.9814,48.5906,83.5488,105.6732,77.665,59.3113,136.7167,53.5091,44.2372,192.6866,49.3364,46.0247,62.8359,198.6098,28.1971,177.0379,131.86,138.6346,89.1725,84.979,53.0868,42.1798,90.5371,164.779,277.9005,36.9836,39.3434,114.311,250.4631,62.7238,158.1139,66.4884,31.6674,161.5781,62.2295,46.3226,158.8136,103.5528,224.7031,64.4567,59.5166,83.1691,46.9101,262.1627,108.0009,78.9022,104.0471,110.6421,122.0852,79.6379,70.9912,52.6785
1082,197.7125,168.4776,85.1521,46.9885,60.9633,28.0227,184.5943,68.3384,104.1478,124.1132,52.2987,154.9881,122.4536,48.7744,83.2433,105.6276,77.6169,59.9351,136.1843,53.4923,43.7283,193.2942,49.1401,46.064,62.9538,199.8928,27.9574,177.1466,132.1458,139.2713,88.6853,84.6369,52.8681,41.9403,90.3719,164.6275,279.8294,37.0232,38.7369,114.8064,252.767,62.5593,159.4753,66.5614,31.3066,161.936,62.4151,45.9103,158.3104,103.8356,225.0238,66.0924,59.6241,83.0968,47.4362,264.4177,107.8619,79.029,104.6106,111.481,122.2038,80.1727,71.2958,52.6031
1083,199.0723,166.7718,85.9373,47.6349,61.0874,27.3453,186.7576,67.898,105.1827,125.5485,53.3148,155.9383,122.5995,49.887,82.6077,106.7445,77.3755,59.3057,137.2719,53.227,43.3321,194.0716,48.2377,45.4285,63.1795,201.0725,27.6207,177.0525,133.4045,140.1297,89.1434,84.8645,52.6859,42.1349,91.6831,167.7612,281.505,37.1691,38.3619,117.8827,255.8479,62.7173,159.4282,66.5089,31.1768,162.8308,62.771,46.1436,158.959,106.3345,226.5683,66.7864,60.6681,83.1662,48.159,266.2264,109.1171,80.6336,105.5394,112.3038,122.3117,81.1637,71.5484,52.1832
1084,200.2695,164.7544,86.6391,48.5917,60.9862,27.376,186.8474,67.2063,105.3801,125.2738,54.0101,156.5798,122.8271,50.7094,82.2612,105.2455,77.5401,58.8241,136.5437,53.0636,43.3433,194.2755,47.9396,45.0628,62.9031,202.1177,27.426,173.6711,133.2028,140.4525,89.349,84.5872,52.6381,42.0331,95.4846,166.846,283.3672,36.9965,38.3341,121.8971,257.15,62.6547,159.1543,66.0457,31.0904,163.2285,63.0641,45.8359,159.2556,107.5184,227.1004,65.8072,60.746,82.7221,48.2139,264.4517,110.239,81.3526,105.913,110.799,121.8572,80.8549,71.7955,51.515
1085,202.113,162.7567,86.0652,48.1292,60.752,27.1773,186.662,67.2047,105.5583,124.3415,54.1905,157.3295,122.1241,49.4682,83.0313,104.3567,77.5583,58.912,136.4186,52.9562,43.3379,194.1047,48.1386,45.0738,62.832,201.8337,27.2853,172.4952,132.9629,140.9487,89.0724,85.7731,52.6292,41.9457,96.196,166.07,280.439,36.9515,38.92,123.7636,255.8385,62.7015,159.0132,66.5058,30.8247,162.8371,62.8675,45.9017,159.3777,107.1988,227.4175,66.0351,59.8218,81.6908,47.988,265.873,110.6091,79.4991,106.7984,110.8604,121.4065,80.9431,72.0362,51.7503
1086,203.9701,161.7015,86.5433,48.1438,60.7723,27.2219,187.6976,66.7152,104.9733,125.6081,54.0772,157.4782,122.5077,48.9243,82.4656,104.609,77.2447,58.9966,136.8423,53.2515,42.9686,193.2676,48.2459,44.6462,62.9652,202.8539,27.3548,171.5522,133.1782,141.1577,89.4146,85.3158,52.4044,41.7589,95.2807,167.9512,280.6328,37.163,38.4422,123.6838,258.3283,62.7241,157.6137,66.1175,30.6304,163.6441,63.4305,46.311,158.9841,108.5894,227.8871,66.0485,59.7988,81.2372,47.8673,266.5347,109.8313,79.4176,105.9359,107.8635,121.2792,80.7822,72.7644,52.0371
1087,204.4017,166.3057,87.9753,49.0783,61.4456,27.9192,186.8312,67.449,105.8682,126.4835,54.2905,160.339,125.1296,49.827,83.5759,106.3344,78.1124,59.3469,137.501,53.9638,43.4862,197.2031,49.2201,45.9233,63.3728,202.4066,27.7242,173.0683,133.3626,143.1131,89.4804,85.8747,53.0932,42.0645,95.5978,167.8418,280.8323,37.3418,38.949,124.5099,257.4072,63.6947,159.0311,66.1983,31.1784,163.3217,64.0849,47.1968,160.9419,108.2464,229.4504,66.6088,60.3326,83.8474,47.6857,269.4027,110.6346,80.4967,107.2655,110.6084,121.6306,81.1397,73.2856,52.4861
1088,206.5723,168.3135,89.4826,49.9237,61.9337,28.1533,190.1995,67.6593,106.1409,128.1679,54.7028,159.5177,125.1651,51.2579,83.292,105.6737,78.1168,59.4876,137.8729,54.7857,44.4222,202.9651,48.9121,45.721,63.4901,204.0446,27.8027,173.194,134.131,143.917,89.6601,86.0535,53.255,42.2938,95.8234,168.6365,281.9501,37.69,39.0035,124.276,258.605,63.6758,160.3962,66.3071,31.6084,163.345,64.6897,47.269,162.7989,108.4825,231.4329,66.748,60.6284,82.8313,47.8017,270.544,111.4131,82.3676,108.0859,108.8986,122.3788,81.4852,74.2139,52.8208
1089,206.6271,167.4668,89.259,49.7319,61.8969,27.7815,189.6058,67.4157,105.7141,127.2348,54.2686,156.5949,125.5951,51.0608,83.4711,105.6092,77.0885,59.124,138.2768,54.8612,44.6574,203.1195,48.5548,45.1032,63.1307,202.1599,27.9818,173.6417,133.8067,144.0475,89.5734,86.4675,52.5066,42.2106,95.9123,166.8054,280.9949,37.4314,38.7202,123.0143,256.6542,62.4136,158.3425,65.6645,31.3321,161.9881,64.3934,46.8364,162.35,107.1901,230.9229,66.7989,60.7746,81.4551,47.209,270.8543,110.553,81.772,108.1305,105.7356,121.3673,81.7386,74.1504,53.2748
1090,205.7924,171.8881,89.4231,49.8055,61.5391,27.4538,187.5861,67.0682,104.796,125.2671,54.1665,157.0724,125.2216,51.3864,83.557,106.0513,76.3818,58.6356,137.5853,54.6009,42.4198,203.1725,47.6564,44.9945,62.5133,199.6238,27.9239,170.295,133.0815,143.3478,88.9294,86.3254,52.0324,41.4211,96.4853,164.6293,278.0615,37.1576,38.64,121.3821,254.4197,64.5063,155.8825,64.6471,31.1653,160.4997,64.0547,46.3919,160.6352,105.6661,228.7469,66.1832,60.5015,79.6276,47.0747,270.6133,109.4497,81.2897,107.5996,105.5676,120.1333,80.8076,73.5593,52.7902
1091,204.884,172.6983,91.1139,50.3166,61.4619,27.0951,187.7588,67.2279,103.316,124.5931,53.6121,156.0708,125.3023,51.9944,81.9487,104.4501,74.975,57.7952,137.4467,54.3624,42.3648,205.0633,46.5192,44.5138,62.6212,198.4431,27.6251,170.7004,132.8389,144.0574,88.214,87.5019,51.9316,41.1036,97.0426,162.5975,277.2186,37.0733,38.2385,120.2591,254.331,63.451,153.0678,64.378,31.4528,160.4481,64.0516,46.1751,157.5232,104.8941,229.0293,66.4035,59.6909,79.8273,46.9569,269.5362,108.9556,80.6249,106.7005,105.4764,119.8023,80.531,73.3192,53.3911
1092,205.3292,173.1716,90.6333,51.2513,61.7713,27.3198,189.8383,67.008,104.7289,123.5712,53.7246,158.0627,125.8863,52.7431,82.6459,103.3472,75.1783,59.2236,135.399,54.5842,42.2521,205.8506,46.5169,45.1586,62.6608,199.2885,27.647,171.2705,133.2738,144.3169,87.9949,88.1472,52.7777,41.2559,98.2598,163.1119,277.8112,37.0125,37.3249,120.3499,255.9263,63.9181,154.3781,64.6064,31.726,160.3507,63.7051,46.6966,159.5886,105.4037,228.0309,65.5483,59.2885,78.9213,46.9094,272.0179,109.6854,80.7277,106.8065,106.9042,119.8835,80.3996,72.624,53.3107
1093,206.5531,177.195,90.5106,51.0459,62.3959,27.4075,190.1079,67.4335,106.2086,123.6956,53.0835,159.1736,126.3364,53.1557,82.8865,104.0174,75.6622,60.3928,135.3539,54.6406,43.4267,205.9348,47.1879,46.0688,63.2332,199.484,27.8128,175.1375,133.6637,144.6738,88.0692,88.2003,54.6867,41.7746,99.514,165.919,277.5632,37.2048,37.5416,118.889,256.0573,64.0917,157.0849,65.9725,32.4808,160.6632,63.8161,47.1359,162.2005,105.1269,228.7968,64.9268,59.4235,78.8516,47.1819,270.5947,109.5239,79.3323,106.5071,109.5495,120.4906,80.2057,72.4921,53.8304
1094,207.485,182.038,88.5515,49.0585,61.8318,26.8842,189.5322,68.8038,105.8867,125.7454,53.0978,159.8313,125.6449,51.8474,82.6962,104.9822,75.7349,60.9683,136.558,55.637,43.9701,207.6397,48.6409,46.8135,63.3427,197.9059,29.0118,179.6952,133.2674,144.7151,87.9639,89.538,54.8227,41.5115,99.6209,166.5174,275.7106,37.3062,38.0689,119.1414,255.0626,64.5462,156.9782,66.364,32.6555,159.7671,64.065,47.0096,161.3469,104.0947,226.9328,66.5749,58.674,79.189,47.1086,259.6069,109.8837,77.1739,108.4659,111.5484,119.8499,81.1838,72.7953,53.888
1095,208.935,179.9224,88.8231,49.3429,62.0346,27.5134,190.9913,68.9619,105.8701,127.1073,53.7067,160.1539,126.412,51.9303,83.3126,105.8239,76.0968,60.815,139.9676,56.0666,43.573,209.3506,48.6344,46.8888,64.4623,200.2911,28.5724,178.1869,134.1935,145.9661,89.0097,90.3368,55.1416,41.776,101.2724,168.7018,278.1637,38.0994,38.745,120.3091,257.2641,64.5099,158.176,66.3972,33.0423,161.5161,64.3988,46.9751,161.1204,105.7118,227.9104,67.3839,59.1173,78.924,47.6137,267.5497,111.1957,77.1802,109.6639,110.8871,119.9828,82.3648,73.3904,53.7577
