,APC,APA,COG,CHK,CVX,XEC,CXO,COP,DVN,EOG,EQT,XOM,FTI,HAL,HP,HES,KMI,MRO,MPC,MUR,NOV,NFX,NBL,OXY,OKE,PSX,PXD,RRC,SLB,SWN,RIG,VLO,WMB
1059,59.1193,49.1785,23.9976,5.5381,104.8858,118.4203,127.7024,47.772,39.4956,93.5585,62.7478,80.76,31.7361,47.196,64.7421,47.2269,20.4293,15.0659,48.6899,26.9177,34.7533,34.8253,34.1739,61.9058,53.4706,76.2149,173.9202,27.5293,74.3026,7.4218,11.2675,65.1351,29.984
1060,59.4546,48.759,23.9193,5.3892,105.9379,119.3497,129.4122,47.9689,39.8928,93.8014,62.7832,81.0928,32.1394,47.1434,65.3579,47.5748,20.5521,15.1398,50.0395,26.8945,35.3609,35.2044,34.2434,62.0471,53.7988,77.3686,175.3427,27.3883,74.4155,7.5415,11.4116,66.8211,30.0902
1061,59.8982,49.6868,24.1029,5.4056,106.6386,120.6498,130.5671,48.5834,40.4271,94.9304,63.0485,81.7003,32.0637,46.9414,65.2907,48.2583,20.8452,15.4066,50.0743,27.1989,35.7535,35.7129,34.403,62.3734,54.4082,77.827,177.5722,27.1138,73.9977,7.5863,11.4646,65.7922,30.5477
1062,60.3763,50.3514,24.4822,5.5258,106.5846,120.2702,130.226,48.849,40.7849,95.1026,63.8352,81.8047,32.2662,47.1405,65.6352,50.4334,21.0207,15.5646,49.7519,27.5708,36.1498,35.9463,34.4445,62.5425,54.695,78.3994,178.0345,28.0375,74.3082,7.9138,11.5761,65.2244,30.8288
1063,56.7596,48.7,24.0371,5.2584,105.3613,116.5471,126.568,47.6313,39.4777,92.4431,59.8688,81.1295,30.1205,45.9749,60.779,49.1401,20.6429,14.8783,50.8063,26.3083,34.8026,34.804,32.7729,61.4266,53.1403,77.6448,172.1905,27.2715,72.8109,7.539,10.9952,64.811,30.6745
1064,57.3303,48.648,23.5694,5.3006,106.6382,116.816,126.9168,47.9984,39.5972,92.9476,58.3796,81.8492,30.1197,46.2864,61.368,49.1469,20.6172,14.9595,51.0402,26.3376,34.9821,34.8259,32.4602,61.5906,52.585,79.9554,173.1706,26.9345,72.7949,7.8399,11.0649,64.6802,30.6076
1065,56.9375,48.837,23.7112,5.2937,106.1339,116.7906,125.5172,47.7139,39.3585,92.0875,58.1534,81.9383,30.0948,45.8448,59.3085,48.1059,20.5618,14.8489,50.8876,26.1432,34.578,34.687,32.166,60.8444,52.9374,79.7553,172.4841,26.5132,72.5897,7.5391,10.7688,64.3884,30.7259
1066,56.3437,48.5898,24.1231,5.3405,105.8511,115.9527,125.6974,46.7663,38.9953,91.8388,59.3595,82.2004,30.8493,45.4957,58.8497,47.355,20.56,14.686,51.3625,26.0347,33.8075,34.4374,31.8323,60.1655,52.3511,79.4789,170.7288,26.649,71.5627,7.5466,10.5493,64.4402,30.4698
1067,51.6171,48.7891,24.2648,5.4081,106.4009,117.8387,127.7045,46.954,38.2821,91.7748,58.3344,82.6224,31.0993,45.2655,59.0434,46.956,20.3872,14.7865,51.2588,25.7277,33.7592,35.1943,29.9446,60.0865,52.3371,79.3944,170.9635,26.1049,71.3921,7.3254,10.6302,64.8163,30.5756
1068,51.867,47.1064,23.5095,5.1142,104.788,115.489,127.1581,46.0846,36.9945,88.9793,56.0345,81.7282,31.0188,44.2525,57.5531,45.7762,19.8115,14.2088,49.8394,24.8694,33.1519,33.813,30.3728,58.2043,49.7744,78.4036,164.8858,25.2423,70.6718,6.9991,10.2612,64.3462,29.6757
1069,52.3622,49.0006,23.9264,5.3806,105.3777,118.9139,128.6996,46.4945,37.7096,90.4341,57.6207,81.929,31.7312,45.3251,58.8977,46.9291,20.0156,14.1394,50.169,25.9698,34.0641,34.3289,30.8403,59.7828,50.1556,78.9639,168.5476,26.05,71.6349,7.2563,11.017,65.2007,29.9386
1070,52.2598,49.8486,23.7394,5.5097,106.4656,121.347,130.1158,46.9872,38.0746,91.4492,57.3239,82.6464,31.6126,45.5051,59.7631,48.0353,20.1163,14.5039,51.1773,26.6643,34.013,34.8518,31.1635,60.4485,50.8565,79.4089,171.5459,25.8027,72.4295,7.2081,11.1678,66.0284,30.4163
1071,51.4264,50.2683,23.732,5.4386,105.3988,119.8952,129.9505,46.374,37.8843,91.5056,56.5915,82.4004,31.5093,45.091,58.3022,48.0026,20.0118,14.4214,51.3619,26.5506,33.7621,34.1502,31.0693,60.0293,50.519,79.6766,169.9388,25.3134,72.1954,7.1815,10.9942,66.6451,30.1366
1072,51.8957,51.4868,24.7168,5.6914,106.3909,121.1981,132.5001,47.4762,38.6993,94.6662,57.1151,81.9844,32.098,45.9272,59.5022,49.1445,20.1674,14.7582,52.1431,27.4441,34.1766,35.209,31.5036,61.1265,51.1772,79.784,171.4566,25.646,72.8185,7.3438,11.1867,66.5214,30.6217
1073,51.7639,51.2005,24.7692,5.7291,106.1824,119.0523,133.0646,47.5334,38.1786,94.4193,56.9338,82.4598,31.62,45.8443,58.6708,49.653,20.1491,14.6423,52.7455,27.0805,33.9023,34.9497,31.5147,61.0476,51.2602,79.5895,171.4494,25.5054,72.1541,7.4667,11.1926,66.4626,30.4869
1074,51.5799,51.2931,24.5317,5.6555,105.8208,117.2015,133.0753,46.9271,37.7951,94.5481,56.6928,82.4707,31.0373,45.1959,57.4887,49.3918,19.9512,14.3044,52.7735,26.6025,33.8227,34.5954,31.5444,61.0365,51.1233,79.7462,171.6451,25.5259,71.1058,7.5933,10.6988,66.3902,30.207
1075,52.0351,51.3306,24.3674,5.6837,107.1383,117.6874,134.2565,47.6755,38.2646,95.0835,56.8292,82.9273,31.6065,46.5588,58.7346,50.3514,20.0559,14.7982,53.0467,26.8412,34.1219,35.4423,31.972,61.5375,51.4555,80.2638,174.3814,25.5822,72.2592,7.4705,10.9545,65.6915,30.886
1076,51.7403,50.8702,23.8703,5.578,107.1934,117.2458,133.0438,47.0826,37.9306,94.0335,56.3619,82.7648,31.5316,46.6151,58.1241,49.0168,19.84,14.5021,52.3016,26.2869,33.9995,34.7484,31.876,60.6776,51.0801,78.6261,174.6509,25.25,71.4595,7.2349,10.7536,64.4088,30.6592
1077,51.7503,50.5493,23.5177,5.528,105.2605,116.4682,133.3796,46.8574,37.6417,93.4208,56.0225,82.3145,31.2761,46.5608,57.1286,48.2343,19.6097,14.3978,52.3825,26.0741,33.5672,34.2555,31.5544,60.4188,50.0877,78.095,173.8337,25.0391,71.1758,7.1254,10.4362,63.9481,30.2773
1078,52.1316,50.0576,23.149,5.5301,104.948,116.3232,130.7801,46.5554,37.096,92.1341,55.6211,81.7719,31.4086,46.4486,56.7377,47.9025,19.4906,14.2355,51.9448,25.9563,33.9408,33.7769,30.904,60.3101,49.8185,77.507,172.8341,24.9512,71.4692,6.9021,10.47,63.5212,29.9644
1079,53.3095,50.6894,23.4297,5.7555,106.1178,117.2981,131.8964,47.3983,38.0852,93.7372,56.1655,81.8919,31.9154,47.6565,59.4463,48.8951,19.5967,14.5364,52.7357,26.6275,34.7228,34.3254,31.1855,60.8009,51.2996,78.1183,176.4119,25.34,71.9548,7.0306,10.5324,63.8415,30.2446
1080,53.2195,50.3774,23.5058,5.7488,106.1632,116.8035,132.1971,47.1434,38.2033,93.3503,56.6001,82.2124,32.1347,47.1905,59.8218,49.4194,19.5152,14.5107,52.9648,26.8697,35.0423,34.0414,31.3205,60.5819,51.558,78.5401,174.1647,25.5391,71.8998,7.0838,10.5713,63.8701,30.1945
1081,53.4318,49.8494,23.6638,5.7019,106.24,115.3888,131.5546,46.9372,37.8431,92.5438,57.0927,82.639,31.8533,47.4205,57.331,49.4868,19.5242,14.5136,53.0463,26.495,35.0075,33.7977,30.8059,61.3567,52.2304,78.2773,173.1657,25.1653,72.0373,7.0367,10.6096,63.9488,30.5575
1082,53.422,50.0109,23.0493,5.6216,106.0447,113.9078,131.3003,46.4377,37.1799,92.6311,56.6547,82.2299,31.3657,47.7005,56.423,49.5513,19.3989,14.5007,53.0203,26.3423,34.6792,33.9439,30.6305,61.1579,52.7253,78.2483,173.4978,24.3123,71.5321,6.8247,10.5,63.8842,30.2885
1083,52.2912,48.6144,22.6892,5.3187,105.4672,112.2107,129.2645,45.3892,36.3363,91.5779,56.3725,81.9182,29.964,45.9612,53.9051,48.5498,19.4882,13.8306,53.0833,25.4925,33.0924,32.9576,29.8887,60.7486,52.195,77.8282,169.6503,23.9481,69.669,6.6216,9.8573,63.5261,30.0631
1084,51.4241,47.9418,22.9937,5.222,104.842,110.996,130.7036,45.1519,35.704,91.0277,56.6978,81.5689,29.044,45.811,54.1566,47.7065,19.2614,13.4713,52.6393,25.2903,32.7275,32.8622,29.5061,61.0971,51.5881,77.465,169.5677,24.1503,69.935,6.6512,9.5707,62.4742,29.638
1085,51.0892,47.7469,22.533,5.1179,104.2161,108.1101,129.318,44.86,34.6085,89.9806,56.0588,81.1634,28.8172,45.1422,53.2442,46.7945,18.5738,13.206,52.7804,24.8254,32.7396,32.676,29.0541,60.2901,50.2906,77.1693,166.1322,23.5877,69.0457,6.4468,9.387,61.968,28.8731
1086,50.62,46.8258,22.2397,4.9849,103.4753,107.1584,127.2997,44.5691,34.0512,90.0045,55.2771,80.6168,28.8242,45.0818,52.3279,45.6917,18.7112,12.9515,52.0129,24.2306,32.7373,32.5126,28.63,59.3006,49.5269,76.2259,165.4415,23.1219,69.3438,6.0795,8.9021,61.3277,28.4688
1087,51.0321,47.1756,22.165,5.127,103.8985,107.4451,127.2819,44.8507,34.3441,90.429,55.9307,80.5982,29.1604,45.5416,53.9432,46.5732,18.9395,13.1529,53.0314,24.7555,32.7256,32.558,29.1279,60.2093,50.2632,76.408,166.9286,23.1864,69.7186,6.1022,9.2362,61.9594,28.8557
1088,50.1307,46.8085,21.6722,4.9457,103.1033,105.4373,125.2024,44.2994,33.1905,89.7046,54.8707,79.6324,29.0086,45.1519,52.9443,45.746,18.9505,12.7141,52.822,24.0926,32.6464,31.1023,28.5642,60.2894,49.8646,76.3644,165.0638,22.2517,68.5893,5.7305,8.9856,62.2323,28.7195
1089,49.7501,46.8518,21.5622,4.9249,103.1372,103.0707,122.6975,44.2072,33.0712,89.2314,54.1296,80.0831,29.0988,45.2701,53.5686,45.9722,18.9487,12.7197,52.9243,24.1421,32.9673,30.5169,28.6858,59.9721,49.293,76.8697,165.2437,22.1527,69.2423,5.7608,9.0865,62.3414,28.9598
1090,49.8652,47.5602,21.8462,4.9187,103.8415,103.1855,122.8249,44.149,33.5245,90.2482,53.6479,80.9414,28.9583,45.7916,52.788,46.5255,18.7809,12.8176,52.9307,24.606,32.9593,30.792,29.0673,61.1316,49.7551,76.8024,167.0092,22.2491,69.6211,5.9145,9.0106,62.2367,29.082
1091,47.6625,46.8492,21.9772,4.8582,103.4737,100.0964,120.6991,43.6372,32.3668,88.4659,53.6149,80.7728,28.2758,44.4985,50.355,45.2523,18.6996,12.3316,52.8633,24.0286,32.3158,29.2995,28.5659,60.3537,49.0919,76.7611,165.644,22.3192,68.5053,5.9689,8.6953,62.113,28.7382
1092,47.053,47.1066,22.314,4.7627,104.1836,98.8442,120.9465,43.3412,31.7708,88.1366,54.811,80.8131,28.1025,44.1847,50.4284,43.8272,18.7745,12.1503,53.5207,24.211,32.6817,29.0361,28.1695,58.631,48.638,77.5278,164.3517,22.2775,68.5733,5.9668,8.529,63.34,29.0115
1093,47.7203,48.0305,22.7511,4.9415,105.7998,99.8166,123.0397,44.2876,32.1572,90.0153,56.238,81.6172,28.3358,44.7624,52.7047,44.7971,19.0247,12.3968,54.5589,24.9842,33.842,29.8112,28.9041,60.4255,49.2212,79.065,167.8891,22.8504,69.3825,6.1054,8.6694,64.9224,29.2852
1094,48.5388,48.5974,22.731,5.1109,107.8151,100.5002,123.4629,45.7399,33.0235,90.4967,56.7819,83.1146,28.6477,45.0726,55.1799,45.692,19.1703,12.6898,54.5805,25.4782,34.2035,30.4515,29.6734,61.216,50.0551,80.122,168.8338,23.2363,69.5231,6.1211,9.0053,66.1431,29.41
1095,48.9484,49.031,23.144,5.1828,107.9293,100.8774,124.2454,46.2126,33.2145,90.2465,57.4558,82.9207,28.7704,45.6509,55.5812,46.2593,19.2079,12.8648,54.742,26.1573,34.456,30.8801,30.0165,60.9411,50.1898,80.4718,167.9202,23.7275,69.2918,6.3451,9.0975,66.515,29.553
1096,47.4341,47.764,22.9491,5.0494,106.4745,97.8634,122.0169,45.5015,32.1729,88.8941,57.4352,82.0335,28.3762,44.6283,53.7815,45.2458,18.9752,12.6619,53.6558,25.0315,32.8136,30.0626,29.617,60.012,50.0538,79.1891,164.0113,23.0895,67.9657,6.1897,8.6503,64.8367,28.929
1097,46.3461,47.6975,23.2509,5.0068,106.3113,94.7337,118.2571,45.3421,31.6364,87.3988,57.6736,82.1027,27.5576,44.21,53.73,43.7561,18.9046,12.4131,52.9925,24.3798,32.7224,29.7187,29.7686,59.3355,49.2376,79.052,159.3558,23.1196,67.329,6.1285,8.5886,64.5734,28.5018
1098,46.6553,49.1542,23.1274,5.0923,107.6531,93.5584,116.9004,46.1862,31.5868,88.0491,58.6074,83.1996,27.3762,44.0655,54.4156,43.2843,19.0791,12.4839,53.5389,24.7183,33.3646,29.2121,29.4931,60.9581,50.3829,80.4441,157.6785,23.3168,67.9981,6.0772,8.5776,65.5928,28.9388
1099,46.734,49.7841,22.6903,5.0622,107.6661,93.3507,116.2968,46.4816,31.4368,88.304,54.063,82.9295,27.244,43.8891,54.3331,43.0479,19.1024,12.5207,54.1356,25.5231,33.5026,29.2929,29.3583,61.9141,50.3977,81.3621,159.4245,22.7579,68.2912,5.9214,8.5679,66.636,28.9197
1100,46.0631,48.086,22.4134,4.8586,106.1605,93.2474,115.3533,45.7064,30.9024,87.1631,52.4239,82.0215,26.612,43.1119,53.1945,41.1828,18.5969,12.0293,52.8473,24.8082,32.828,28.9205,28.472,60.5505,47.7369,79.4347,155.8505,21.8256,66.6838,5.763,8.1986,65.6379,28.271
1101,45.5913,46.0761,22.3321,4.6288,104.9902,92.4108,114.6171,45.1214,30.4105,87.4414,50.7887,81.7131,26.4642,42.3553,51.6289,40.7495,18.5922,11.7124,52.0508,24.4742,32.3173,28.0408,28.0667,60.098,47.7448,79.0492,155.6804,21.4145,65.7062,5.6053,7.8867,64.6216,28.1544
1102,45.5338,45.8262,22.8205,4.5778,104.6218,92.2854,114.653,44.9904,30.2647,88.0323,51.6697,81.1915,26.808,42.1233,52.2906,41.0054,18.5491,11.6357,51.3271,24.8006,31.9874,27.8867,27.8921,60.4753,48.0129,79.075,155.8195,21.4142,65.6715,5.5495,7.9167,64.9944,28.0157
1103,45.5247,46.0093,23.5503,4.5487,104.9201,92.8031,115.8258,44.8436,30.4063,87.7891,55.0222,81.4793,26.7659,41.6123,52.7253,41.4546,18.7288,11.5363,51.3681,24.7899,31.6779,27.563,28.1391,60.0213,48.8348,79.9855,155.9162,22.1194,65.8542,5.728,8.0421,65.6635,28.626
1104,45.1848,46.2879,24.2945,4.7005,104.4149,93.6396,116.3896,44.3717,30.791,87.37,57.8963,81.311,26.9127,41.7163,53.1754,41.5007,18.8684,11.5462,51.5024,24.498,31.7347,27.7319,28.3813,59.9899,50.6047,80.3438,155.3876,22.9414,65.9915,5.9461,8.1626,66.2105,28.893
1105,44.4671,46.4475,24.3896,4.7777,104.4666,93.2751,117.4856,44.2122,30.6421,88.1767,58.2914,81.3386,27.0793,41.8559,52.8413,41.4601,18.9846,11.4206,51.7875,24.4143,31.9395,27.5802,28.1359,59.8422,50.9964,80.7999,155.2871,22.8097,65.525,5.8853,8.1879,67.1037,29.2627
1106,43.9496,47.0202,24.6558,4.8603,104.4748,93.5091,117.9756,44.0509,30.5468,88.7752,59.0418,81.4933,27.2935,42.0788,53.7951,42.09,19.0606,11.4216,52.5708,24.9014,32.0048,27.7154,28.028,59.6973,51.056,81.7673,155.4575,22.903,65.6073,5.8938,8.2923,67.677,29.6255
1107,45.2509,47.7479,24.7906,4.9678,104.4618,94.4848,120.5882,44.2705,31.8333,90.281,58.9675,80.9227,27.2075,42.5741,54.3826,42.9663,19.0696,11.7578,52.269,25.7085,32.4076,28.4881,28.6079,60.0842,51.7336,82.2725,158.1913,23.5432,65.672,6.1018,8.3296,67.3547,29.9224
1108,45.423,47.8799,25.1123,4.9845,104.3475,94.0741,121.2113,44.0386,31.9534,90.4808,58.9228,80.9064,27.2128,42.7107,54.5738,43.7583,19.1318,11.8163,52.2437,25.7397,32.9309,28.5023,28.4883,59.9157,52.0972,82.699,159.4808,23.3393,65.7591,6.1469,8.2688,67.46,30.2419
1109,45.9393,49.057,25.1017,5.1002,106.1921,96.5081,123.5891,45.378,32.7751,92.3951,59.8657,82.0038,27.9833,43.6549,55.6476,45.1765,19.4978,12.132,53.1337,26.2822,33.808,29.2069,28.7831,61.0936,51.9953,83.5048,162.1749,23.3982,66.975,6.2909,8.669,68.2338,30.7906
1110,44.9327,47.9535,24.882,4.8105,104.8628,94.6567,122.125,44.2942,31.339,90.6658,59.5309,80.9075,27.3762,42.9791,54.5385,43.4845,19.3174,11.7547,52.7791,25.3182,32.8457,27.744,28.238,59.9989,50.9228,82.4965,159.2401,22.3398,65.7761,5.8491,8.3322,67.3245,30.3875
1111,43.9825,46.4819,24.2545,4.7424,104.1562,93.3966,122.5136,43.6591,30.6703,89.4607,59.5022,80.3604,27.1681,42.4312,54.0192,43.3719,19.2331,11.6754,53.0366,25.0533,32.5689,26.7786,27.6195,59.0732,52.3672,82.1301,158.567,21.8287,65.6471,5.7168,8.1763,66.4995,30.5035
1112,43.1377,44.9601,24.089,4.5062,103.368,91.0006,120.0228,42.798,29.3549,88.0058,58.4253,80.0945,26.5849,41.474,52.7738,41.5671,19.1021,11.3878,53.7015,24.3026,31.9155,25.8533,26.8709,58.4139,51.8147,82.4047,155.2708,21.2948,64.7664,5.5755,7.8293,67.8628,30.4013
1113,43.5257,46.7228,24.6089,4.6332,103.0264,91.9465,121.6065,43.2231,29.7627,89.3013,59.6852,80.1857,27.0842,42.2351,53.1376,42.1927,19.0725,11.4972,54.2429,24.579,32.5638,26.2994,27.5588,58.821,51.0152,82.5297,157.8821,21.6241,65.3768,5.7781,8.0117,68.284,30.4674
1114,43.6959,47.1148,24.8975,4.7066,103.0747,93.311,123.0385,43.3614,30.5205,90.4341,60.9497,80.4773,27.6613,42.7079,53.7303,42.8774,19.1177,11.6066,54.3275,24.5246,33.0934,26.8215,27.8032,58.894,50.8546,82.4509,159.2824,22.1145,65.7903,5.95,8.056,68.0696,30.3986
1115,43.83,47.7126,25.1446,4.7269,104.0567,92.9152,123.9858,43.4021,31.047,91.1497,61.2169,81.1452,27.7753,43.0229,53.7195,43.356,19.4081,11.6174,54.0699,24.8879,33.2505,26.8979,27.915,59.3714,51.9617,82.3622,161.3457,21.9764,66.0112,5.869,8.1538,67.9788,30.8646
1116,44.1252,47.994,25.2841,4.7278,103.9495,92.5007,123.2808,43.1548,31.0668,91.469,61.5588,80.9156,27.2378,43.3997,53.9448,43.0837,19.3476,11.3669,53.6348,24.8128,33.0906,26.5581,28.1388,59.2499,52.4482,81.5356,160.4947,21.9695,66.0704,5.8541,8.2225,67.5494,31.0596
1117,44.7513,48.5162,25.3415,4.8613,104.331,93.6818,124.7154,43.5203,31.5612,91.8911,61.9088,81.1529,28.1093,44.1845,55.0244,43.8831,19.4988,11.5659,53.8429,25.2983,33.6422,26.9315,28.2185,59.7731,53.1569,82.0471,161.32,22.383,66.8002,6.0165,8.3423,67.9975,31.4056
1118,45.3284,48.5697,25.5129,4.8746,104.4372,94.192,125.8591,43.2541,31.6035,91.8461,62.3348,81.1101,27.9456,44.2287,55.097,43.7995,19.5677,11.7168,54.3019,25.2343,34.0762,27.0671,28.683,60.3108,53.5093,81.9553,162.4324,22.5996,67.0322,6.1018,8.3927,67.5888,31.4658
1119,44.0656,48.0703,24.866,4.7753,103.8434,93.9577,124.777,43.1312,31.3532,91.8783,61.2923,80.6497,27.8919,43.9874,55.4917,43.5442,19.4546,11.6277,54.6768,24.8703,33.8462,26.3045,28.5395,60.1955,53.4642,81.8598,161.4457,22.4242,66.3977,5.9851,8.3088,67.5158,31.2978
1120,44.4049,49.1377,25.1472,4.8957,104.0893,96.0398,126.9084,43.539,32.1417,93.8853,61.9963,80.6024,28.4192,45.2462,57.3618,44.5819,19.5846,12.0908,55.3483,25.7977,34.811,27.3118,29.328,60.4014,54.1387,82.606,163.2772,22.3843,67.0734,6.0646,8.7067,68.0366,31.1964
1121,44.2858,49.8831,25.2074,4.9219,104.6667,96.6243,127.5747,43.4589,32.3201,94.7142,62.4311,81.0563,28.522,45.5084,57.4887,44.4828,20.7968,12.2296,55.3669,26.0721,34.3163,27.2613,29.1555,60.7341,54.9115,82.486,164.5254,22.1765,67.2395,6.1083,8.7472,67.68,31.5171
1122,43.8487,48.5928,24.9806,4.7297,103.5179,94.7952,126.6664,42.7429,31.8509,92.9658,63.0949,80.2938,28.0485,44.5576,55.0251,43.5953,20.5772,11.8878,55.3311,25.5193,33.5182,26.7115,28.3526,60.1769,54.5232,82.7842,160.977,21.2089,67.1181,5.8001,8.542,67.5806,31.4549
1123,44.2216,48.098,24.8143,4.693,103.1951,94.9042,128.1613,42.7099,31.8064,93.658,62.935,79.8953,28.0033,42.7381,54.2223,44.0251,20.3771,11.8541,55.5189,25.0875,33.2466,26.7115,28.3097,59.6062,54.819,82.6828,160.5666,20.5423,66.3724,5.6342,8.5144,67.7943,31.6633
1124,45.5431,49.051,25.2491,4.8476,104.6551,97.6598,132.5363,43.7258,33.0578,95.0041,64.1024,80.5468,27.4574,43.101,56.3326,45.4932,20.313,12.3584,56.2655,25.7389,33.8395,27.877,29.1065,60.963,55.7551,84.3425,163.5295,21.6146,67.1845,5.9264,8.7973,68.4671,31.7523
1125,45.749,49.2333,25.2238,4.8674,105.3254,97.552,132.7847,43.9743,33.3503,95.2029,64.0533,80.532,27.9109,43.2604,55.5062,44.2596,20.3969,12.3822,56.0107,25.7579,33.5473,28.2496,28.9976,61.6458,55.9323,84.0125,163.8245,22.0264,67.3926,5.9558,8.6407,68.0677,31.7463
1126,46.707,49.6642,25.0905,4.9579,105.7416,98.0364,132.1987,44.3651,33.2089,95.3705,65.7748,80.4015,28.2533,42.9384,52.4888,43.6502,20.3168,12.151,55.8387,26.1141,33.4457,28.2538,28.9461,61.8369,56.1939,84.3882,162.8457,22.0246,67.1777,6.035,8.5694,67.8471,31.8708
1127,46.8403,50.3158,25.5812,5.0753,108.201,99.1839,131.3168,45.4165,33.4714,95.6651,66.76,79.0877,28.9081,43.0976,52.1421,44.9783,20.4125,12.4394,55.2729,27.2683,33.6467,28.7424,29.1722,62.6299,56.698,83.879,163.0663,22.0626,68.3899,6.0042,8.7473,66.6373,32.0102
1128,45.8091,49.5022,24.9721,4.9165,109.3911,98.8449,130.1934,45.4805,33.3182,95.2622,63.919,80.0926,28.5405,42.4474,50.7387,44.416,20.3841,12.2127,55.8852,26.5877,32.5728,28.7075,28.9147,61.9853,56.3128,83.9402,162.7186,21.1461,68.3433,5.677,8.6409,68.8594,31.7916
1129,44.5538,44.7204,24.664,4.3878,109.8954,98.4197,130.4147,44.8813,32.9976,90.0979,63.2727,80.1988,27.5215,42.217,48.8512,43.5703,20.281,12.4895,55.9344,26.2175,31.8968,27.542,25.7485,60.903,53.7249,85.3559,162.9766,20.516,68.9935,5.2164,8.5391,68.6752,31.0082
1130,44.5538,47.7024,24.9117,4.6678,110.5622,98.1392,128.6936,45.2506,33.1937,91.9861,63.2727,80.4251,27.92,42.5764,48.8512,43.5703,20.281,12.0238,56.3152,25.9969,32.3194,26.5281,28.1102,60.903,55.4236,86.7599,143.7288,18.1896,68.9935,5.4565,8.6647,68.6752,31.5821
1131,43.9468,44.5207,24.5439,4.5792,109.6681,94.4232,117.8559,45.2482,32.8988,89.3247,62.2344,80.5298,27.5757,42.2091,49.4158,43.4231,20.2317,12.6443,55.9601,25.8473,32.6474,26.5385,26.0276,61.4212,54.25,86.045,137.8656,17.7928,68.5063,5.2829,9.1941,68.4348,31.093
1132,44.6812,44.7204,24.664,4.5277,109.9024,93.784,119.2128,45.3818,33.4108,90.0979,62.6755,80.2522,27.5215,41.8921,49.5499,44.0962,20.2053,12.813,55.9344,26.3614,33.027,27.542,25.7485,62.0213,53.7249,85.8301,133.3426,17.8614,67.7412,5.2164,9.1874,68.6394,31.0082
1133,44.2333,44.5306,24.4019,4.3872,109.8704,92.4455,116.2587,45.1416,32.6254,89.5873,61.4898,80.0262,27.3657,41.4011,47.7823,42.9568,20.1463,12.4847,55.0456,26.0106,32.0114,26.7584,25.5011,61.8595,52.9808,85.1363,130.6248,17.4037,66.7419,5.1651,8.8554,68.1065,30.9305
1134,44.3889,44.4023,24.5533,4.4004,110.3513,93.5533,117.347,45.7977,32.3178,91.3439,62.6364,79.9713,27.1183,41.1759,46.844,42.846,19.888,12.4389,54.6036,26.1601,31.3657,26.6983,25.4291,61.6049,52.7703,84.9546,133.8658,17.1718,65.8071,5.2277,8.5523,67.6847,30.7073
1135,44.037,43.7279,24.8525,4.3753,110.765,99.8364,119.0099,45.5883,32.0671,91.0064,62.5958,80.0614,27.1011,41.0881,46.5284,42.3697,19.7059,12.2777,53.3917,26.0868,30.6845,26.497,25.2937,61.6292,52.7073,84.7079,136.5814,16.9405,65.4099,5.3227,8.3166,67.0321,30.6284
1136,44.079,42.9072,24.8154,4.2482,110.605,99.3086,117.8749,45.291,32.1801,89.6038,62.5514,79.1075,26.9183,40.73,46.5252,42.0955,19.5323,12.187,52.4389,25.9604,30.6072,26.5868,25.2087,61.5032,52.4419,83.8656,136.5888,16.9646,64.8582,5.3181,8.2586,66.1362,30.2713
1137,43.5113,42.4576,24.6776,4.1144,109.6752,97.4245,115.2425,44.8932,31.6245,88.5569,62.4547,78.5032,26.5092,40.2281,46.5349,41.4014,19.1406,12.1256,52.0826,25.5122,30.2966,25.9603,24.7638,61.1541,52.2005,83.5481,134.373,16.829,64.0567,5.2601,8.3064,66.1301,30.0923
1138,43.1407,41.8505,24.6223,4.1098,108.9615,96.7622,114.1544,44.6891,31.3663,88.2359,62.198,78.3951,26.4144,39.9462,46.3957,40.7412,19.0928,11.8129,52.3191,25.4903,30.6069,25.9779,24.6653,61.3351,52.6429,83.9635,133.2868,17.1806,63.983,5.2411,8.4356,66.7832,30.2561
1139,42.9579,41.3642,24.407,3.9686,108.2333,96.1169,110.887,44.4388,30.8285,86.8874,60.6482,77.9489,26.0626,39.5284,45.5384,40.3877,18.8757,11.4804,51.997,24.7862,30.3405,25.3914,24.5064,60.6085,51.1153,83.6326,133.3606,17.3968,63.3838,5.2735,7.8363,67.154,29.927
1140,42.8104,41.084,24.5871,3.9567,107.0947,97.055,110.8632,43.8397,30.8302,85.4584,60.786,77.6267,26.0079,39.4118,44.1574,39.6539,18.7848,11.2729,51.2278,24.8444,30.1536,25.2801,23.9455,60.025,50.6924,83.1131,131.9885,17.5639,63.5942,5.2342,7.6642,66.3443,29.6761
1141,42.0167,40.2334,24.6593,3.929,106.2481,97.1722,108.9564,43.2202,30.5683,83.9889,61.0311,76.6233,25.7859,38.8276,43.5052,38.6048,18.501,10.9869,50.1472,24.34,30.1877,25.1112,23.4129,59.3114,50.5443,81.6379,131.8843,17.6322,63.2542,5.1989,7.4256,64.9269,29.3008
1142,41.9029,40.2845,24.357,3.9332,106.3636,98.5235,108.9329,43.1006,30.2843,83.944,60.4096,76.5801,25.7048,38.8915,43.778,38.4532,18.4883,10.7463,50.0915,24.0476,30.302,25.3467,23.5287,59.0748,50.7387,81.5403,131.8132,17.8722,63.3594,5.2378,7.4121,64.8882,29.0451
