,APD,ALB,AVY,BLL,CF,EMN,ECL,FMC,FCX,IP,IFF,LYB,MLM,MON,NEM,NUE,PPG,PX,SEE,SHW,MOS,VMC
650,136.3921,42.3761,57.5582,32.1709,55.819,69.8524,106.9526,41.5673,9.6947,41.7514,107.1083,80.3804,166.3383,95.913,15.6801,41.8406,93.3669,101.6557,50.5843,254.2547,39.7081,95.2827
651,138.7587,42.9822,58.8678,32.9728,56.8371,71.1498,107.9949,42.2276,10.3731,42.6886,108.9985,82.9931,168.9481,95.2411,15.8526,42.3089,95.7203,103.4037,51.5589,259.6251,40.0788,97.5917
652,138.2147,43.2675,58.8585,33.5992,57.7826,71.3912,111.0754,41.7762,10.8148,42.4574,109.3439,84.2084,170.4117,93.8269,15.7627,42.0872,96.5383,104.4982,51.5456,260.3672,40.0295,99.6506
653,136.7436,42.8938,59.024,33.637,56.5613,70.3264,110.5861,41.2507,11.1114,41.8555,107.6173,84.1269,170.0959,93.638,15.6159,41.8456,96.6718,104.9972,51.0984,256.5925,39.4757,98.5319
654,136.027,41.9513,58.5157,33.2477,55.6797,69.5605,109.513,41.4224,11.2931,41.5262,106.7438,83.4787,170.2758,92.6867,15.9733,41.888,96.2088,104.6282,51.0994,255.4196,39.0632,98.5876
655,135.6396,41.9205,58.6614,32.9635,54.2346,68.9917,108.991,40.3858,11.2407,41.4842,106.2724,82.4692,173.2507,90.699,15.9283,40.7982,94.3254,104.4568,50.8858,252.2206,38.7803,99.5209
656,135.554,43.3014,59.0253,33.4695,54.3311,69.909,110.1807,40.3351,11.3147,41.0773,106.1497,83.8546,174.7739,90.5752,16.0853,40.7894,94.2994,105.4719,51.154,251.8399,39.1557,100.1491
657,137.8063,44.7898,59.9941,33.8167,54.8155,71.1111,112.6389,40.3515,11.7158,41.2079,107.3117,86.4681,176.1611,89.9999,16.8282,41.6566,94.8957,106.7879,51.483,250.3913,39.3824,101.1172
658,139.583,45.1538,60.3691,33.813,54.2442,71.2829,113.8449,39.4462,12.0936,41.1513,108.0372,86.6189,176.2036,90.4205,17.0621,41.5387,95.0212,107.2266,51.4487,253.5982,39.0505,101.2468
659,135.4336,45.3472,59.3942,33.4339,52.2421,69.4197,112.493,38.1687,10.9194,40.5211,105.5274,85.3554,170.8399,88.387,17.0661,40.3606,93.0965,105.3065,50.2015,247.987,37.2866,99.3621
660,134.9314,46.5657,58.9821,33.6203,52.0081,70.7452,113.0286,37.6835,10.6538,40.5038,106.0887,86.8202,171.7683,87.8815,16.7623,40.236,93.6429,105.4435,50.3064,245.9773,36.4923,99.8338
661,132.4278,45.4706,57.5747,32.5882,50.3738,69.3201,110.711,36.9878,10.356,39.6186,104.9777,84.7325,165.6912,86.2342,15.7258,39.1524,91.2839,103.3272,48.762,237.3901,33.938,97.2744
662,131.0801,45.5835,57.2147,31.7998,48.5439,68.4439,110.158,36.8721,10.1028,39.3718,104.9952,84.1345,161.4201,84.8638,15.5789,38.6724,90.6195,101.8525,48.0605,234.4405,32.5949,93.9886
663,128.5513,44.7377,56.4129,31.3753,46.2588,66.5266,109.8853,34.9941,9.8252,38.7147,104.3836,82.4464,156.9415,82.771,16.4265,38.4056,88.0253,100.1273,47.0992,227.0796,31.9236,90.8772
664,128.0061,45.2733,56.6282,31.3629,46.5199,66.766,110.6766,34.7021,9.7976,38.8305,105.8238,84.3487,159.9713,84.2782,16.5153,38.6886,88.4627,101.1162,46.8804,229.7872,32.2348,92.2945
665,125.325,42.3193,55.9388,30.553,44.5608,64.0131,107.982,33.0041,8.9205,37.7268,101.6814,81.232,154.0445,83.2282,16.0956,37.0907,85.2443,99.7157,46.0057,221.9357,31.1254,87.4845
666,125.4148,42.3353,55.6497,30.2917,44.4493,63.503,108.0739,33.1895,9.1124,37.3612,100.8618,81.0683,150.7153,83.6497,15.9484,37.1555,85.704,100.1457,45.9984,219.928,31.1301,86.4616
667,127.3531,43.8835,56.2239,30.9192,44.7517,64.6308,109.3574,33.725,9.6008,37.7394,102.8433,83.0014,150.2171,85.0942,15.938,37.4589,87.4301,101.6373,46.5973,223.2291,31.083,88.1231
668,128.3351,44.7883,57.4488,31.4587,44.6955,65.1278,111.4585,33.8353,9.7624,38.1554,103.4661,85.7356,155.5725,85.2621,15.9503,37.5466,88.7558,101.2224,46.8517,228.4841,30.2474,91.743
669,129.1862,45.3437,58.843,31.7564,46.1936,65.6195,112.9374,34.4544,10.3107,38.4822,105.4533,86.9524,159.9721,86.0697,16.8016,37.7759,91.2588,101.3899,47.1521,233.5321,30.1704,93.9113
670,132.5717,47.3967,59.411,32.2596,48.9304,68.2567,115.3574,35.9358,11.0285,39.5517,107.7093,90.5213,164.0343,87.8963,17.8746,39.4593,94.2753,105.9446,48.4491,240.8205,31.9513,95.516
671,133.0491,47.9959,58.7086,31.8861,49.5316,69.6084,116.9381,36.3019,11.702,39.8116,107.9677,93.3443,159.7149,87.7858,18.3002,39.6937,93.8797,105.986,47.6768,237.5955,32.1189,92.8982
672,133.8399,48.6928,58.843,32.191,51.4131,70.5453,117.6509,37.0115,12.9539,40.129,109.1389,95.3204,159.5774,87.4747,18.8425,40.2613,93.5398,106.6587,48.0897,238.437,33.2046,94.1819
673,137.0528,50.344,58.9144,32.8137,52.5923,71.2961,119.702,38.6263,13.2641,40.7953,109.3551,96.5779,161.6936,89.284,18.8636,41.0366,95.1526,108.0347,48.5404,242.2763,33.7562,95.0288
674,139.6756,51.0821,59.6397,33.244,51.4289,70.8255,120.2754,38.4734,13.5481,43.5009,109.5709,95.8168,164.8032,89.6234,18.9582,41.4687,95.8606,108.7012,48.8601,243.7334,33.9539,95.2103
675,138.5544,50.621,59.4883,33.3548,49.9576,70.8166,120.378,37.4681,12.8573,41.8876,110.0307,92.755,162.6925,89.467,18.5447,41.2312,97.1215,108.4254,49.1786,243.1462,33.1117,94.4973
676,138.4436,50.4379,59.2964,33.1376,50.8726,71.0198,120.3744,35.9794,12.8154,42.1562,110.4017,93.1732,157.2116,89.1822,18.4184,41.5696,97.2284,108.1134,49.1317,244.2208,33.4876,92.1691
677,138.4735,51.2205,58.8779,33.092,52.0799,70.495,121.1541,38.1259,12.8136,42.1684,110.2799,93.7321,151.985,90.4201,19.1125,41.5836,97.4023,108.8656,48.5873,243.2598,34.852,89.6985
678,139.5005,51.1405,58.7421,33.0644,52.9023,69.6463,121.222,37.7935,13.0269,41.8682,110.6877,92.7108,149.2554,90.3047,19.2439,41.9394,98.0882,109.2502,48.8345,237.1704,34.9901,91.2193
679,138.9461,52.2933,59.761,33.2751,52.2593,69.0929,121.6202,37.8157,12.4814,42.0023,112.1625,93.6463,150.7147,89.9959,19.1251,41.9906,100.938,109.303,48.7411,241.2143,34.9344,91.3816
680,137.7984,52.1556,59.9862,33.3038,51.5835,68.7199,119.3718,37.6304,12.0305,41.5231,112.7876,93.2249,148.3212,90.3871,18.7173,41.1279,100.6944,109.0644,48.8361,242.7977,34.1473,89.7717
681,137.7464,52.3866,60.5979,33.5602,52.0941,70.1035,119.4995,37.6906,12.1988,41.4654,112.7935,93.8059,148.9079,91.3887,18.9165,40.9539,101.5144,109.3704,49.5082,240.6585,34.5407,89.3513
682,135.1622,51.5612,60.6483,33.2397,52.2182,69.4872,118.3778,36.666,12.0395,41.0799,112.2234,91.545,146.307,91.8372,18.3926,40.6885,100.5872,108.1744,49.3875,238.6392,34.3388,88.768
683,137.3074,52.4371,62.3451,33.8965,53.3091,71.2859,119.6784,37.174,12.1883,42.3433,113.3481,93.9379,150.6954,91.7483,18.9402,42.147,103.3316,109.8333,51.0755,244.5104,35.0151,91.9138
684,139.6292,52.9105,63.7801,34.0577,53.9928,72.5788,120.3457,37.5681,12.046,43.5636,113.8238,93.7661,152.574,91.226,19.4385,43.3428,104.1001,111.2946,51.7222,245.8644,35.4406,94.2898
685,139.9569,52.6087,63.5933,33.9594,53.1921,71.9485,119.9965,37.103,12.0635,43.4985,114.4792,93.0511,149.112,91.2791,18.9047,42.6129,103.9064,110.6505,51.0518,245.9876,35.5539,92.1425
686,139.0646,51.6595,62.9539,33.5686,51.6724,71.8565,118.4644,36.1524,11.5829,43.0059,113.6576,90.5803,145.7848,91.2945,18.7981,42.2762,103.0625,109.3562,48.6101,242.0258,34.2443,90.9079
687,140.8383,53.3458,63.8945,33.8386,51.9955,73.1554,119.1254,37.0796,11.8579,43.7022,114.8323,92.0547,151.7224,92.1898,19.4181,42.5462,103.8123,109.6923,49.0161,244.0252,34.5683,94.2065
688,137.8826,54.2113,65.1836,33.6006,51.424,73.3609,119.717,39.06,11.7583,43.0993,115.3855,92.1939,151.7136,93.5081,20.0049,42.3551,104.1004,113.0788,49.0834,256.1476,34.5283,94.4176
689,139.2922,53.5261,65.0538,34.386,51.1344,71.963,120.4248,40.7492,11.7991,42.939,116.1666,92.5738,154.8064,93.3532,19.7042,42.4061,104.2976,111.7437,49.4526,266.5739,33.8413,96.7594
690,138.8666,54.4961,65.4329,34.9171,51.8213,72.1854,117.0255,41.1992,11.8255,43.2517,116.0826,93.755,155.1972,93.2166,19.4752,43.5874,104.0534,112.3503,49.7482,268.5386,34.3875,96.5683
691,138.724,54.7573,65.4572,34.2314,52.4006,72.6337,120.5643,41.4335,12.4476,43.0498,116.1884,95.3109,143.6157,95.2034,19.1847,43.4996,104.3663,113.4322,47.8724,269.4627,36.1013,93.8988
692,138.5195,54.3741,64.5717,33.7628,51.9676,72.0343,118.2203,41.6566,12.1165,42.6695,116.2654,95.7696,142.57,95.4014,19.1084,42.4797,104.1401,113.1652,47.789,270.802,34.1211,96.0338
693,137.2373,50.161,64.8499,33.8001,47.2301,70.6025,117.7807,41.4816,11.553,42.1139,115.9347,94.8283,151.4246,94.4052,17.7442,42.3762,103.1619,113.314,48.0632,268.6222,33.0439,100.0709
694,137.5264,50.3486,64.7952,33.7042,46.5386,70.7212,117.1539,40.8574,10.837,42.1823,113.3454,95.5761,155.5438,93.3161,17.3225,41.9078,102.5525,113.2687,47.8221,266.3211,32.5062,101.9615
695,136.4646,49.9484,65.1655,33.2705,47.2111,69.4238,116.1188,40.5159,10.43,42.106,113.3609,94.9246,151.8324,93.6524,17.6108,41.7067,101.6445,112.3316,46.8533,265.5354,32.3538,100.462
696,136.1226,49.6248,63.8779,33.5494,47.7093,68.296,115.8186,40.114,9.9505,41.8264,113.6544,93.1868,153.0899,93.1498,17.5507,41.6105,101.0368,111.2581,45.6899,264.2448,31.7858,100.3911
697,136.5371,48.9865,64.7224,34.0062,47.27,67.4901,117.0078,39.8286,9.2945,42.2719,115.6579,92.8059,155.4832,93.244,17.676,41.2598,101.5076,110.9627,45.6232,265.3777,31.6178,101.7767
698,135.3754,47.6089,63.4996,32.9873,47.2198,67.3844,115.725,39.7643,8.8243,40.6865,113.9242,89.8662,153.459,92.9378,17.4457,39.9625,99.7298,110.3237,44.3639,263.049,31.7933,99.8162
699,136.9776,47.4074,62.5384,32.8517,47.7989,68.2489,116.0675,40.4839,8.7516,40.3353,112.0392,91.1845,154.264,93.757,17.3956,40.6687,100.5404,113.3149,44.2371,262.3972,32.1647,99.5692
700,139.5013,47.739,63.1499,33.0028,47.589,69.2321,116.3774,41.239,8.7783,39.867,113.6979,93.398,155.4173,95.1341,17.628,40.9154,101.4857,115.4714,44.215,264.5683,32.6154,100.6615
701,140.8692,48.4606,63.7376,33.107,49.4251,69.885,117.0063,41.9822,8.524,40.5261,115.4619,94.4783,158.533,95.1825,16.9985,40.6782,102.2694,115.0979,44.3338,270.4277,32.0182,101.8311
702,138.6711,50.3563,64.881,33.8566,49.6081,70.9654,117.4043,43.0001,8.6526,40.8327,116.8682,94.6926,158.8285,95.5044,17.2944,41.8526,103.7401,114.5982,44.635,271.64,31.8952,102.6631
703,139.8771,50.6853,65.9585,34.094,47.6974,71.1996,117.9588,42.7773,8.5362,41.2301,118.0843,93.7792,161.0853,96.1168,17.9423,41.9413,103.5626,115.5961,45.4073,273.1645,32.5867,104.9532
704,139.8355,51.5081,66.0766,34.6747,44.6379,71.1427,118.2211,42.2063,8.2329,41.3487,117.3175,93.5851,161.4415,96.0659,17.7557,41.4786,104.5576,115.6346,45.4225,274.3112,31.5432,105.5967
705,140.4075,51.9163,65.8269,34.6347,44.8685,71.4509,119.8209,41.9595,8.0262,41.3259,118.5246,94.519,160.6192,95.7913,17.4974,40.9687,105.4804,114.916,45.0959,276.5823,31.1691,105.5712
706,139.4337,52.6519,65.7603,34.4851,45.404,71.877,119.6607,42.1991,8.2066,41.7153,119.426,95.9072,160.3073,95.4081,17.9449,41.8532,105.4259,113.9606,44.8961,275.0384,31.2597,104.8324
707,138.9966,52.9264,66.086,34.3946,45.669,71.1114,119.3664,42.846,8.1956,41.691,120.3261,96.2782,160.8341,95.7188,17.9729,41.7189,106.4071,113.4607,44.9071,276.2557,31.5447,103.8423
708,137.8723,53.0731,66.0896,34.3608,45.0707,71.2138,118.8352,42.257,8.1356,41.8915,119.8263,95.3788,160.6476,95.3604,17.4158,41.6419,106.2015,113.7399,45.1219,277.0006,31.0632,103.9528
709,137.4884,53.5023,65.9742,34.5892,46.1073,72.442,118.9823,42.9535,8.2572,41.915,120.0058,96.0499,158.0947,95.3295,18.2009,41.4841,105.8268,113.003,45.3059,275.8859,31.4602,103.0004
710,137.5136,53.1718,66.1538,34.5705,45.3118,72.4782,119.3857,42.1278,8.2603,41.2861,120.6979,96.5691,158.67,96.7138,18.1378,41.928,106.5035,111.5184,45.5028,278.3382,31.8194,103.0507
711,138.3029,52.379,65.7336,34.0695,44.8595,72.054,118.9862,41.5331,7.9437,40.3542,120.8759,95.5298,159.1088,97.6428,18.0046,41.5352,105.8027,110.8261,45.3411,274.1423,30.8367,103.3919
712,136.3531,52.6091,64.1978,34.0233,46.0006,71.3485,118.1892,41.9741,7.7809,39.6851,119.4509,95.1363,154.6929,96.5188,18.6205,41.0319,104.8307,108.9595,45.2074,267.2784,30.8873,99.5429
713,137.886,52.8243,65.0153,34.5246,44.6548,73.1757,118.7695,42.1923,7.7835,40.0676,120.7806,95.8966,154.7497,97.7617,19.9181,40.9668,105.796,109.9555,45.7613,270.0937,30.6277,99.4339
714,136.8091,51.595,65.257,34.3676,43.028,70.9101,118.1755,41.2961,7.3021,39.6653,121.2059,91.0944,148.3149,97.1294,19.7599,40.1047,104.8472,109.4825,45.4189,269.8484,31.5655,97.8657
715,133.772,50.064,64.4102,33.7783,42.3674,69.3355,116.8583,40.4638,6.8279,39.4437,121.0,87.39,148.7174,97.2818,19.3628,39.6405,103.3577,107.4332,44.6049,270.8468,30.7611,97.9826
716,133.5898,50.3187,64.0098,34.5237,43.0784,70.6399,117.4448,40.9223,7.1785,39.4784,120.995,89.1233,145.345,96.9302,19.6293,40.183,101.9054,107.1821,44.2712,269.1436,30.6987,95.525
717,132.8503,49.4041,63.9307,35.6799,42.5777,69.8032,116.2528,39.7989,7.2554,38.9957,118.8597,87.835,143.857,96.4393,19.6148,40.9482,101.0655,106.8911,43.7516,267.185,30.5143,94.7829
718,130.1514,47.9352,63.1787,35.7314,41.237,68.0526,113.0295,38.1588,7.0122,38.2711,116.3286,86.029,142.6949,94.3688,19.2776,40.268,98.9194,105.447,42.8859,262.913,29.5142,94.8179
719,128.925,47.4126,62.9262,35.4522,40.2701,66.3971,112.8795,36.9593,6.6431,37.589,115.9826,84.7231,142.0413,93.6054,18.4728,40.151,97.5311,104.4698,42.1795,262.3161,28.6798,94.3189
720,131.2259,48.7033,63.2857,35.5262,40.9229,67.136,114.7927,37.6771,6.5725,38.1492,118.2607,88.1305,145.6862,95.0026,18.3194,40.1514,98.8848,105.7954,42.5901,264.0021,29.3942,96.2006
721,130.8756,51.1579,64.2778,35.6442,41.1454,67.9557,116.9702,38.3328,6.6891,38.244,120.0947,88.6383,146.1389,96.5373,18.994,38.5541,99.6886,105.8402,43.4259,267.938,29.6418,96.4691
722,131.1098,52.3074,63.6242,35.4735,41.3492,67.4027,116.2421,37.7431,6.2288,38.113,119.1026,88.0342,144.4932,96.0935,17.6657,38.4541,98.8762,103.8399,43.1706,265.1971,29.2404,95.3827
723,128.8916,51.5867,62.245,34.942,41.9,66.9263,113.4114,37.9525,6.2615,37.0554,116.5179,87.7343,140.6356,95.4139,17.8717,38.8308,96.9821,102.0178,42.6774,258.3506,28.7115,93.8111
724,129.5411,51.2495,62.8162,35.0362,41.5764,66.7921,113.1175,38.3752,6.2907,37.2668,116.9998,87.2253,140.5423,95.224,17.752,39.6671,97.0295,101.9186,42.8423,258.645,27.4814,95.0387
725,131.3699,53.6977,62.8137,35.3312,42.397,67.3943,114.0264,39.0486,6.3745,37.5517,118.7616,87.1988,139.8026,97.0791,17.7621,40.8979,98.3811,102.784,42.7213,261.4973,28.3994,95.2722
726,132.8115,56.0549,63.6715,36.0802,44.0804,68.548,116.175,40.6555,7.2434,38.1061,119.4889,88.898,141.519,99.6471,18.0688,41.056,99.9125,104.5771,43.6113,266.481,29.9725,96.8733
727,133.3503,56.0877,63.9633,36.2406,43.6301,69.0865,115.8761,40.6185,7.4975,38.5249,119.8595,88.528,142.6765,99.2486,18.4651,41.0207,100.3786,104.5654,43.8246,265.5252,29.8823,97.0233
728,132.5652,56.2012,63.8451,36.3052,42.4852,68.064,115.2169,39.9761,6.9713,38.1567,119.897,87.0333,139.635,98.698,17.9337,40.44,99.834,103.6645,43.8311,264.514,28.9834,95.6589
729,133.283,56.9478,63.6124,36.6631,42.5717,68.9578,116.2101,40.2476,7.0186,38.5289,121.049,88.4798,139.95,99.3278,18.0314,40.3614,100.4879,104.4306,44.3922,264.8813,28.8699,96.5553
730,132.6272,56.716,63.5877,36.8721,41.4864,68.1794,115.9109,39.9472,6.788,38.3804,120.9224,88.1389,138.3436,99.2588,17.7142,40.3504,100.1575,103.4767,44.9623,263.2875,28.4457,95.9457
731,130.7003,56.244,63.0638,36.4473,40.7924,67.8073,114.9658,39.3331,6.7921,37.924,120.0664,87.2223,137.5768,98.8631,17.9324,40.42,99.2598,102.8383,44.7046,261.6849,27.7356,95.3275
732,128.4807,55.0592,61.0684,35.7539,40.2779,65.9493,111.866,37.5474,6.4976,37.3122,117.709,86.5023,134.3285,97.2912,18.4393,39.5319,97.2584,101.2365,42.9706,253.8687,27.9385,91.49
733,126.8876,54.5668,61.4493,36.3102,39.4967,66.9926,113.0367,37.7857,6.6362,37.7271,118.4702,87.2315,133.8516,97.3671,18.3352,39.8099,98.2452,101.0191,43.351,256.5664,28.1888,92.6407
734,123.9823,52.5397,61.0079,36.1044,36.4168,65.9687,108.074,36.1194,6.2721,37.3708,117.0979,83.6491,130.5959,95.2885,18.7192,39.3383,96.4691,100.3001,42.7437,248.7225,26.6891,90.9938
735,120.2432,50.3373,59.554,35.3386,34.8688,64.8193,106.0764,35.7875,5.6774,36.6525,116.4177,80.6521,130.6708,93.976,18.6491,37.674,96.0017,98.5079,41.6871,243.5719,25.8054,89.0286
736,119.7047,49.5416,59.9712,35.0522,34.2672,64.478,104.9787,35.8892,5.4961,36.2287,116.5333,80.4651,127.7784,93.3029,18.2547,36.8389,95.3127,98.1265,41.7774,242.6878,25.0244,87.2326
737,119.7104,48.0468,59.561,34.615,32.7919,62.4623,104.5678,35.3387,4.5305,36.2556,117.1492,76.5089,125.212,92.3636,17.1477,36.1091,94.4667,98.316,41.2767,241.6509,23.8948,85.7193
738,120.3204,48.6084,59.9392,35.2185,32.3011,62.4549,105.3893,35.1349,3.9468,36.3399,117.8251,77.1735,127.269,92.2686,16.7531,36.056,94.6941,99.2965,41.5904,245.216,24.2898,86.8276
739,119.5424,49.0772,59.2123,34.6804,32.2834,62.9092,104.3071,34.7585,3.8446,36.4494,116.7715,76.3609,124.2164,91.6837,17.3956,36.0798,94.3994,99.8947,41.6134,243.6044,24.367,84.6112
740,117.627,48.8656,59.8318,34.1705,32.5524,63.645,104.3989,35.1405,4.057,36.3525,116.8291,76.2835,123.4394,91.8345,17.2484,36.1641,93.3323,99.4325,41.2085,243.926,24.8468,85.066
741,116.9467,47.3011,58.7832,34.1708,31.5577,61.7965,102.1234,34.8147,4.0616,36.256,114.4793,75.0065,123.368,90.8499,17.6508,35.1672,91.655,97.5416,40.8635,240.6305,25.0702,83.3469
742,119.1166,48.6726,59.1138,34.6954,30.6165,61.442,102.6268,34.8097,4.1399,35.7057,114.0656,73.8477,120.4342,90.5615,16.5272,35.2162,91.6694,97.8132,40.2181,239.8615,24.9616,83.2651
743,116.8769,47.2609,58.3817,34.0025,27.7757,59.9314,101.2894,34.1319,3.7639,34.6755,111.0271,71.0673,115.5533,88.7031,16.4165,34.5619,92.0741,97.2427,39.3431,240.949,23.4039,80.866
744,117.534,49.5191,59.0606,33.8101,30.4198,61.3301,101.709,35.1963,4.2529,35.5145,112.1491,73.6807,117.9888,90.9796,16.4716,35.0815,92.2264,98.0873,40.0933,246.0154,24.6026,82.2763
745,119.1978,51.266,60.3382,34.1018,30.5387,62.7611,104.8961,35.2409,4.0595,36.3683,113.9055,78.4607,123.5078,92.2593,16.6141,35.3301,93.2344,98.4028,40.6557,250.6474,24.111,85.6609
746,117.2466,50.1794,58.9533,33.4707,28.6566,61.3924,104.0053,34.203,3.8797,33.4657,109.9104,76.7937,118.8252,88.4794,17.4436,35.1051,91.8282,96.6077,39.4902,245.8213,22.5363,83.522
747,118.4107,51.7422,59.4612,33.846,29.2182,62.1804,103.6948,34.6897,4.1466,32.9589,111.5607,76.7562,118.5722,88.241,18.4835,36.403,92.64,97.8116,39.9266,248.0386,22.818,83.675
748,118.73,51.2183,59.6915,33.2471,30.1059,62.4433,103.4495,35.0432,4.6724,33.0754,111.4979,77.391,120.3468,87.9867,19.1385,36.068,93.2805,98.3556,39.9438,251.9558,22.6371,84.2257
749,119.1894,51.7932,59.5523,33.0409,30.0288,63.2328,104.2544,34.6028,4.4128,32.8135,111.9088,77.8278,119.1357,87.945,19.4051,36.0188,92.8075,98.3338,38.6533,250.4362,22.7461,83.8898
750,125.1416,52.163,60.473,33.2959,30.1023,58.8381,106.7376,35.3619,4.6196,33.736,115.6245,77.5323,123.6435,89.737,19.8376,38.329,94.1862,98.652,40.069,255.0819,23.7265,87.6074
751,129.6492,52.0401,60.8463,33.4569,30.0751,60.0387,106.9173,35.3411,4.6656,33.9389,117.7391,76.9909,124.5544,89.5999,20.4228,38.8764,94.9955,100.1704,41.0225,253.9478,23.7308,87.5231
752,130.7323,51.9806,59.8368,32.8866,29.454,58.7803,105.2224,34.5877,4.397,33.7908,117.0116,74.9143,119.8811,87.7166,19.9892,38.4116,93.2114,98.2321,40.311,249.7538,22.3539,86.6605
753,132.4323,52.7097,63.8458,32.7859,29.3211,60.1417,105.8741,35.2781,4.6671,34.0574,119.1557,73.905,119.8709,88.7197,21.6718,39.5461,94.1694,101.5709,41.3223,252.2965,23.387,87.1806
754,135.506,52.5069,64.2767,33.788,30.4081,61.5867,108.7951,37.9322,5.7096,34.79,121.2066,79.1753,124.6496,94.1063,23.5939,40.5246,95.3843,105.335,41.6815,258.6838,24.6692,93.5571
755,135.7867,51.6388,63.4423,32.836,29.9184,60.6154,106.6595,37.1122,5.7003,35.0287,119.0263,79.8703,123.1809,94.84,23.5815,40.1358,93.514,104.8648,40.912,256.5565,24.7947,92.9466
756,130.6683,48.9833,61.3935,31.6913,27.7898,58.6668,103.6286,35.2327,5.4986,34.1426,116.5675,75.5236,117.4027,91.7087,25.324,39.4457,89.8531,102.0019,39.3415,247.3837,23.5924,89.5902
757,132.0479,49.2597,62.288,32.4131,28.5684,58.0217,106.0866,34.2736,5.1053,34.5978,116.2941,75.2405,127.6675,91.1836,25.0829,38.7524,90.5624,103.3561,40.1494,250.9874,23.3616,91.3851
758,132.0984,50.3049,63.7565,32.7976,28.2819,58.8769,107.2803,34.7759,4.9443,35.3979,116.3728,75.7533,133.5166,89.1564,23.5176,39.263,91.8988,104.0166,43.2918,255.3138,23.7234,93.0436
759,127.4187,49.5976,62.1977,32.0694,28.3375,58.2813,103.4348,33.3315,4.852,33.2681,100.7304,73.4592,130.3089,85.7282,25.2527,38.2765,89.4007,102.1249,42.2731,247.8445,24.7184,90.4579
760,129.6485,51.4442,63.7301,32.5293,29.8637,60.14,106.2055,34.5516,5.4634,34.3453,105.2826,75.3949,132.6683,86.6679,25.5121,39.5991,91.418,103.4133,43.359,255.1191,23.0901,91.3361
761,131.0288,52.06,64.6271,33.0274,30.7712,61.9601,108.113,36.1645,6.1519,34.7997,106.4483,77.5928,134.206,87.2897,24.7705,40.1905,93.2882,104.081,43.2791,258.492,23.2517,93.1513
762,132.3476,53.4203,64.4856,33.4532,31.4928,63.8327,110.0736,37.9942,7.245,35.677,106.7758,79.8893,139.9002,89.2377,24.7259,40.7239,94.9513,104.7564,43.204,259.5601,24.9927,95.6977
763,131.3388,54.5225,64.1037,33.3972,33.8059,63.2811,108.9467,37.1622,6.9877,35.3033,105.49,79.6395,136.4982,90.1579,24.4784,40.1161,94.6327,104.5469,42.9644,255.932,25.498,94.5371
764,130.8894,54.1772,64.3886,32.9753,33.2219,62.6077,107.7188,36.0913,6.9389,33.9871,105.1206,78.6893,136.3458,88.9759,25.0017,39.4718,95.2739,103.5763,43.4601,255.0338,24.5308,94.4483
765,133.0121,54.9464,64.9148,33.3396,33.5692,64.2446,107.8834,37.4084,7.7838,34.3281,106.4426,80.5338,139.6856,89.5603,25.0745,39.7785,96.9562,104.3307,44.4531,257.9684,25.0381,95.983
766,131.2262,53.3727,64.2365,33.0415,32.648,63.0908,101.2269,36.9524,7.3445,34.1413,103.7387,77.5441,138.6327,87.8786,25.4308,39.1137,95.4025,102.3208,44.1129,255.2935,24.4513,94.6109
767,130.5551,52.2549,64.0947,33.2164,31.2436,62.9714,100.815,36.6318,6.934,34.4298,105.5582,77.1209,141.0004,87.6938,25.9095,38.3473,94.7796,101.5427,45.0261,257.229,24.1847,96.5832
768,132.2147,54.6124,65.6827,33.2398,32.569,64.0601,102.7064,37.0202,7.0188,34.6546,104.8493,77.5293,142.6115,89.3552,25.624,39.4232,96.0526,102.1931,45.93,262.277,25.1424,97.3432
769,133.8156,56.5367,66.523,33.5424,34.4673,65.3614,106.0089,38.1214,7.5745,35.2654,104.3749,80.4007,142.4492,90.9036,25.5616,40.0677,98.0847,103.3675,46.2943,272.6996,26.5806,98.9273
770,133.3675,56.8793,65.6755,33.3721,36.3428,64.7288,103.8835,38.0444,7.6602,35.8052,104.2921,80.5949,143.3479,90.3136,25.977,39.4941,97.4109,102.6077,46.0558,272.8986,26.7694,98.9192
771,133.9313,58.1793,66.7929,33.7804,36.3197,65.9232,104.8981,38.2585,7.6312,36.4725,106.2085,80.765,146.5949,92.3113,25.4665,40.7721,99.1843,104.6828,46.0002,280.5557,26.9572,101.0442
772,133.8544,57.9507,67.2714,34.0558,34.9092,66.9677,104.7082,37.9739,8.5035,36.787,105.6144,80.3365,146.7956,86.1068,26.0758,41.906,99.1425,104.0731,46.2963,274.768,27.9122,101.6803
773,135.1273,56.7646,67.8321,34.1614,35.8609,68.2164,105.1097,38.1333,8.9345,37.8648,105.1389,80.1142,147.8463,84.9664,26.7938,42.8025,100.244,105.4002,46.2559,272.294,28.3393,102.3693
774,135.1159,59.0368,67.84,34.1324,35.2576,69.6297,106.3029,40.5747,9.8972,38.7345,106.0781,81.6551,148.2758,85.3477,26.8894,43.1831,102.2467,108.6477,45.7852,275.6006,29.4348,102.2172
775,134.6816,58.6044,67.6239,33.6642,36.2333,70.2121,105.958,41.0209,9.792,38.8391,106.5462,83.1525,153.5334,88.1273,26.5551,44.2977,102.951,108.4828,45.8408,276.4969,30.4864,102.396
