,Dates,Actual,Predictions
216,2017-12-18 09:00:00,53.1653,51.02879012888821
217,2017-12-19 09:00:00,53.0706,51.09843953266891
218,2017-12-20 09:00:00,52.9863,51.1255995078549
219,2017-12-21 09:00:00,53.0938,51.16441377459618
220,2017-12-22 09:00:00,53.3099,51.21073600608262
221,2017-12-26 09:00:00,53.3583,51.25239441792819
222,2017-12-27 09:00:00,53.2752,51.28277313843521
223,2017-12-28 09:00:00,53.35,51.29728439462337
224,2017-12-29 09:00:00,53.0751,51.313750331641764
225,2018-01-02 09:00:00,53.3232,51.301097157375544
226,2018-01-03 09:00:00,52.5603,51.32291546490941
227,2018-01-04 09:00:00,52.5107,51.26391288377497
228,2018-01-05 09:00:00,52.4985,51.25452765044722
229,2018-01-08 09:00:00,52.4371,51.215381697343325
230,2018-01-09 09:00:00,51.8793,51.18380022761378
231,2018-01-10 09:00:00,51.529,51.12001834857616
232,2018-01-11 09:00:00,51.9645,51.07780593124184
233,2018-01-12 09:00:00,51.9672,51.03255521510693
234,2018-01-16 09:00:00,51.7118,50.98040396866354
235,2018-01-17 09:00:00,51.5601,50.93146245460364
236,2018-01-18 09:00:00,52.0482,50.8817015143052
237,2018-01-19 09:00:00,51.6044,50.84348990239354
238,2018-01-22 09:00:00,52.9777,50.83283459594997
239,2018-01-23 09:00:00,53.46,50.88913696584257
240,2018-01-24 09:00:00,54.0837,50.86723238672467
241,2018-01-25 09:00:00,54.3527,50.963559710101805
242,2018-01-26 09:00:00,54.5924,51.0573557124153
243,2018-01-29 09:00:00,54.0612,51.164065752075636
244,2018-01-30 09:00:00,54.0728,51.24558406798693
245,2018-01-31 09:00:00,53.9928,51.28638662630471
246,2018-02-01 09:00:00,54.2734,51.33653541308793
247,2018-02-02 09:00:00,53.3704,51.37435187253507
248,2018-02-05 09:00:00,51.6712,51.340558289946635
