,Dates,Actual,Predictions
177,2017-10-23 09:00:00,990.7214,1006.5602773799357
178,2017-10-24 09:00:00,986.0949,1004.787651825076
179,2017-10-25 09:00:00,987.1032,1001.3307893430825
180,2017-10-26 09:00:00,996.7406,998.9526374298568
181,2017-10-27 09:00:00,1044.4,998.9690218859072
182,2017-10-30 09:00:00,1031.79,1006.1578435948725
183,2017-10-31 09:00:00,1033.1,1009.8331583108659
184,2017-11-01 09:00:00,1043.09,1013.4683371036524
185,2017-11-02 09:00:00,1038.89,1017.7470029173726
186,2017-11-03 09:00:00,1046.53,1020.8584877112739
187,2017-11-06 09:00:00,1046.32,1024.2525908793084
188,2017-11-07 09:00:00,1049.32,1026.971204686462
189,2017-11-08 09:00:00,1055.99,1029.731006580936
190,2017-11-09 09:00:00,1043.09,1032.4526704818122
191,2017-11-10 09:00:00,1043.86,1033.2501390162936
192,2017-11-13 09:00:00,1043.58,1033.2491923196426
193,2017-11-14 09:00:00,1038.31,1032.9027929537644
194,2017-11-15 09:00:00,1036.21,1031.9315145030728
195,2017-11-16 09:00:00,1047.01,1030.6736454631675
196,2017-11-17 09:00:00,1040.39,1031.214078580164
197,2017-11-20 09:00:00,1035.21,1031.566540804969
198,2017-11-21 09:00:00,1046.98,1030.349032307576
199,2017-11-22 09:00:00,1051.05,1031.1912591941225
200,2017-11-24 09:00:00,1057.05,1033.029046129297
201,2017-11-27 09:00:00,1067.01,1035.3766597767817
202,2017-11-28 09:00:00,1067.08,1038.9601643073188
203,2017-11-29 09:00:00,1039.23,1042.3810917492137
204,2017-11-30 09:00:00,1036.46,1041.0259861943232
205,2017-12-01 09:00:00,1025.63,1038.0901577457594
206,2017-12-04 09:00:00,1017.58,1033.8018905499503
207,2017-12-05 09:00:00,1023.91,1029.212615752159
208,2017-12-06 09:00:00,1031.66,1024.7324882035598
209,2017-12-07 09:00:00,1044.28,1022.9257086922511
210,2017-12-08 09:00:00,1051.34,1024.8662648705586
211,2017-12-11 09:00:00,1051.23,1028.5545365738376
212,2017-12-12 09:00:00,1053.79,1031.5655574280006
213,2017-12-13 09:00:00,1051.56,1034.192171896599
214,2017-12-14 09:00:00,1060.54,1036.3360440122585
215,2017-12-15 09:00:00,1069.68,1039.2577727815965
216,2017-12-18 09:00:00,1082.05,1043.627220260797
217,2017-12-19 09:00:00,1078.75,1048.5927127992727
218,2017-12-20 09:00:00,1073.2,1052.6202542298533
219,2017-12-21 09:00:00,1072.57,1055.0771392582515
220,2017-12-22 09:00:00,1069.32,1056.2747138855198
221,2017-12-26 09:00:00,1064.6,1056.4232927136754
222,2017-12-27 09:00:00,1061.53,1055.9391544254756
223,2017-12-28 09:00:00,1058.51,1055.0676660566069
224,2017-12-29 09:00:00,1054.31,1053.5245896095253
225,2018-01-02 09:00:00,1070.41,1051.6081367669676
226,2018-01-03 09:00:00,1088.03,1051.611233217809
227,2018-01-04 09:00:00,1098.06,1055.0581337446188
228,2018-01-05 09:00:00,1108.96,1060.3746707908128
229,2018-01-08 09:00:00,1115.21,1066.3739086597893
230,2018-01-09 09:00:00,1113.91,1072.1305222130154
231,2018-01-10 09:00:00,1107.84,1077.0130356513473
232,2018-01-11 09:00:00,1109.6,1079.4601438289378
233,2018-01-12 09:00:00,1125.97,1081.850695229909
234,2018-01-16 09:00:00,1135.7,1085.0124947481604
235,2018-01-17 09:00:00,1133.06,1090.0568286627386
236,2018-01-18 09:00:00,1133.49,1093.5420326921078
237,2018-01-19 09:00:00,1139.67,1096.287967300007
238,2018-01-22 09:00:00,1159.46,1098.9328232205958
239,2018-01-23 09:00:00,1174.71,1103.1291128596754
240,2018-01-24 09:00:00,1176.36,1109.7523904465884
241,2018-01-25 09:00:00,1179.35,1115.7602347815723
242,2018-01-26 09:00:00,1181.9,1120.5043117955297
243,2018-01-29 09:00:00,1189.36,1124.8680019272774
244,2018-01-30 09:00:00,1180.37,1128.5807334906788
245,2018-01-31 09:00:00,1180.26,1129.7522168123455
246,2018-02-01 09:00:00,1179.07,1131.1154777323216
247,2018-02-02 09:00:00,1120.93,1131.8650668886035
248,2018-02-05 09:00:00,1086.89,1121.8152435837
